time,HT_TRENDLINE
2002-09-20,37.7791
2002-09-19,38.1157
2002-09-18,38.3731
2002-09-17,38.5061
2002-09-16,38.5646
2002-09-13,38.5679
2002-09-12,38.5159
2002-09-11,38.4243
2002-09-10,38.2727
2002-09-09,38.1467
2002-09-06,38.0397
2002-09-05,37.9757
2002-09-04,37.9762
2002-09-03,37.9373
2002-08-30,37.9540
2002-08-29,37.9522
2002-08-28,37.9467
2002-08-27,37.9354
2002-08-26,37.8649
2002-08-23,37.6060
2002-08-22,37.2442
2002-08-21,36.7808
2002-08-20,36.3676
2002-08-19,35.9920
2002-08-16,35.6479
2002-08-15,35.3554
2002-08-14,35.1053
2002-08-13,34.9756
2002-08-12,34.8971
2002-08-09,34.8842
2002-08-08,34.8864
2002-08-07,34.9003
2002-08-06,34.9661
2002-08-05,35.0479
2002-08-02,35.1420
2002-08-01,35.2132
2002-07-31,35.2082
2002-07-30,35.1811
2002-07-29,35.1751
2002-07-26,35.2227
2002-07-25,35.2567
2002-07-24,35.2727
2002-07-23,35.3421
2002-07-22,35.4725
2002-07-19,35.6156
2002-07-18,35.7781
2002-07-17,35.8999
2002-07-16,36.0631
2002-07-15,36.2724
2002-07-12,36.4977
2002-07-11,36.7817
2002-07-10,37.0383
2002-07-09,37.3211
2002-07-08,37.6078
2002-07-05,37.9408
2002-07-03,38.2747
2002-07-02,38.6283
2002-07-01,38.9503
2002-06-28,39.2875
2002-06-27,39.5383
2002-06-26,39.7167
2002-06-25,39.8658
2002-06-24,39.9826
2002-06-21,40.0856
2002-06-20,40.1900
2002-06-19,40.2247
2002-06-18,40.2609
2002-06-17,40.3296
2002-06-14,40.4920
2002-06-13,40.7197
2002-06-12,40.9399
2002-06-11,41.1957
2002-06-10,41.3911
2002-06-07,41.5191
2002-06-06,41.5512
2002-06-05,41.5241
2002-06-04,41.4841
2002-06-03,41.4483
2002-05-31,41.4553
2002-05-30,41.5112
2002-05-29,41.5848
2002-05-28,41.6617
2002-05-24,41.7582
2002-05-23,41.8636
2002-05-22,41.9810
2002-05-21,42.0679
2002-05-20,42.1362
2002-05-17,42.1624
2002-05-16,42.1457
2002-05-15,42.1556
2002-05-14,42.1944
2002-05-13,42.2642
2002-05-10,42.3943
2002-05-09,42.6226
2002-05-08,43.0083
2002-05-07,43.4958
2002-05-06,44.2124
2002-05-03,44.8644
2002-05-02,45.4128
2002-05-01,46.0238
2002-04-30,46.5707
2002-04-29,47.0810
2002-04-26,47.6430
2002-04-25,48.1286
2002-04-24,48.6340
2002-04-23,49.0691
2002-04-22,49.4066
2002-04-19,49.6998
2002-04-18,49.9144
2002-04-17,50.1139
2002-04-16,50.3506
2002-04-15,50.6374
2002-04-12,50.9494
2002-04-11,51.3221
2002-04-10,51.6746
2002-04-09,52.0031
2002-04-08,52.3192
2002-04-05,52.5758
2002-04-04,52.7346
2002-04-03,52.8439
2002-04-02,52.9176
2002-04-01,52.9250
2002-03-28,52.8399
2002-03-27,52.6828
2002-03-26,52.5068
2002-03-25,52.3051
2002-03-22,52.0833
2002-03-21,51.9215
2002-03-20,51.8317
2002-03-19,51.8210
2002-03-18,51.8756
2002-03-15,51.9560
2002-03-14,52.0109
2002-03-13,52.0692
2002-03-12,52.1489
2002-03-11,52.2750
2002-03-08,52.5205
2002-03-07,52.8730
2002-03-06,53.3231
2002-03-05,53.7890
2002-03-04,54.1753
2002-03-01,54.4786
2002-02-28,54.6177
2002-02-27,54.6626
2002-02-26,54.6711
2002-02-25,54.7532
2002-02-22,54.9617
2002-02-21,55.2261
2002-02-20,55.5831
2002-02-19,56.0137
2002-02-15,56.4105
2002-02-14,56.7796
2002-02-13,56.9992
2002-02-12,57.2204
2002-02-11,57.4584
2002-02-08,57.6885
2002-02-07,57.9793
2002-02-06,58.2357
2002-02-05,58.4348
2002-02-04,58.5847
2002-02-01,58.7254
2002-01-31,58.8816
2002-01-30,59.1128
2002-01-29,59.4477
2002-01-28,59.8229
2002-01-25,60.1514
2002-01-24,60.4807
2002-01-23,60.7704
2002-01-22,60.9828
2002-01-18,61.1279
2002-01-17,61.2141
2002-01-16,61.2633
2002-01-15,61.3202
2002-01-14,61.3688
2002-01-11,61.3768
2002-01-10,61.3038
2002-01-09,61.1796
2002-01-08,61.0271
2002-01-07,60.8973
2002-01-04,60.8209
2002-01-03,60.7367
2002-01-02,60.6491
2001-12-31,60.5207
2001-12-28,60.3919
2001-12-27,60.1888
2001-12-26,60.0012
2001-12-24,59.8566
2001-12-21,59.6536
2001-12-20,59.4353
2001-12-19,59.1778
2001-12-18,58.9621
2001-12-17,58.7556
2001-12-14,58.5808
2001-12-13,58.4297
2001-12-12,58.2548
2001-12-11,58.0892
2001-12-10,57.9524
2001-12-07,57.8183
2001-12-06,57.6474
2001-12-05,57.4726
2001-12-04,57.2707
2001-12-03,57.1192
2001-11-30,56.9808
2001-11-29,56.8300
2001-11-28,56.6835
2001-11-27,56.4973
2001-11-26,56.2385
2001-11-23,55.8521
2001-11-21,55.4021
2001-11-20,54.9020
2001-11-19,54.3589
2001-11-16,53.7394
2001-11-15,53.1442
2001-11-14,52.5811
2001-11-13,51.9883
2001-11-12,51.5391
2001-11-09,51.2038
2001-11-08,50.9228
2001-11-07,50.6741
2001-11-06,50.3905
2001-11-05,50.1348
2001-11-02,49.9311
2001-11-01,49.7573
2001-10-31,49.5960
2001-10-30,49.4471
2001-10-29,49.2861
2001-10-26,49.1030
2001-10-25,48.9133
2001-10-24,48.7519
2001-10-23,48.6398
2001-10-22,48.6039
2001-10-19,48.6373
2001-10-18,48.7457
2001-10-17,48.8918
2001-10-16,48.9905
2001-10-15,48.9927
2001-10-12,48.9271
2001-10-11,48.8691
2001-10-10,48.8348
2001-10-09,48.8714
2001-10-08,48.9248
2001-10-05,48.9954
2001-10-04,49.0076
2001-10-03,49.0351
2001-10-02,49.0729
2001-10-01,49.1365
2001-09-28,49.1991
2001-09-27,49.2905
2001-09-26,49.4305
2001-09-25,49.5508
2001-09-24,49.7276
2001-09-21,49.9555
2001-09-20,50.2382
2001-09-19,50.5189
2001-09-18,50.7793
2001-09-17,51.0453
2001-09-10,51.3551
2001-09-07,51.6137
2001-09-06,51.8461
2001-09-05,52.0291
2001-09-04,52.1817
2001-08-31,52.3403
2001-08-30,52.4705
2001-08-29,52.5323
2001-08-28,52.5449
2001-08-27,52.5813
2001-08-24,52.6328
2001-08-23,52.7338
2001-08-22,52.8616
2001-08-21,52.9397
2001-08-20,52.9911
2001-08-17,53.0003
2001-08-16,53.0012
2001-08-15,52.9787
2001-08-14,52.9666
2001-08-13,52.9617
2001-08-10,52.9636
2001-08-09,52.9841
2001-08-08,53.0136
2001-08-07,53.0625
2001-08-06,53.1133
2001-08-03,53.0804
2001-08-02,52.9893
2001-08-01,52.8981
2001-07-31,52.8970
2001-07-30,53.0407
2001-07-27,53.2619
2001-07-26,53.4930
2001-07-25,53.7146
2001-07-24,53.9257
2001-07-23,54.1263
2001-07-20,54.3981
2001-07-19,54.6467
2001-07-18,54.8728
2001-07-17,55.0467
2001-07-16,55.1699
2001-07-13,55.3160
2001-07-12,55.5431
2001-07-11,55.8406
2001-07-10,56.1908
2001-07-09,56.5013
2001-07-06,56.7262
2001-07-05,56.9026
2001-07-03,57.0275
2001-07-02,57.1407
2001-06-29,57.2440
2001-06-28,57.3525
2001-06-27,57.4541
2001-06-26,57.5802
2001-06-25,57.6759
2001-06-22,57.7131
2001-06-21,57.6880
2001-06-20,57.7084
2001-06-19,57.7818
2001-06-18,57.9148
2001-06-15,58.0534
2001-06-14,58.1411
2001-06-13,58.1326
2001-06-12,58.0486
2001-06-11,57.9369
2001-06-08,57.8403
2001-06-07,57.8307
2001-06-06,57.8326
2001-06-05,57.8088
2001-06-04,57.8165
2001-06-01,57.7981
2001-05-31,57.6872
2001-05-30,57.4931
2001-05-29,57.1873
2001-05-25,56.7938
2001-05-24,56.5143
2001-05-23,56.2614
2001-05-22,55.9326
2001-05-21,55.6499
2001-05-18,55.4062
2001-05-17,55.2624
2001-05-16,55.1108
2001-05-15,54.9410
2001-05-14,54.8516
2001-05-11,54.6924
2001-05-10,54.4415
2001-05-09,54.0435
2001-05-08,53.6129
2001-05-07,53.2304
2001-05-04,52.7501
2001-05-03,52.3298
2001-05-02,51.9686
2001-05-01,51.6379
2001-04-30,51.3747
2001-04-27,51.1299
2001-04-26,50.7662
2001-04-25,50.3673
2001-04-24,49.9013
2001-04-23,49.3765
2001-04-20,48.8489
2001-04-19,48.3223
2001-04-18,47.8392
2001-04-17,47.4663
2001-04-16,47.2099
2001-04-12,47.1111
2001-04-11,47.0344
2001-04-10,47.0196
2001-04-09,47.0365
2001-04-06,47.1216
2001-04-05,47.2876
2001-04-04,47.5424
2001-04-03,47.7961
2001-04-02,47.9645
2001-03-30,48.1603
2001-03-29,48.3106
2001-03-28,48.5538
2001-03-27,48.7972
2001-03-26,49.1084
2001-03-23,49.5059
2001-03-22,50.0890
2001-03-21,50.7623
2001-03-20,51.4398
2001-03-19,52.1610
2001-03-16,52.7021
2001-03-15,53.2432
2001-03-14,53.6530
2001-03-13,54.0844
2001-03-12,54.5004
2001-03-09,54.8162
2001-03-08,55.0630
2001-03-07,55.2268
2001-03-06,55.3168
2001-03-05,55.3930
2001-03-02,55.5018
2001-03-01,55.6419
2001-02-28,55.7458
2001-02-27,55.8077
2001-02-26,55.7003
2001-02-23,55.4305
2001-02-22,55.0864
2001-02-21,54.6703
2001-02-20,54.3250
2001-02-16,53.9284
2001-02-15,53.5148
2001-02-14,53.1236
2001-02-13,52.9140
2001-02-12,52.6438
2001-02-09,52.3632
2001-02-08,51.9327
2001-02-07,51.2972
2001-02-06,50.6490
2001-02-05,49.9880
2001-02-02,49.4538
2001-02-01,48.9158
2001-01-31,48.3326
2001-01-30,47.9274
2001-01-29,47.5832
2001-01-26,47.2320
2001-01-25,46.8722
2001-01-24,46.4761
2001-01-23,46.1128
2001-01-22,45.8291
2001-01-19,45.6324
2001-01-18,45.5328
2001-01-17,45.5010
2001-01-16,45.5375
2001-01-12,45.5231
2001-01-11,45.4613
2001-01-10,45.4772
2001-01-09,45.5192
2001-01-08,45.5122
2001-01-05,45.4443
2001-01-04,45.3786
2001-01-03,45.3218
2001-01-02,45.2909
2000-12-29,45.3917
2000-12-28,45.5108
2000-12-27,45.7554
2000-12-26,46.0597
2000-12-22,46.4420
2000-12-21,46.7879
2000-12-20,47.1970
2000-12-19,47.5922
2000-12-18,47.8648
2000-12-15,48.1527
2000-12-14,48.4377
2000-12-13,48.6810
2000-12-12,48.9548
2000-12-11,49.1163
2000-12-08,49.1990
2000-12-07,49.2416
2000-12-06,49.2625
2000-12-05,49.2265
2000-12-04,49.2752
2000-12-01,49.4187
2000-11-30,49.5370
2000-11-29,49.5994
2000-11-28,49.5153
2000-11-27,49.3735
2000-11-24,49.1236
2000-11-22,48.8886
2000-11-21,48.6358
2000-11-20,48.4231
2000-11-17,48.3504
2000-11-16,48.4242
2000-11-15,48.6709
2000-11-14,49.1191
2000-11-13,49.4636
2000-11-10,49.8857
2000-11-09,50.3116
2000-11-08,50.6936
2000-11-07,51.0579
2000-11-06,51.4359
2000-11-03,51.7848
2000-11-02,52.2414
2000-11-01,52.7659
2000-10-31,53.3375
2000-10-30,53.8693
2000-10-27,54.4792
2000-10-26,55.1242
2000-10-25,55.8348
2000-10-24,56.5784
2000-10-23,57.1890
2000-10-20,57.7818
2000-10-19,58.3211
2000-10-18,58.7951
2000-10-17,59.2440
2000-10-16,59.6823
2000-10-13,60.2037
2000-10-12,60.7557
2000-10-11,61.2092
2000-10-10,61.4445
2000-10-09,61.5990
2000-10-06,61.6642
2000-10-05,61.7457
2000-10-04,61.9147
2000-10-03,62.1629
2000-10-02,62.4611
2000-09-29,62.7687
2000-09-28,63.1498
2000-09-27,63.4646
2000-09-26,63.6703
2000-09-25,63.7738
2000-09-22,63.7781
2000-09-21,63.7449
2000-09-20,63.6969
2000-09-19,63.6114
2000-09-18,63.5182
2000-09-15,63.4084
2000-09-14,63.2195
2000-09-13,63.0000
2000-09-12,62.6901
2000-09-11,62.3477
2000-09-08,61.9547
2000-09-07,61.5626
2000-09-06,61.1169
2000-09-05,60.8067
2000-09-01,60.5406
2000-08-31,60.2289
2000-08-30,59.9932
2000-08-29,59.7461
2000-08-28,59.4853
2000-08-25,59.2356
2000-08-24,59.0125
2000-08-23,58.7941
2000-08-22,58.5386
2000-08-21,58.3261
2000-08-18,58.0523
2000-08-17,57.7750
2000-08-16,57.4389
2000-08-15,57.0268
2000-08-14,56.4544
2000-08-11,55.9384
2000-08-10,55.3954
2000-08-09,54.9344
2000-08-08,54.5808
2000-08-07,54.2779
2000-08-04,54.1333
2000-08-03,54.0682
2000-08-02,54.0580
2000-08-01,54.0514
2000-07-31,54.0481
2000-07-28,54.0683
2000-07-27,54.0925
2000-07-26,54.1975
2000-07-25,54.3427
2000-07-24,54.4757
2000-07-21,54.6360
2000-07-20,54.7711
2000-07-19,54.9840
2000-07-18,55.2085
2000-07-17,55.4291
2000-07-14,55.5990
2000-07-13,55.7145
2000-07-12,55.9313
2000-07-11,56.1833
2000-07-10,56.4207
2000-07-07,56.7555
2000-07-06,57.0373
2000-07-05,57.3272
2000-07-03,57.4485
2000-06-30,57.4857
2000-06-29,57.4317
2000-06-28,57.2942
2000-06-27,57.1428
2000-06-26,57.0195
2000-06-23,56.8569
2000-06-22,56.6573
2000-06-21,56.5121
2000-06-20,56.3006
2000-06-19,56.0774
2000-06-16,55.8487
2000-06-15,55.6853
2000-06-14,55.5108
2000-06-13,55.2725
2000-06-12,54.9361
2000-06-09,54.5680
2000-06-08,54.1563
2000-06-07,53.7985
2000-06-06,53.5322
2000-06-05,53.4208
2000-06-02,53.3998
2000-06-01,53.4261
2000-05-31,53.4924
2000-05-30,53.5780
2000-05-26,53.6421
2000-05-25,53.7322
2000-05-24,53.7952
2000-05-23,53.8120
2000-05-22,53.8256
2000-05-19,53.7827
2000-05-18,53.7723
2000-05-17,53.8785
2000-05-16,54.0489
2000-05-15,54.3913
2000-05-12,54.9490
2000-05-11,55.5488
2000-05-10,56.0586
2000-05-09,56.4632
2000-05-08,56.7753
2000-05-05,57.0378
2000-05-04,57.2956
2000-05-03,57.3429
2000-05-02,57.2319
2000-05-01,57.0162
2000-04-28,56.7497
2000-04-27,56.5075
2000-04-26,56.3334
2000-04-25,56.2658
2000-04-24,56.3020
2000-04-20,56.4583
2000-04-19,56.5942
2000-04-18,56.5770
2000-04-17,56.4615
2000-04-14,56.2875
2000-04-13,56.2339
2000-04-12,56.2189
2000-04-11,56.2145
2000-04-10,56.1469
2000-04-07,56.0431
2000-04-06,55.9127
2000-04-05,55.7431
2000-04-04,55.5409
2000-04-03,55.3013
2000-03-31,55.0249
2000-03-30,54.7695
2000-03-29,54.4712
2000-03-28,54.2059
2000-03-27,53.9176
2000-03-24,53.6564
2000-03-23,53.5152
2000-03-22,53.4864
2000-03-21,53.5396
2000-03-20,53.6700
2000-03-17,53.8288
2000-03-16,54.0118
2000-03-15,54.0814
2000-03-14,54.1370
2000-03-13,54.2190
2000-03-10,54.3699
2000-03-09,54.5976
2000-03-08,54.7837
2000-03-07,55.0631
2000-03-06,55.3402
2000-03-03,55.6788
2000-03-02,55.9592
2000-03-01,56.2856
2000-02-29,56.5668
2000-02-28,56.7338
2000-02-25,56.9218
2000-02-24,57.1642
2000-02-23,57.4606
2000-02-22,57.7489
2000-02-18,57.9128
2000-02-17,57.9933
2000-02-16,58.0158
2000-02-15,57.9438
2000-02-14,57.8137
2000-02-11,57.6296
2000-02-10,57.3869
2000-02-09,57.1808
2000-02-08,57.0323
2000-02-07,56.9449
2000-02-04,56.9344
2000-02-03,56.9504
2000-02-02,57.0590
2000-02-01,57.2701
