time,PHASE,QUADRATURE
2010-02-03,-1.0245,1.0793
2010-02-02,-1.7351,1.4942
2010-02-01,-2.5713,0.4603
2010-01-29,-2.3863,-1.3341
2010-01-28,-1.4485,-2.7041
2010-01-27,0.0637,-2.8200
2010-01-26,0.9512,-1.2389
2010-01-25,0.8995,0.0026
2010-01-22,0.7148,0.6794
2010-01-21,0.2708,1.0035
2010-01-20,-0.0466,0.8673
2010-01-19,-0.2806,0.7127
2010-01-15,-0.4819,0.7454
2010-01-14,-0.9188,0.4038
2010-01-13,-0.8617,-0.7584
2010-01-12,-0.2805,-1.0205
2010-01-11,-0.1312,-1.0338
2010-01-08,0.3000,-1.7665
2010-01-07,1.0379,-1.6670
2010-01-06,1.4621,-1.1613
2010-01-05,1.7436,-0.0185
2010-01-04,1.3881,0.7432
2009-12-31,1.3591,1.3077
2009-12-30,0.8304,2.5712
2009-12-29,-0.0299,2.9381
2009-12-28,-0.9465,1.4224
2009-12-24,-0.8755,-0.7163
2009-12-23,-0.4747,-1.9345
2009-12-22,0.2356,-3.0033
2009-12-21,1.1341,-1.8841
2009-12-18,1.3498,-0.2111
2009-12-17,1.2369,1.2167
2009-12-16,0.4435,1.9395
2009-12-15,-0.1266,0.8905
2009-12-14,-0.0685,-0.4001
2009-12-11,0.2993,-0.5495
2009-12-10,0.3989,-0.0128
2009-12-09,0.4441,0.7076
2009-12-08,0.0134,2.0746
2009-12-07,-0.9410,1.1480
2009-12-04,-0.7421,-0.8406
2009-12-03,-0.2277,-0.9746
2009-12-02,0.0131,-0.2001
2009-12-01,-0.2648,0.2485
2009-11-30,-0.4138,-0.8060
2009-11-27,0.1447,-1.6321
2009-11-25,0.7014,-1.3338
2009-11-24,1.0180,-0.5717
2009-11-23,0.8632,0.0127
2009-11-20,0.6773,-0.9591
2009-11-19,1.2979,-2.2070
2009-11-18,2.1278,-1.7756
2009-11-17,2.5301,-0.1225
2009-11-16,2.2278,1.4393
2009-11-13,1.4900,2.1217
2009-11-12,0.6719,2.0565
2009-11-11,0.0433,1.2260
2009-11-10,-0.1646,0.5329
2009-11-09,-0.3077,-0.4495
2009-11-06,0.3769,-0.8638
2009-11-05,0.6068,0.5793
2009-11-04,-0.0272,1.1901
2009-11-03,-0.4835,1.3397
2009-11-02,-1.0899,0.6252
2009-10-30,-0.6677,0.2205
2009-10-29,-0.9987,1.6916
2009-10-28,-1.8862,0.9561
2009-10-27,-1.8261,0.4143
2009-10-26,-2.5394,-0.9096
2009-10-23,-1.3835,-4.3451
2009-10-22,0.8983,-3.9419
2009-10-21,1.5714,-2.1308
2009-10-20,2.1414,-1.7502
2009-10-19,2.6907,-0.1781
2009-10-16,2.1421,0.9825
2009-10-15,1.8539,0.5639
2009-10-14,1.8981,1.4235
2009-10-13,1.0483,2.1243
2009-10-12,0.4284,2.1525
2009-10-09,-0.4474,1.8990
2009-10-08,-0.7503,0.6897
2009-10-07,-0.7714,0.5687
2009-10-06,-1.1222,-0.0700
2009-10-05,-0.6982,-0.9019
2009-10-02,-0.3993,-0.3725
2009-10-01,-0.5122,-0.4590
2009-09-30,-0.2874,-1.0426
2009-09-29,0.1065,-1.4644
2009-09-28,0.6873,-1.6510
2009-09-25,1.2670,-1.4062
2009-09-24,1.7555,-0.5019
2009-09-23,1.6098,0.6539
2009-09-22,1.1459,0.9141
2009-09-21,0.8891,0.8435
2009-09-18,0.6125,0.7832
2009-09-17,0.3912,0.6883
2009-09-16,0.2318,0.4997
2009-09-15,0.3015,1.0690
2009-09-14,-0.2792,2.2679
2009-09-11,-1.2163,2.2284
2009-09-10,-1.7753,0.6287
2009-09-09,-1.5250,-0.9687
2009-09-08,-1.1320,-1.6020
2009-09-04,-0.6502,-2.3175
2009-09-03,0.0071,-1.8484
2009-09-02,0.0338,-1.1543
2009-09-01,0.2953,-2.1963
2009-08-31,1.0925,-1.3511
2009-08-28,1.1078,1.3186
2009-08-27,0.5205,2.5173
2009-08-26,-0.1614,2.6785
2009-08-25,-0.9735,1.0447
2009-08-24,-0.7677,-1.4804
2009-08-21,0.0769,-1.9761
2009-08-20,0.5453,-0.6754
2009-08-19,0.3065,0.4502
2009-08-18,0.0995,-0.0840
2009-08-17,0.4352,0.1115
2009-08-14,0.0666,0.8960
2009-08-13,-0.3541,-0.4603
2009-08-12,0.2780,-1.9489
2009-08-11,1.1256,-0.8394
2009-08-10,0.8937,0.7871
2009-08-07,0.4248,0.7861
2009-08-06,0.2464,0.4259
2009-08-05,0.1635,-0.2049
2009-08-04,0.4197,-0.6855
2009-08-03,0.6335,-0.9069
2009-07-31,0.8598,-1.1888
2009-07-30,1.0200,-2.4896
2009-07-29,2.2181,-4.3440
2009-07-28,4.0266,-4.2047
2009-07-27,5.3511,-1.8425
2009-07-24,5.4046,1.1817
2009-07-23,4.3202,3.4495
2009-07-22,2.7308,3.6050
2009-07-21,1.9097,2.9283
2009-07-20,1.0878,3.1198
2009-07-17,0.2274,2.6431
2009-07-16,-0.2973,3.4398
2009-07-15,-1.7848,3.0207
2009-07-14,-2.1101,0.8901
2009-07-13,-2.2809,-0.7241
2009-07-10,-1.5953,-2.5933
2009-07-09,-0.7495,-2.5062
2009-07-08,-0.1824,-2.1046
2009-07-07,0.4999,-1.1540
2009-07-06,0.6463,0.8678
2009-07-02,-0.0438,2.5849
2009-07-01,-1.0831,2.4528
2009-06-30,-1.5573,0.9489
2009-06-29,-1.4727,-0.4688
2009-06-26,-1.0987,-0.7852
2009-06-25,-1.0264,-0.6797
2009-06-24,-0.8720,-0.9924
2009-06-23,-0.6537,-1.1878
2009-06-22,-0.2912,-1.7706
2009-06-19,0.4264,-1.6199
2009-06-18,0.7461,-0.5096
2009-06-17,0.6845,0.1148
2009-06-16,0.5975,0.4837
2009-06-15,0.3139,0.6617
2009-06-12,0.0086,0.1842
2009-06-11,0.0318,-0.6465
2009-06-10,0.4940,-1.3947
2009-06-09,1.2816,-1.1153
2009-06-08,1.5598,0.0559
2009-06-05,1.1869,1.1768
2009-06-04,0.4274,1.1696
2009-06-03,0.2521,0.7871
2009-06-02,-0.1864,0.8774
2009-06-01,-0.6566,-0.4456
2009-05-29,0.1347,-1.5549
2009-05-28,0.9664,-1.0959
2009-05-27,1.3455,0.5044
2009-05-26,0.4076,1.8288
2009-05-22,-0.4905,1.0526
2009-05-21,-0.4648,-0.0075
2009-05-20,-0.0874,-0.0023
2009-05-19,-0.1592,0.9762
2009-05-18,-1.0273,1.1018
2009-05-15,-1.4112,-0.6449
2009-05-14,-0.5864,-2.1296
2009-05-13,0.4166,-2.2525
2009-05-12,1.1790,-1.7967
2009-05-11,1.5906,-0.5283
2009-05-08,1.3652,0.2443
2009-05-07,1.4488,0.5864
2009-05-06,1.1273,1.9389
2009-05-05,-0.0702,2.0733
2009-05-04,-0.6922,0.4593
2009-05-01,-0.4185,-0.9002
2009-04-30,0.2288,-1.4924
2009-04-29,0.8688,-0.8727
2009-04-28,0.7708,0.2166
2009-04-27,0.6165,0.0803
2009-04-24,0.8765,1.0945
2009-04-23,-0.0793,2.2024
2009-04-22,-0.8318,0.7672
2009-04-21,-0.6728,-0.4858
2009-04-20,-0.2645,-1.4946
2009-04-17,0.3406,-0.9400
2009-04-16,-0.1834,-1.6031
2009-04-15,0.7671,-5.2044
2009-04-14,2.8221,-4.1624
2009-04-13,3.4658,0.8121
2009-04-09,2.3451,4.8365
2009-04-08,0.7891,4.9102
2009-04-07,-0.4967,3.9126
2009-04-06,-1.7394,0.0772
2009-04-03,-0.4568,-4.1057
2009-04-02,1.1921,-3.0924
2009-04-01,1.7435,-2.1246
2009-03-31,2.6734,-0.3304
2009-03-30,1.8458,1.8229
2009-03-27,0.8213,0.9824
2009-03-26,0.8340,-0.0777
2009-03-25,1.0778,-0.6776
2009-03-24,1.5074,-0.7029
2009-03-23,1.6388,-0.6261
2009-03-20,2.1404,0.1026
2009-03-19,1.8657,1.7462
2009-03-18,0.9273,3.3230
2009-03-17,-0.9205,3.4782
2009-03-16,-1.9530,1.0588
2009-03-13,-1.5659,-1.0295
2009-03-12,-0.8760,-1.9935
2009-03-11,-0.2670,-1.9485
2009-03-10,0.1091,-2.7348
2009-03-09,1.8147,-2.3142
2009-03-06,2.2026,1.9998
2009-03-05,0.3422,3.9457
2009-03-04,-0.9044,3.7509
2009-03-03,-2.3169,2.7393
2009-03-02,-2.5904,0.4325
2009-02-27,-2.3133,-0.2255
2009-02-26,-2.2672,-0.6472
2009-02-25,-1.9955,-1.1650
2009-02-24,-1.6274,-1.9022
2009-02-23,-0.6868,-2.4302
2009-02-20,-0.0035,-1.6791
2009-02-19,0.1281,-1.4918
2009-02-18,0.8478,-2.3511
2009-02-17,2.0364,-0.5358
2009-02-13,1.2519,1.7924
2009-02-12,0.4527,1.0821
2009-02-11,0.4568,0.9686
2009-02-10,-0.1523,0.8796
2009-02-09,-0.4166,-0.3479
2009-02-06,0.0580,-1.6255
2009-02-05,1.1586,-1.5343
2009-02-04,1.3735,-0.6132
2009-02-03,1.4277,-1.0401
2009-02-02,1.9870,-0.6004
2009-01-30,2.0076,-0.8312
2009-01-29,3.1503,0.6199
2009-01-28,1.5842,3.6518
2009-01-27,-0.1923,2.0194
2009-01-26,-0.0031,1.3869
2009-01-23,-0.9468,1.5205
2009-01-22,-1.0653,0.0789
2009-01-21,-0.9027,0.2523
2009-01-20,-1.3487,-0.3740
2009-01-16,-0.9367,-2.0632
2009-01-15,0.1570,-3.1836
2009-01-14,1.5421,-3.0956
2009-01-13,2.3588,-2.1043
2009-01-12,2.9285,-0.9110
2009-01-09,2.9774,1.1271
2009-01-08,2.2365,2.7862
2009-01-07,1.2616,4.0201
2009-01-06,-0.0714,4.1185
2009-01-05,-0.9144,3.3585
2009-01-02,-1.8184,2.0211
2008-12-31,-2.0456,-0.8445
2008-12-30,-1.3387,-2.7260
2008-12-29,-0.3908,-3.1906
2008-12-26,0.7282,-3.2502
2008-12-24,1.9259,-0.9544
2008-12-23,1.3997,1.7132
2008-12-22,0.2972,1.9098
2008-12-19,-0.4286,0.2196
2008-12-18,0.0893,-1.8445
2008-12-17,1.0979,-2.0651
2008-12-16,1.9715,-1.1731
2008-12-15,2.1560,1.9939
2008-12-12,0.1856,3.2394
2008-12-11,-0.3910,0.6004
2008-12-10,-0.0019,0.7536
2008-12-09,-1.0351,-0.4129
2008-12-08,-0.0725,-4.4429
2008-12-05,2.1330,-3.4414
2008-12-04,2.6740,-0.0800
2008-12-03,2.3365,2.6790
2008-12-02,0.6419,5.1304
2008-12-01,-1.8312,4.3158
2008-11-28,-2.7587,0.5615
2008-11-26,-1.6739,-0.9519
2008-11-25,-1.5513,0.1869
2008-11-24,-1.9272,-0.7750
2008-11-21,-0.7777,-0.2655
2008-11-20,-1.4794,1.8509
2008-11-19,-2.4809,1.3817
2008-11-18,-2.6709,0.8163
2008-11-17,-2.9613,0.3824
2008-11-14,-3.2791,-0.8550
2008-11-13,-2.8140,-4.4000
2008-11-12,-0.1027,-6.2758
2008-11-11,1.6255,-5.1426
2008-11-10,3.1888,-4.6657
2008-11-07,4.5884,-0.9394
2008-11-06,3.9738,2.5167
2008-11-05,3.2312,5.9382
2008-11-04,0.0000,10.1034
2008-11-03,-3.5460,6.3889
2008-10-31,-3.8022,2.2274
2008-10-30,-4.6367,-0.1302
2008-10-29,-3.6664,-6.0355
2008-10-28,-0.7088,-5.4957
2008-10-27,-0.2121,-2.3213
2008-10-24,0.1731,-1.1469
2008-10-23,-0.1290,0.2108
2008-10-22,0.2182,-0.3069
2008-10-21,0.7945,3.7543
2008-10-20,-1.9163,7.2019
2008-10-17,-4.2959,5.1495
2008-10-16,-5.4563,2.7734
2008-10-15,-5.8199,0.7092
2008-10-14,-5.5151,-0.3020
2008-10-13,-5.3199,-0.2965
2008-10-10,-5.6186,-0.4864
2008-10-09,-5.5110,-3.3344
2008-10-08,-3.0115,-4.8793
2008-10-07,-1.6394,-3.6367
2008-10-06,-0.4870,-4.3072
2008-10-03,1.4939,-2.2322
2008-10-02,0.9814,0.6134
2008-10-01,0.4588,0.2288
2008-09-30,0.5438,-0.3250
2008-09-29,1.3013,0.1429
2008-09-26,0.9493,3.9698
2008-09-25,-1.8532,3.8448
2008-09-24,-2.2040,-0.5218
2008-09-23,-1.4282,-2.3616
2008-09-22,-0.4197,-3.9110
2008-09-19,1.3814,-3.1779
2008-09-18,1.8971,0.9571
2008-09-17,0.5943,3.4610
2008-09-16,-0.3497,3.7108
2008-09-15,-1.4030,5.6258
2008-09-12,-3.5435,3.8777
2008-09-11,-3.5403,-0.3399
2008-09-10,-3.2590,-1.6543
2008-09-09,-2.4735,-4.1607
2008-09-08,-0.5560,-3.9980
2008-09-05,0.0486,-1.2536
2008-09-04,-0.1884,-0.1102
2008-09-03,-0.2684,-0.3814
2008-09-02,0.2098,0.1270
2008-08-29,-0.0748,1.8878
2008-08-28,-1.1487,1.9857
2008-08-27,-1.7351,0.4977
2008-08-26,-1.5241,-1.0731
2008-08-25,-0.6560,-1.3752
2008-08-22,-0.2357,-0.0398
2008-08-21,-0.6461,1.2236
2008-08-20,-1.4530,0.8567
2008-08-19,-1.5854,-1.1703
2008-08-18,-0.6253,-2.6329
2008-08-15,0.4368,-2.2377
2008-08-14,0.9944,-0.9458
2008-08-13,1.0175,0.6219
2008-08-12,0.4167,1.6342
2008-08-11,-0.2432,1.1484
2008-08-08,-0.2681,0.1780
2008-08-07,0.0433,0.5211
2008-08-06,-0.3174,2.1207
2008-08-05,-1.5086,1.5549
2008-08-04,-1.5855,-1.9935
2008-08-01,-0.2753,-3.3861
2008-07-31,0.4624,-3.4357
2008-07-30,1.3688,-3.3424
2008-07-29,1.8776,-2.8429
2008-07-28,2.7330,-1.9542
2008-07-25,2.9814,0.6192
2008-07-24,2.4088,1.7607
2008-07-23,1.8987,2.5722
2008-07-22,0.5640,2.6999
2008-07-21,-0.0339,0.0345
2008-07-18,0.7179,-0.9003
2008-07-17,0.6428,-0.8285
2008-07-16,1.3148,-1.7913
2008-07-15,2.0790,0.9093
2008-07-14,0.8376,3.1892
2008-07-11,-0.0614,2.7831
2008-07-10,-0.7859,2.7042
2008-07-09,-1.5884,1.5337
2008-07-08,-1.8341,-0.0232
2008-07-07,-1.5472,-1.2671
2008-07-03,-0.6613,-1.4744
2008-07-02,-0.1820,-0.3838
2008-07-01,-0.4460,0.4630
2008-06-30,-0.8324,0.2687
2008-06-27,-0.7843,-0.4656
2008-06-26,-0.4593,-0.6764
2008-06-25,-0.2627,-0.9687
2008-06-24,0.4165,-0.7714
2008-06-23,0.5894,0.4698
2008-06-20,0.0048,1.4842
2008-06-19,-0.9403,1.2076
2008-06-18,-1.0395,0.0161
2008-06-17,-0.7310,0.1907
2008-06-16,-1.1754,-0.0029
2008-06-13,-0.7711,-0.7827
2008-06-12,-0.4244,-0.2435
2008-06-11,-0.6809,-0.2975
2008-06-10,-0.5932,-1.4833
2008-06-09,0.2556,-2.8635
2008-06-06,1.6749,-2.5889
2008-06-05,2.4380,-0.7139
2008-06-04,2.3086,2.2196
2008-06-03,0.7289,3.9107
2008-06-02,-0.4517,3.0808
2008-05-30,-1.2842,1.8750
2008-05-29,-1.6618,-0.3893
2008-05-28,-0.9777,-2.0863
2008-05-27,-0.0944,-2.6378
2008-05-23,0.9633,-2.2268
2008-05-22,1.4516,-0.8187
2008-05-21,1.3999,-0.0158
2008-05-20,1.2616,0.4005
2008-05-19,0.9743,0.2539
2008-05-16,1.1333,-0.1143
2008-05-15,1.2705,0.5613
2008-05-14,0.8086,1.2275
2008-05-13,0.2519,1.0024
2008-05-12,0.1946,-0.0810
2008-05-09,0.6721,0.9476
2008-05-08,-0.3169,2.1644
2008-05-07,-0.8410,0.7239
2008-05-06,-0.8021,0.4735
2008-05-05,-1.1027,-0.7553
2008-05-02,-0.3404,-1.9504
2008-05-01,0.0102,-1.7178
2008-04-30,0.4166,-2.9404
2008-04-29,1.4603,-3.5820
2008-04-28,2.4604,-2.2045
2008-04-25,2.9357,-0.0908
2008-04-24,2.5276,2.2759
2008-04-23,1.1820,2.5678
2008-04-22,0.4575,1.5383
2008-04-21,0.0527,0.3528
2008-04-18,0.4672,-0.7929
2008-04-17,0.9162,0.0539
2008-04-16,0.4464,0.3899
2008-04-15,0.5062,0.2582
2008-04-14,0.2797,0.3392
2008-04-11,0.3650,0.3800
2008-04-10,0.0733,0.8473
2008-04-09,-0.0288,0.8481
2008-04-08,-0.2675,2.0297
2008-04-07,-1.3127,1.9631
2008-04-04,-1.6715,-0.2202
2008-04-03,-1.2101,-1.7094
2008-04-02,-0.4871,-2.3809
2008-04-01,0.4040,-2.5001
2008-03-31,1.1330,-0.9539
2008-03-28,0.8867,0.0224
2008-03-27,1.0505,0.2828
2008-03-26,0.6686,1.3859
2008-03-25,-0.1046,0.2965
2008-03-24,0.2901,-1.4111
2008-03-20,1.1077,-1.5501
2008-03-19,1.6833,0.6031
2008-03-18,0.7331,2.4702
2008-03-17,-0.1230,2.0685
2008-03-14,-0.7582,0.9806
2008-03-13,-0.6098,-1.2996
2008-03-12,0.3105,-1.2621
2008-03-11,0.0637,-0.8092
2008-03-10,0.2233,-3.1836
2008-03-07,1.5533,-5.4105
2008-03-06,3.4262,-4.5943
2008-03-05,4.3157,-0.3103
2008-03-04,3.4781,2.8934
2008-03-03,2.2748,3.6004
2008-02-29,1.2304,2.7437
2008-02-28,0.8837,2.2734
2008-02-27,-0.0303,1.8893
2008-02-26,-0.4770,-0.8637
2008-02-25,0.3325,-3.7514
2008-02-22,1.9663,-3.5187
2008-02-21,2.7269,0.8211
2008-02-20,1.6201,4.7753
2008-02-19,0.1463,6.5903
2008-02-15,-1.7009,4.7186
2008-02-14,-2.3680,0.3543
2008-02-13,-1.8563,-2.7037
2008-02-12,-0.5475,-4.4060
2008-02-11,1.0664,-3.2203
2008-02-08,1.4347,-0.0611
2008-02-07,0.7310,1.1290
2008-02-06,0.3556,0.3168
2008-02-05,0.4420,-0.2672
2008-02-04,0.4423,-1.0231
2008-02-01,1.2468,-2.0862
2008-01-31,2.2405,0.0808
2008-01-30,1.1383,1.8118
2008-01-29,0.5434,0.5713
2008-01-28,0.6559,0.1019
2008-01-25,0.5501,-0.2552
2008-01-24,0.9485,-1.0034
2008-01-23,1.6323,0.3629
2008-01-22,0.8209,2.3148
2008-01-18,-0.1894,2.1142
2008-01-17,-0.6922,2.8004
2008-01-16,-2.2538,2.6427
2008-01-15,-2.7980,1.3613
2008-01-14,-3.2326,0.5257
2008-01-11,-3.0105,-0.5388
2008-01-10,-2.8284,-0.6680
2008-01-09,-2.6828,-2.1096
2008-01-08,-1.3665,-2.9181
2008-01-07,-0.7344,-3.0025
2008-01-04,0.4113,-4.2053
2008-01-03,1.9675,-3.5977
2008-01-02,2.8983,-1.4305
2007-12-31,2.9607,1.8171
2007-12-28,1.7345,4.4029
2007-12-27,0.3222,5.1502
2007-12-26,-1.2278,4.3425
2007-12-24,-2.0359,0.8369
2007-12-21,-1.3376,-2.3613
2007-12-20,-0.5178,-1.3908
2007-12-19,-0.8233,-1.5248
2007-12-18,-0.1364,-3.4523
2007-12-17,0.9039,-2.9035
2007-12-14,1.6003,-1.6381
2007-12-13,1.8703,0.8734
2007-12-12,0.8623,1.9326
2007-12-11,0.3761,0.5488
2007-12-10,0.3723,-1.0126
2007-12-07,1.1513,-2.1841
2007-12-06,2.1480,-0.5405
2007-12-05,1.6257,2.3872
2007-12-04,0.2651,2.0617
2007-12-03,0.1233,1.0443
2007-11-30,-0.2001,0.9596
2007-11-29,-0.4098,0.2918
2007-11-28,-0.5050,-0.2322
2007-11-27,-0.1972,-1.1787
2007-11-26,0.5702,-0.0186
2007-11-23,0.0704,1.6840
2007-11-21,-0.3300,2.9408
2007-11-20,-1.9132,4.9817
2007-11-19,-4.3924,3.1457
2007-11-16,-4.6451,-1.3507
2007-11-15,-2.9421,-3.2908
2007-11-14,-1.5488,-2.6377
2007-11-13,-0.9832,-2.0022
2007-11-12,-0.4034,-1.3548
2007-11-09,-0.2638,-1.0713
2007-11-08,0.3112,-1.2014
2007-11-07,0.6890,-0.2200
2007-11-06,0.4638,0.2801
2007-11-05,0.4148,0.5542
2007-11-02,-0.0011,0.9459
2007-11-01,-0.3224,0.6835
2007-10-31,-0.2953,0.8037
2007-10-30,-0.7202,1.9706
2007-10-29,-2.0254,1.4926
2007-10-26,-2.2130,-0.2626
2007-10-25,-1.8252,-1.6204
2007-10-24,-0.6820,-2.4437
2007-10-23,0.1486,-1.1321
2007-10-22,-0.1315,-0.5827
2007-10-19,0.1905,-1.2602
2007-10-18,0.6881,-0.8972
2007-10-17,0.9622,0.0949
2007-10-16,0.7349,1.5393
2007-10-15,-0.0234,2.2248
2007-10-12,-0.8704,1.2664
2007-10-11,-1.0379,-0.5044
2007-10-10,-0.4187,-1.8658
2007-10-09,0.4904,-1.5805
2007-10-08,0.7222,-0.4070
2007-10-05,0.6376,0.0924
2007-10-04,0.5750,0.4906
2007-10-03,0.2502,0.7100
2007-10-02,-0.0367,0.0993
2007-10-01,0.1572,-0.7733
2007-09-28,0.6015,-0.5524
2007-09-27,0.6779,0.0463
2007-09-26,0.6952,1.0333
2007-09-25,-0.0768,2.0802
2007-09-24,-0.8311,0.6429
2007-09-21,-0.4479,-0.3199
2007-09-20,-0.4054,-0.1467
2007-09-19,-0.1958,-0.2007
2007-09-18,-0.3560,0.6887
2007-09-17,-0.9252,-0.5570
2007-09-14,-0.2266,-2.4280
2007-09-13,0.7015,-2.4780
2007-09-12,1.5115,-1.8932
2007-09-11,1.9453,-0.2785
2007-09-10,1.5748,0.5217
2007-09-07,1.4061,0.6653
2007-09-06,0.9219,0.5461
2007-09-05,0.9923,-0.6697
2007-09-04,1.7038,-0.1488
2007-08-31,1.3916,1.4398
2007-08-30,0.6302,1.9494
2007-08-29,-0.1463,2.0670
2007-08-28,-0.8397,1.1174
2007-08-27,-0.7804,0.3337
2007-08-24,-0.9782,0.2371
2007-08-23,-0.9942,-0.7925
2007-08-22,-0.3901,-0.9430
2007-08-21,-0.1774,-0.5362
2007-08-20,-0.0012,0.1623
2007-08-17,-0.5354,0.2530
2007-08-16,-0.4159,-1.0400
2007-08-15,0.2868,-1.2721
2007-08-14,0.7612,0.0400
2007-08-13,0.3389,2.0328
2007-08-10,-0.4664,2.4862
2007-08-09,-1.0496,3.7026
2007-08-08,-2.8973,2.7217
2007-08-07,-2.9465,-2.1084
2007-08-06,-1.5477,-3.7071
2007-08-03,-0.6178,-4.7288
2007-08-02,1.0020,-4.5951
2007-08-01,1.6148,-2.8084
2007-07-31,2.0846,-1.9582
2007-07-30,2.3380,-1.0671
2007-07-27,2.7694,0.2904
2007-07-26,2.2554,2.5261
2007-07-25,1.1366,2.1334
2007-07-24,0.8661,1.4871
2007-07-23,0.2331,1.1434
2007-07-20,0.1065,-0.0004
2007-07-19,0.2908,-0.3751
2007-07-18,0.3908,-0.7246
2007-07-17,0.7928,-1.1467
2007-07-16,1.3452,-0.6853
2007-07-13,1.4453,0.3525
2007-07-12,1.0666,1.1756
2007-07-11,0.4017,1.3228
2007-07-10,-0.0120,0.4836
2007-07-09,0.2002,0.0244
2007-07-06,0.1889,0.5198
2007-07-05,-0.1099,0.5260
2007-07-03,-0.2761,0.5187
2007-07-02,-0.6538,-0.2973
2007-06-29,-0.1555,-1.7012
2007-06-28,0.5853,-1.7902
2007-06-27,1.0911,-1.5267
2007-06-26,1.5437,-0.7475
2007-06-25,1.5498,0.3762
2007-06-22,1.3110,1.3384
2007-06-21,0.7621,2.0900
2007-06-20,0.1919,2.4254
2007-06-19,-0.3046,2.6643
2007-06-18,-0.8204,3.5833
2007-06-15,-2.0386,3.7569
2007-06-14,-3.0102,-0.0175
2007-06-13,-2.0699,-4.0174
2007-06-12,-0.7539,-4.1121
2007-06-11,-0.0506,-3.3691
2007-06-08,0.6958,-2.6249
2007-06-07,1.2629,-0.2124
2007-06-06,0.9455,2.6191
2007-06-05,-0.1060,4.3881
2007-06-04,-1.4858,3.1669
2007-06-01,-1.7419,-2.1058
2007-05-31,-0.4194,-3.9429
2007-05-30,0.3615,-3.6293
2007-05-29,1.2813,-1.6434
2007-05-25,0.9164,1.3403
2007-05-24,0.3418,0.6308
2007-05-23,0.3713,-0.1161
2007-05-22,0.4158,-1.2567
2007-05-21,1.1978,-1.4288
2007-05-18,1.3116,0.0672
2007-05-17,1.1373,0.5234
2007-05-16,0.9481,1.0553
2007-05-15,0.4434,1.0415
2007-05-14,0.2441,0.0975
2007-05-11,0.4142,-0.3042
2007-05-10,0.4637,-0.6492
2007-05-09,0.8220,-1.1576
2007-05-08,1.2071,-1.1307
2007-05-07,1.4122,-1.1834
2007-05-04,1.8058,-1.4154
2007-05-03,2.5305,-0.5842
2007-05-02,2.5285,1.7496
2007-05-01,1.1746,2.8842
2007-04-30,-0.0031,2.0491
2007-04-27,-0.4692,0.9720
2007-04-26,-0.6176,-0.2597
2007-04-25,0.0110,-0.9719
2007-04-24,0.4101,0.1740
2007-04-23,-0.1567,0.7543
2007-04-20,-0.3771,0.3013
2007-04-19,-0.4896,-0.0712
2007-04-18,-0.3288,-0.8928
2007-04-17,0.2166,-1.1720
2007-04-16,0.5442,-0.8583
2007-04-13,0.7766,-0.4658
2007-04-12,0.8689,0.1190
2007-04-11,0.7284,0.9582
2007-04-10,0.1828,1.2205
2007-04-09,-0.1177,0.7295
2007-04-05,-0.2708,0.3889
2007-04-04,-0.3478,-0.2305
2007-04-03,-0.1142,-0.7386
2007-04-02,0.1251,-0.8365
2007-03-30,0.4144,-0.9400
2007-03-29,0.7661,-0.4660
2007-03-28,0.7513,0.2941
2007-03-27,0.5372,0.6284
2007-03-26,0.2466,0.8094
2007-03-23,-0.0300,0.2596
2007-03-22,0.1503,0.1244
2007-03-21,-0.0970,0.2079
2007-03-20,-0.0366,-0.6258
2007-03-19,0.2906,-0.5933
2007-03-16,0.3026,-0.6341
2007-03-15,0.7608,-0.5810
2007-03-14,0.9931,1.1617
2007-03-13,0.1615,3.2813
2007-03-12,-1.2617,3.4475
2007-03-09,-1.9863,1.8023
2007-03-08,-2.1727,0.7390
2007-03-07,-2.3708,-0.5436
2007-03-06,-1.8153,-1.7733
2007-03-05,-1.0805,-1.6143
2007-03-02,-0.6688,-1.3214
2007-03-01,-0.2413,-1.1096
2007-02-28,0.0737,-0.6686
2007-02-27,0.1956,-0.1579
2007-02-26,0.1359,0.0659
2007-02-23,0.1563,0.3767
2007-02-22,-0.1343,0.6508
2007-02-21,-0.3828,0.3342
2007-02-20,-0.4498,-0.1106
2007-02-16,-0.2753,-0.7009
2007-02-15,0.1204,-0.5955
2007-02-14,0.1421,-0.4679
2007-02-13,0.4265,-0.5285
2007-02-12,0.4802,-0.0561
2007-02-09,0.3358,-0.3382
2007-02-08,0.6135,-0.7833
2007-02-07,0.9669,-0.5892
2007-02-06,1.1171,0.4703
2007-02-05,0.6327,1.2773
2007-02-02,0.3652,1.2848
2007-02-01,0.1045,2.4235
2007-01-31,-0.6987,2.7553
2007-01-30,-1.4211,2.7538
2007-01-29,-2.4386,0.3362
2007-01-26,-1.7137,-3.9316
2007-01-25,-0.0871,-4.1649
2007-01-24,0.6007,-2.0858
2007-01-23,0.6911,-0.0987
2007-01-22,0.2370,0.3430
2007-01-19,0.2562,-0.8888
2007-01-18,0.8164,-1.4261
2007-01-17,1.2097,0.1667
2007-01-16,0.6312,0.7651
2007-01-12,0.5795,0.0290
2007-01-11,0.6408,0.1628
2007-01-10,0.5460,0.0634
2007-01-09,0.6281,-0.0490
2007-01-08,0.6929,0.3796
2007-01-05,0.4231,0.9514
2007-01-04,-0.0709,0.5207
2007-01-03,0.0033,-0.2638
2006-12-29,0.2077,-0.4105
