time,ADOSC
2010-01-26,133017.2652
2010-01-25,1861992.9522
2010-01-22,3354161.3909
2010-01-21,5203546.0475
2010-01-20,5301130.5651
2010-01-19,4094871.2126
2010-01-15,2231267.8712
2010-01-14,2279482.8853
2010-01-13,1540402.5314
2010-01-12,1490246.6015
2010-01-11,1404964.8830
2010-01-08,1787875.2636
2010-01-07,1754802.4058
2010-01-06,2627535.1227
2010-01-05,3859610.8488
2010-01-04,4429305.1711
2009-12-31,4697627.3619
2009-12-30,5578693.2071
2009-12-29,5522298.1703
2009-12-28,5805303.3004
2009-12-24,4676657.9969
2009-12-23,3773184.6074
2009-12-22,2936822.3259
2009-12-21,2276474.8292
2009-12-18,2217675.2075
2009-12-17,2611832.5799
2009-12-16,3862789.2366
2009-12-15,4677709.9359
2009-12-14,4866921.9918
2009-12-11,3697360.4036
2009-12-10,2255911.0435
2009-12-09,953946.8071
2009-12-08,130056.8027
2009-12-07,369365.2054
2009-12-04,884652.5810
2009-12-03,1679809.7405
2009-12-02,2667670.6921
2009-12-01,3331823.2158
2009-11-30,2951901.7558
2009-11-27,2721758.2491
2009-11-25,3283670.2159
2009-11-24,4161487.4558
2009-11-23,4560098.6334
2009-11-20,5258601.6694
2009-11-19,5655186.6815
2009-11-18,5463003.2785
2009-11-17,5350238.8935
2009-11-16,5125800.4216
2009-11-13,4431448.0866
2009-11-12,4826252.1796
2009-11-11,5004352.7129
2009-11-10,3524254.4857
2009-11-09,2009759.0023
2009-11-06,603481.8852
2009-11-05,214301.1277
2009-11-04,923842.1137
2009-11-03,1602752.7977
2009-11-02,1181528.8154
2009-10-30,1876213.2392
2009-10-29,2680034.8213
2009-10-28,1767755.6794
2009-10-27,1321824.1974
2009-10-26,2401187.9016
2009-10-23,4122401.3435
2009-10-22,5656370.9289
2009-10-21,6329451.7488
2009-10-20,8203169.7826
2009-10-19,8656104.3065
2009-10-16,9341104.8550
2009-10-15,10993754.5593
2009-10-14,8996135.7000
2009-10-13,7710855.4316
2009-10-12,6553722.7289
2009-10-09,4537108.6496
2009-10-08,2440137.9202
2009-10-07,1993279.3156
2009-10-06,534857.3088
2009-10-05,-617260.2831
2009-10-02,-1403952.6210
2009-10-01,-1733346.0752
2009-09-30,-1116590.6404
2009-09-29,-1234146.6692
2009-09-28,219057.9251
2009-09-25,1512636.2633
2009-09-24,1930366.9761
2009-09-23,2880445.8824
2009-09-22,4087764.6813
2009-09-21,4412248.8395
2009-09-18,4702896.3950
2009-09-17,4909989.2863
2009-09-16,4102571.5180
2009-09-15,2067796.0366
2009-09-14,937186.6871
2009-09-11,364912.5069
2009-09-10,509454.2327
2009-09-09,121370.9901
2009-09-08,396110.5731
2009-09-04,542735.8818
2009-09-03,226207.2985
2009-09-02,561485.3037
2009-09-01,1821817.0594
2009-08-31,2643700.6586
2009-08-28,2311562.5041
2009-08-27,2998522.8998
2009-08-26,2775823.8178
2009-08-25,3092225.5588
2009-08-24,4214597.5799
2009-08-21,4677555.5817
2009-08-20,3614699.0886
2009-08-19,3314391.1442
2009-08-18,2814374.0902
2009-08-17,2778468.6331
2009-08-14,2923648.3888
2009-08-13,2953420.7284
2009-08-12,2535224.4912
2009-08-11,2527003.3664
2009-08-10,3094542.3915
2009-08-07,3504901.7696
2009-08-06,4095358.7389
2009-08-05,5318211.6683
2009-08-04,6620349.5203
2009-08-03,6965447.0098
2009-07-31,7531030.6241
2009-07-30,9394127.5025
2009-07-29,11018813.2672
2009-07-28,11238258.6624
2009-07-27,11825776.3332
2009-07-24,12585677.5316
2009-07-23,13420510.6017
2009-07-22,14058280.6882
2009-07-21,14551895.0221
2009-07-20,12444290.4164
2009-07-17,9609754.7040
2009-07-16,5352268.6897
2009-07-15,2273655.1638
2009-07-14,46563.5352
2009-07-13,-1514039.8434
2009-07-10,-3692144.7519
2009-07-09,-4564314.7545
2009-07-08,-5497971.9017
2009-07-07,-6107827.9069
2009-07-06,-5661185.4928
2009-07-02,-5833779.6637
2009-07-01,-4855931.1797
2009-06-30,-4565307.7170
2009-06-29,-4904292.8127
2009-06-26,-5964099.6953
2009-06-25,-6817633.3057
2009-06-24,-7820163.5939
2009-06-23,-7671934.4673
2009-06-22,-7826912.5951
2009-06-19,-6936414.0544
2009-06-18,-5907726.3062
2009-06-17,-4632921.9753
2009-06-16,-3047263.1363
2009-06-15,-1428257.7497
2009-06-12,-290039.7968
2009-06-11,529440.6432
2009-06-10,1133033.0177
2009-06-09,1603337.7516
2009-06-08,2652745.3050
2009-06-05,2438015.1456
2009-06-04,2891821.9026
2009-06-03,2498146.4528
2009-06-02,1736546.2060
2009-06-01,2051299.1131
2009-05-29,678483.3317
2009-05-28,-342553.4711
2009-05-27,-524271.5137
2009-05-26,329852.0669
2009-05-22,-172931.0156
2009-05-21,465276.2978
2009-05-20,249466.1284
2009-05-19,753078.5568
2009-05-18,-10107.9727
2009-05-15,-534947.5507
2009-05-14,518347.6549
2009-05-13,1516564.6814
2009-05-12,1225972.5414
2009-05-11,652327.7357
2009-05-08,828669.3331
2009-05-07,1857021.5485
2009-05-06,3021203.4453
2009-05-05,3612593.1960
2009-05-04,4332081.3115
2009-05-01,4226603.9236
2009-04-30,4714990.5015
2009-04-29,6426145.5463
2009-04-28,6450060.7275
2009-04-27,6980901.1064
2009-04-24,8940985.3323
2009-04-23,10415089.7652
2009-04-22,10654991.6842
2009-04-21,10150242.6104
2009-04-20,8323448.8595
2009-04-17,8122246.2375
2009-04-16,7696581.8440
2009-04-15,7083962.6068
2009-04-14,6901859.9930
2009-04-13,7793016.5801
2009-04-09,8908290.0681
2009-04-08,9277416.0988
2009-04-07,9664185.6441
2009-04-06,10818547.9382
2009-04-03,9777002.2834
2009-04-02,8540387.2031
2009-04-01,7559458.4834
2009-03-31,6579016.6746
2009-03-30,6395650.8972
2009-03-27,5648521.1285
2009-03-26,6360056.7598
2009-03-25,6324424.2771
2009-03-24,6954077.8347
2009-03-23,7289459.6019
2009-03-20,6465619.8593
2009-03-19,7841825.6245
2009-03-18,6779764.2924
2009-03-17,4798418.8040
2009-03-16,3009466.9256
2009-03-13,2733732.7122
2009-03-12,392196.5022
2009-03-11,-2425770.6667
2009-03-10,-4327537.0001
2009-03-09,-6139374.1003
2009-03-06,-4154789.4394
2009-03-05,-2946010.5424
2009-03-04,-839843.9457
2009-03-03,47767.3481
2009-03-02,1839388.7589
2009-02-27,2475515.4520
2009-02-26,-215982.6449
2009-02-25,-1871733.1637
2009-02-24,-2854862.3872
2009-02-23,-2765281.1746
2009-02-20,-253784.9677
2009-02-19,728456.8849
2009-02-18,2926829.6464
2009-02-17,3913408.2811
2009-02-13,5736532.3761
2009-02-12,6296566.0783
2009-02-11,5321704.2882
2009-02-10,5575057.6004
2009-02-09,7170431.7011
2009-02-06,5996036.1399
2009-02-05,5213423.7480
2009-02-04,5656416.1599
2009-02-03,6522320.2621
2009-02-02,6359881.6893
2009-01-30,7570321.3862
2009-01-29,9360338.3749
2009-01-28,9810155.5087
2009-01-27,7888984.7483
2009-01-26,7077263.5443
2009-01-23,6267912.1678
2009-01-22,5004457.6977
2009-01-21,2616591.5155
2009-01-20,-291725.1496
2009-01-16,1179871.1596
2009-01-15,295317.4147
2009-01-14,-106270.7864
2009-01-13,697921.1117
2009-01-12,1536291.2230
2009-01-09,2037387.7571
2009-01-08,3160067.7277
2009-01-07,3304033.3492
2009-01-06,3434326.5549
2009-01-05,2794421.1415
2009-01-02,2476671.6127
2008-12-31,1278410.6567
2008-12-30,874475.1239
2008-12-29,-195717.7222
2008-12-26,-600660.9867
2008-12-24,-326476.5977
2008-12-23,435942.6906
2008-12-22,1731292.5614
2008-12-19,2711240.8001
2008-12-18,4344646.4395
2008-12-17,4911262.0814
2008-12-16,4390006.9280
2008-12-15,2711029.0009
2008-12-12,1945929.3508
2008-12-11,1779514.5529
2008-12-10,3378329.2717
2008-12-09,4457540.0858
2008-12-08,5112755.2643
2008-12-05,3851149.4932
2008-12-04,2761547.2415
2008-12-03,2756973.3265
2008-12-02,989678.3709
2008-12-01,8217.5714
2008-11-28,687498.1414
2008-11-26,-982515.3859
2008-11-25,-3177986.4392
2008-11-24,-4636260.9620
2008-11-21,-6202850.3511
2008-11-20,-6729582.9184
2008-11-19,-4424248.6317
2008-11-18,-3230498.5984
2008-11-17,-4012252.9497
2008-11-14,-2848011.7508
2008-11-13,-2650807.8919
2008-11-12,-4505354.2529
2008-11-11,-3192058.9230
2008-11-10,-3335984.1947
2008-11-07,-2552217.7950
2008-11-06,-2459267.3542
2008-11-05,-536144.3107
2008-11-04,802180.1045
2008-11-03,965177.8497
2008-10-31,1123800.5120
2008-10-30,-32369.7885
2008-10-29,-539262.6841
2008-10-28,-1328728.5421
2008-10-27,-3288355.8882
2008-10-24,-2724769.0298
2008-10-23,-3850040.6348
2008-10-22,-4828454.0103
2008-10-21,-4756649.3156
2008-10-20,-4819487.9326
2008-10-17,-6801414.3228
2008-10-16,-7985681.6132
2008-10-15,-10381278.2522
2008-10-14,-9485295.7301
2008-10-13,-9577142.4192
2008-10-10,-11065366.2153
2008-10-09,-9684380.8884
2008-10-08,-5786677.4110
2008-10-07,-2839143.0097
2008-10-06,-1550080.2462
2008-10-03,-1215352.7896
2008-10-02,391177.6212
2008-10-01,782608.6549
2008-09-30,-282572.7779
2008-09-29,-4013048.2323
2008-09-26,-4888157.0395
2008-09-25,-5772018.0695
2008-09-24,-6467540.7237
2008-09-23,-6341085.4293
2008-09-22,-5165307.3775
2008-09-19,-3354346.9973
2008-09-18,-1994212.3730
2008-09-17,-1730621.2895
2008-09-16,-679591.4998
2008-09-15,-993596.1551
2008-09-12,-410487.6287
2008-09-11,-2174756.9826
2008-09-10,-3725630.8081
2008-09-09,-3620760.6868
2008-09-08,-2999357.8535
2008-09-05,-3821404.9030
2008-09-04,-3781897.6503
2008-09-03,-2755881.6055
2008-09-02,-3365853.2061
2008-08-29,-1404513.5271
2008-08-28,-495776.0371
2008-08-27,-677681.9264
2008-08-26,-825829.6084
2008-08-25,-1177377.4872
2008-08-22,-821153.9701
2008-08-21,-1527053.5134
2008-08-20,-1484575.5831
2008-08-19,-265758.0599
2008-08-18,1020351.9911
2008-08-15,1629847.2311
2008-08-14,1782448.6848
2008-08-13,2022381.3421
2008-08-12,2713789.6105
2008-08-11,3573463.2502
2008-08-08,4307165.3130
2008-08-07,4377872.4059
2008-08-06,4142691.6385
2008-08-05,3465383.4137
2008-08-04,2949621.3176
2008-08-01,3634701.8703
2008-07-31,5211813.9147
2008-07-30,6431018.8686
2008-07-29,6713946.0563
2008-07-28,7931297.4730
2008-07-25,10098895.7230
2008-07-24,11363315.1111
2008-07-23,11446991.8248
2008-07-22,10658012.1739
2008-07-21,8639305.0805
2008-07-18,7299062.3448
2008-07-17,3810904.2296
2008-07-16,2059194.0418
2008-07-15,1129900.8161
2008-07-14,999068.8538
2008-07-11,2001244.0309
2008-07-10,1681265.6491
2008-07-09,851104.4305
2008-07-08,1425421.9124
2008-07-07,-442267.3610
2008-07-03,-1148266.0654
2008-07-02,-1664916.5960
2008-07-01,-2175045.7814
2008-06-30,-3323432.4145
2008-06-27,-2324625.4663
2008-06-26,-1786935.4137
2008-06-25,-790347.1930
2008-06-24,-1014605.1061
2008-06-23,-1210587.6699
2008-06-20,-716318.2544
2008-06-19,285627.7156
2008-06-18,-173096.1782
2008-06-17,395051.2194
2008-06-16,492184.9213
2008-06-13,-324325.0664
2008-06-12,-589851.4783
2008-06-11,199109.1230
2008-06-10,1103189.9886
2008-06-09,1081302.8723
2008-06-06,1315873.0481
2008-06-05,2732372.5602
2008-06-04,3003886.2341
2008-06-03,3848066.1085
2008-06-02,5104918.0382
2008-05-30,5776727.3892
2008-05-29,5250105.3627
2008-05-28,3849177.6693
2008-05-27,2125091.9377
2008-05-23,1597557.0478
2008-05-22,2411556.5816
2008-05-21,3300418.0268
2008-05-20,4969359.7691
2008-05-19,5915164.6146
2008-05-16,6813484.3810
2008-05-15,6603939.5977
2008-05-14,5889453.1517
2008-05-13,5506156.6173
2008-05-12,4201470.6863
2008-05-09,3754425.1989
2008-05-08,3481433.9025
2008-05-07,2343316.3319
2008-05-06,1874174.5343
2008-05-05,1953596.3985
2008-05-02,2901783.4281
2008-05-01,3179700.2119
2008-04-30,3874215.1105
2008-04-29,5944620.9277
2008-04-28,7033025.3229
2008-04-25,9079568.0575
2008-04-24,10309605.3337
2008-04-23,11118441.7511
2008-04-22,11968129.2485
2008-04-21,11969284.1753
2008-04-18,10617987.2754
2008-04-17,8718220.7865
2008-04-16,5541773.6677
2008-04-15,2283101.3312
2008-04-14,1668055.7885
2008-04-11,1687249.5012
2008-04-10,2292680.9096
2008-04-09,1559431.8646
2008-04-08,1700988.6577
2008-04-07,1870577.0664
2008-04-04,2476245.4784
2008-04-03,2651041.3043
2008-04-02,2962988.8800
2008-04-01,4147223.2911
2008-03-31,4862672.6063
2008-03-28,5268689.5515
2008-03-27,6620495.5785
2008-03-26,6988932.5985
2008-03-25,7366542.8407
2008-03-24,8066545.6121
2008-03-20,8063583.8658
2008-03-19,7456186.4463
2008-03-18,8287835.4564
2008-03-17,7033781.6178
2008-03-14,6823901.5159
2008-03-13,6388392.4876
2008-03-12,5803406.3199
2008-03-11,5323140.6549
2008-03-10,4791798.8555
2008-03-07,6161268.9400
2008-03-06,6911760.6015
2008-03-05,8584019.8284
2008-03-04,8800080.9436
2008-03-03,8354550.8616
2008-02-29,9089479.4399
2008-02-28,9662205.8681
2008-02-27,8579343.6770
2008-02-26,5672177.7549
2008-02-25,2841818.0089
2008-02-22,1643310.2745
2008-02-21,1240116.5679
2008-02-20,1982542.9567
2008-02-19,1466955.8095
2008-02-15,2151489.6092
2008-02-14,1541993.1064
2008-02-13,1804140.8595
2008-02-12,847230.8503
2008-02-11,-651.9255
2008-02-08,-684501.8544
2008-02-07,-632423.1327
2008-02-06,417426.1217
2008-02-05,2372720.4864
2008-02-04,3308652.3632
2008-02-01,2558214.0686
2008-01-31,1173942.9221
2008-01-30,421091.1608
2008-01-29,565199.9959
2008-01-28,-164267.1642
2008-01-25,-784326.7677
2008-01-24,-1410244.4126
2008-01-23,-4650894.5460
2008-01-22,-7895446.2641
2008-01-18,-7616501.3880
2008-01-17,-5484205.9653
2008-01-16,-4943189.5999
2008-01-15,-4727887.9745
2008-01-14,-3455629.8072
2008-01-11,-2929116.9853
2008-01-10,-2940427.1102
2008-01-09,-3882334.3271
2008-01-08,-3653630.0961
2008-01-07,-2334019.4195
2008-01-04,-1679287.0391
2008-01-03,-161750.2573
2008-01-02,633365.1977
2007-12-31,2364659.4971
2007-12-28,3110462.4109
2007-12-27,3487823.4197
2007-12-26,4112283.5993
2007-12-24,3648158.4042
2007-12-21,2417922.0805
2007-12-20,245863.8574
2007-12-19,-335957.7235
2007-12-18,-645416.3210
2007-12-17,-1116626.7281
2007-12-14,-605842.6190
2007-12-13,-570401.7601
2007-12-12,-539909.3314
2007-12-11,409567.3410
2007-12-10,1585159.8415
2007-12-07,1771811.6037
2007-12-06,1425441.0846
2007-12-05,436925.3120
2007-12-04,-327118.9088
2007-12-03,-749265.8519
2007-11-30,-673183.1736
2007-11-29,-512826.3308
2007-11-28,-2128607.1760
2007-11-27,-3621087.5305
2007-11-26,-4481437.0467
2007-11-23,-4201832.4854
2007-11-21,-5044319.3441
2007-11-20,-5288052.2965
2007-11-19,-5962953.5880
2007-11-16,-6204856.7764
2007-11-15,-7520028.4870
2007-11-14,-7043296.1689
2007-11-13,-6727871.8417
2007-11-12,-7034972.1070
2007-11-09,-4593291.4934
2007-11-08,-1852003.1436
2007-11-07,-44375.7157
2007-11-06,1059215.4859
2007-11-05,1176155.7086
2007-11-02,1929641.6231
2007-11-01,2057121.8692
2007-10-31,2579530.4110
2007-10-30,1569829.0116
2007-10-29,1457600.0950
2007-10-26,673928.3919
2007-10-25,108216.5737
2007-10-24,111695.6950
2007-10-23,-222884.4218
2007-10-22,-1006272.2805
2007-10-19,-1012743.5756
2007-10-18,520409.0115
2007-10-17,1193059.8273
2007-10-16,867369.0508
2007-10-15,-643597.4027
2007-10-12,-926288.1928
2007-10-11,-285004.9075
2007-10-10,360924.6303
2007-10-09,-1019846.4558
2007-10-08,-2271963.2258
2007-10-05,-2984296.9137
2007-10-04,-3105935.1655
2007-10-03,-2418013.4294
2007-10-02,-1267650.0323
2007-10-01,-963519.0144
2007-09-28,-1701859.1944
2007-09-27,-1822720.9613
2007-09-26,-1841776.3160
2007-09-25,-1425751.4687
2007-09-24,-841032.4376
2007-09-21,-85003.8874
2007-09-20,487972.2233
2007-09-19,139917.2665
2007-09-18,-664985.4481
2007-09-17,-1280574.9517
2007-09-14,-339491.6751
2007-09-13,640142.7345
2007-09-12,1785468.8113
2007-09-11,2756547.1211
2007-09-10,3066135.0976
2007-09-07,4483116.1790
2007-09-06,5587927.9110
2007-09-05,5395535.6136
2007-09-04,4639483.7319
2007-08-31,3999778.6487
2007-08-30,3529356.0509
2007-08-29,2808115.4308
2007-08-28,2234335.3246
2007-08-27,2405303.3526
2007-08-24,1365159.2089
2007-08-23,-380205.6915
2007-08-22,-1503662.8411
2007-08-21,-1655030.7826
2007-08-20,-1271835.0287
2007-08-17,-561168.3971
2007-08-16,-1793706.6740
2007-08-15,-3333880.8191
2007-08-14,-3105862.3244
2007-08-13,-2687847.3712
2007-08-10,-2537020.2156
2007-08-09,-2891704.7220
2007-08-08,-1695106.6930
2007-08-07,-1952986.2296
2007-08-06,-3067179.7305
2007-08-03,-3992182.6603
2007-08-02,-3139225.2359
2007-08-01,-3581541.2467
2007-07-31,-2820865.7129
2007-07-30,626495.4199
2007-07-27,3088219.3058
2007-07-26,6805871.1857
2007-07-25,7595058.3893
2007-07-24,6302149.9500
2007-07-23,5938853.4502
2007-07-20,5105968.3278
2007-07-19,5200141.6473
2007-07-18,4476124.5031
2007-07-17,4270290.2691
2007-07-16,3803276.4623
2007-07-13,3204044.0429
2007-07-12,3116709.6829
2007-07-11,2422118.6439
2007-07-10,2217642.3870
2007-07-09,2039887.8525
2007-07-06,1206705.3397
2007-07-05,140905.2384
2007-07-03,-863618.8986
2007-07-02,-1217918.7805
2007-06-29,-1172661.2659
2007-06-28,-1362472.0662
2007-06-27,-1707081.7402
2007-06-26,-2371963.7662
2007-06-25,-1874649.6736
2007-06-22,-1024199.5500
2007-06-21,513010.4954
2007-06-20,133758.0235
2007-06-19,112739.3947
2007-06-18,-1661357.8916
2007-06-15,-3361391.5347
2007-06-14,-5812889.6953
2007-06-13,-7339232.6863
2007-06-12,-8639833.5028
2007-06-11,-8645301.7943
2007-06-08,-8717594.9459
2007-06-07,-7973362.3077
2007-06-06,-3793551.9749
2007-06-05,1357483.7806
2007-06-04,1824243.0717
2007-06-01,1858730.3389
2007-05-31,2096683.6988
2007-05-30,2073224.7436
2007-05-29,1383003.5338
2007-05-25,1727487.8456
2007-05-24,2036844.5969
2007-05-23,3593756.8784
2007-05-22,4670954.3505
2007-05-21,5331094.2915
2007-05-18,6123308.0121
2007-05-17,5369365.9070
2007-05-16,6114408.9253
2007-05-15,6293404.5857
2007-05-14,7505358.1545
2007-05-11,7538951.8924
2007-05-10,6876963.9268
2007-05-09,6623599.8465
2007-05-08,6427280.9941
2007-05-07,6074493.3367
2007-05-04,6192179.5584
2007-05-03,5613881.8941
2007-05-02,5232737.9030
2007-05-01,5559903.0834
2007-04-30,3913433.0221
2007-04-27,2979224.2405
2007-04-26,1582818.0775
2007-04-25,631289.2145
2007-04-24,-1008817.9742
2007-04-23,-291703.4408
2007-04-20,705270.8394
2007-04-19,1339873.0051
2007-04-18,2571282.7519
2007-04-17,3628345.4080
2007-04-16,2994770.9460
2007-04-13,2518798.8800
2007-04-12,3058018.3531
2007-04-11,2982085.9611
2007-04-10,4091445.5709
2007-04-09,4359667.0921
2007-04-05,4294355.2398
2007-04-04,4006839.8592
2007-04-03,3553407.7993
2007-04-02,2892053.3331
2007-03-30,2542313.0586
2007-03-29,2639619.5998
2007-03-28,2900875.0828
2007-03-27,3178699.5775
2007-03-26,2754125.5878
2007-03-23,2047810.1157
2007-03-22,1429410.9607
2007-03-21,564214.5327
2007-03-20,-476666.8835
2007-03-19,-1117105.1292
2007-03-16,-923304.1548
2007-03-15,-80071.7277
2007-03-14,-245589.3509
2007-03-13,-857292.1919
2007-03-12,-60020.1723
2007-03-09,-569080.7388
2007-03-08,7307.4991
2007-03-07,657764.1322
2007-03-06,525329.1059
2007-03-05,-1207065.0864
2007-03-02,-1875165.7058
2007-03-01,-888757.5827
2007-02-28,-1512336.7989
2007-02-27,-111849.0820
2007-02-26,981232.5425
2007-02-23,1795954.3650
2007-02-22,2475525.2372
2007-02-21,2747106.0492
2007-02-20,2672219.4477
2007-02-16,2443252.0912
2007-02-15,2660614.1992
2007-02-14,2988466.6295
2007-02-13,3008556.4168
2007-02-12,3711859.5794
2007-02-09,4659329.6559
2007-02-08,5467708.4738
2007-02-07,5957701.4764
2007-02-06,7588020.7084
2007-02-05,9012292.1070
2007-02-02,8768092.2537
2007-02-01,9538989.4149
2007-01-31,9278075.8997
2007-01-30,9122826.4590
2007-01-29,8601938.2195
2007-01-26,8425528.7999
2007-01-25,8865080.5988
2007-01-24,9075482.0121
2007-01-23,8143947.2843
2007-01-22,6591197.2518
2007-01-19,4488473.9100
2007-01-18,3218103.4075
2007-01-17,3623243.4893
2007-01-16,4126979.2344
2007-01-12,2781044.7633
2007-01-11,2721998.9409
2007-01-10,3105298.2700
2007-01-09,1636471.5973
2007-01-08,576685.3769
2007-01-05,465212.5686
2007-01-04,78531.7965
2007-01-03,-679458.4886
2006-12-29,-472641.0945
2006-12-28,-190802.1263
2006-12-27,-158441.3239
2006-12-26,-895919.8841
2006-12-22,-903375.4688
2006-12-21,-377756.1297
2006-12-20,-229161.0147
2006-12-19,-208403.1597
2006-12-18,-412657.2271
2006-12-15,-63327.6011
2006-12-14,447672.5089
2006-12-13,551572.1540
2006-12-12,1206794.2018
2006-12-11,1620029.4739
2006-12-08,2328944.4237
2006-12-07,2568322.9822
2006-12-06,2538764.4525
2006-12-05,2884323.3601
2006-12-04,1911398.6584
2006-12-01,1382596.3915
2006-11-30,1311738.3325
2006-11-29,1082618.2201
2006-11-28,710412.5930
2006-11-27,713713.4672
2006-11-24,1525758.2128
2006-11-22,1587552.4576
2006-11-21,1500337.1240
2006-11-20,1691746.1996
2006-11-17,1670270.4635
2006-11-16,874026.8191
2006-11-15,-146807.9924
2006-11-14,-1105107.6308
2006-11-13,-2083832.9970
2006-11-10,-1940193.0576
2006-11-09,-1088826.7341
2006-11-08,-403781.0518
2006-11-07,-255869.8941
2006-11-06,524440.3333
2006-11-03,-54307.9374
2006-11-02,294487.1366
2006-11-01,108193.4317
2006-10-31,79730.2422
2006-10-30,-816167.3928
2006-10-27,-1272639.6557
2006-10-26,-1081536.8223
2006-10-25,-1841609.9685
2006-10-24,-3243683.3627
2006-10-23,-4217045.5132
2006-10-20,-4997064.1211
2006-10-19,-4435567.7790
2006-10-18,-1587489.5363
2006-10-17,2752074.5890
2006-10-16,2933975.7511
2006-10-13,2357509.7457
2006-10-12,1133622.1186
2006-10-11,694469.8163
2006-10-10,489435.3380
2006-10-09,-104410.2621
2006-10-06,-938368.8203
2006-10-05,-1251658.9933
2006-10-04,-1686951.0888
2006-10-03,-2226719.6777
2006-10-02,-1520347.6996
2006-09-29,-1100752.8684
2006-09-28,-662920.9552
2006-09-27,-710673.4528
2006-09-26,-909872.8464
2006-09-25,-1529935.5735
2006-09-22,-1580157.3614
2006-09-21,-770117.6212
2006-09-20,-7964.4755
2006-09-19,-489910.3631
2006-09-18,-150259.0360
2006-09-15,996682.4400
2006-09-14,1877894.5919
2006-09-13,1795008.0961
2006-09-12,1640319.4763
2006-09-11,974988.0856
2006-09-08,801476.9601
2006-09-07,935323.2666
2006-09-06,2037626.5939
2006-09-05,2886358.4541
2006-09-01,3496809.5683
2006-08-31,3687700.7842
2006-08-30,4182028.2187
2006-08-29,4104133.0573
2006-08-28,3375562.2233
2006-08-25,3007625.8893
2006-08-24,2881346.8230
2006-08-23,3047623.9264
2006-08-22,3638574.8333
2006-08-21,3796321.7261
2006-08-18,3337648.1722
2006-08-17,1924943.1718
2006-08-16,525967.8476
2006-08-15,-1082288.5729
2006-08-14,-2186881.4134
2006-08-11,-2481325.2123
2006-08-10,-2538004.2962
2006-08-09,-2396944.2658
2006-08-08,-1554720.4593
2006-08-07,-1139701.7631
2006-08-04,-935402.9949
2006-08-03,-994729.7876
2006-08-02,-1266863.3181
2006-08-01,-1172702.4276
2006-07-31,-1510214.6728
2006-07-28,-2628874.1083
2006-07-27,-3032435.8391
2006-07-26,-3016388.4276
2006-07-25,-3550825.5412
2006-07-24,-4136090.7449
2006-07-21,-4661072.0254
2006-07-20,-3899435.6092
2006-07-19,-2750980.9451
2006-07-18,-966129.1683
2006-07-17,-1252472.8377
2006-07-14,-1291876.8942
2006-07-13,-524066.2378
2006-07-12,-210293.9230
2006-07-11,-716884.0672
2006-07-10,-1828958.3390
2006-07-07,-2421983.6327
2006-07-06,-1854195.5268
2006-07-05,-1949240.3353
2006-07-03,-1801989.7154
2006-06-30,-1831994.1152
2006-06-29,-1221856.3074
2006-06-28,-2145307.9882
2006-06-27,-2552975.0163
2006-06-26,-2129885.3477
2006-06-23,-1956066.6630
2006-06-22,-1447887.0996
2006-06-21,-1201816.5123
2006-06-20,-1785325.8394
2006-06-19,-2489630.9301
2006-06-16,-2775480.5804
2006-06-15,-3472574.8054
2006-06-14,-4857079.5750
2006-06-13,-5381551.3538
2006-06-12,-4524577.2424
2006-06-09,-4168656.1922
2006-06-08,-4091548.0279
2006-06-07,-2018493.5014
2006-06-06,-1133966.2977
2006-06-05,-1603650.0045
2006-06-02,-601191.9108
2006-06-01,-154096.2236
2006-05-31,-315829.3234
2006-05-30,356518.2045
2006-05-26,576339.2908
2006-05-25,-515513.6663
2006-05-24,-1616864.9254
2006-05-23,-2470798.2798
2006-05-22,-2753992.2567
2006-05-19,-3371950.6932
2006-05-18,-3550564.2804
2006-05-17,-3415077.8534
2006-05-16,-2859126.9783
2006-05-15,-2523294.7510
2006-05-12,-2724157.1548
2006-05-11,-1757837.1001
2006-05-10,-1229017.1982
2006-05-09,-1607600.1286
2006-05-08,-2300544.9768
2006-05-05,-2292410.8639
2006-05-04,-1706115.1903
2006-05-03,-888205.7576
2006-05-02,-342393.8271
2006-05-01,23470.5474
2006-04-28,861879.6026
2006-04-27,931933.6630
2006-04-26,-380030.8988
2006-04-25,-1820980.5968
2006-04-24,-2980856.4632
2006-04-21,-3488863.0472
2006-04-20,-2992565.3814
2006-04-19,-2638901.2850
2006-04-18,-2371284.2636
2006-04-17,-3340811.7242
2006-04-13,-3002305.4623
2006-04-12,-2969405.4952
2006-04-11,-2353006.9270
2006-04-10,-1728171.6576
2006-04-07,-1038327.9028
2006-04-06,-427414.9907
2006-04-05,-719531.8097
2006-04-04,-1264914.8047
2006-04-03,-1314635.9095
2006-03-31,-894166.1447
2006-03-30,-176832.2998
2006-03-29,-77243.8459
2006-03-28,-80023.1880
2006-03-27,405873.5081
2006-03-24,275042.6421
2006-03-23,539261.5778
2006-03-22,980457.1225
2006-03-21,794693.3537
2006-03-20,1310172.3896
2006-03-17,660144.5192
2006-03-16,16531.9930
2006-03-15,3524.5601
2006-03-14,-684726.3878
2006-03-13,-1368882.1182
2006-03-10,-1348340.0056
2006-03-09,-1146882.3775
2006-03-08,-809728.9435
2006-03-07,-887109.1401
2006-03-06,-414925.8409
2006-03-03,402132.8160
2006-03-02,856850.9792
2006-03-01,1192733.2353
2006-02-28,1925107.6752
2006-02-27,1901229.3934
2006-02-24,2099801.4731
2006-02-23,2722177.5573
