time,MIDPRICE
2002-09-23,35.2706
2002-09-20,35.6564
2002-09-19,35.8455
2002-09-18,36.9072
2002-09-17,37.5048
2002-09-16,37.5048
2002-09-13,37.5250
2002-09-12,37.5729
2002-09-11,37.5729
2002-09-10,38.3143
2002-09-09,38.4277
2002-09-06,38.5765
2002-09-05,38.8211
2002-09-04,38.8463
2002-09-03,39.0228
2002-08-30,39.8298
2002-08-29,39.8424
2002-08-28,39.7037
2002-08-27,38.8842
2002-08-26,38.8438
2002-08-23,38.6976
2002-08-22,38.6446
2002-08-21,38.1277
2002-08-20,37.7368
2002-08-19,37.6525
2002-08-16,36.7376
2002-08-15,35.9130
2002-08-14,35.4868
2002-08-13,35.3053
2002-08-12,35.3053
2002-08-09,35.3053
2002-08-08,34.8395
2002-08-07,34.8395
2002-08-06,34.8244
2002-08-05,34.8244
2002-08-02,34.8244
2002-08-01,34.8244
2002-07-31,35.2018
2002-07-30,35.2018
2002-07-29,35.2018
2002-07-26,35.2018
2002-07-25,35.2018
2002-07-24,35.2018
2002-07-23,35.4283
2002-07-22,35.4283
2002-07-19,35.4283
2002-07-18,35.4283
2002-07-17,35.3528
2002-07-16,35.3528
2002-07-15,35.3528
2002-07-12,35.4937
2002-07-11,35.4937
2002-07-10,35.2270
2002-07-09,35.2270
2002-07-08,35.2270
2002-07-05,35.2270
2002-07-03,35.2748
2002-07-02,35.5541
2002-07-01,35.9819
2002-06-28,36.1957
2002-06-27,36.1957
2002-06-26,36.1957
2002-06-25,36.4851
2002-06-24,36.6109
2002-06-21,36.9858
2002-06-20,37.8137
2002-06-19,38.8000
2002-06-18,38.8000
2002-06-17,38.8000
2002-06-14,38.8000
2002-06-13,39.0768
2002-06-12,39.1271
2002-06-11,39.6178
2002-06-10,40.1864
2002-06-07,40.4481
2002-06-06,40.9262
2002-06-05,40.9262
2002-06-04,40.9262
2002-06-03,41.1300
2002-05-31,41.9252
2002-05-30,41.9252
2002-05-29,42.1441
2002-05-28,42.3177
2002-05-24,41.7666
2002-05-23,41.7037
2002-05-22,41.6408
2002-05-21,41.4395
2002-05-20,40.8311
2002-05-17,40.8311
2002-05-16,40.8311
2002-05-15,40.8311
2002-05-14,40.5770
2002-05-13,40.4751
2002-05-10,40.4751
2002-05-09,40.9097
2002-05-08,40.9097
2002-05-07,41.2337
2002-05-06,41.4622
2002-05-03,42.7457
2002-05-02,43.1249
2002-05-01,43.1249
2002-04-30,43.5921
2002-04-29,43.5971
2002-04-26,43.7101
2002-04-25,43.7101
2002-04-24,43.5444
2002-04-23,43.5444
2002-04-22,43.5444
2002-04-19,43.5444
2002-04-18,46.3624
2002-04-17,46.3624
2002-04-16,46.4252
2002-04-15,46.5533
2002-04-12,47.0531
2002-04-11,47.3395
2002-04-10,47.8443
2002-04-09,47.9850
2002-04-08,48.2261
2002-04-05,51.2250
2002-04-04,51.6595
2002-04-03,51.6896
2002-04-02,52.3829
2002-04-01,52.9806
2002-03-28,52.9806
2002-03-27,52.9806
2002-03-26,52.9831
2002-03-25,53.3348
2002-03-22,53.3599
2002-03-21,53.3599
2002-03-20,53.2695
2002-03-19,53.2695
2002-03-18,53.2695
2002-03-15,53.2418
2002-03-14,52.0789
2002-03-13,51.9082
2002-03-12,51.6268
2002-03-11,51.1094
2002-03-08,51.1094
2002-03-07,51.0517
2002-03-06,50.9487
2002-03-05,50.8081
2002-03-04,50.8081
2002-03-01,50.3735
2002-02-28,51.4661
2002-02-27,51.4661
2002-02-26,51.4661
2002-02-25,51.4661
2002-02-22,51.4661
2002-02-21,51.5289
2002-02-20,51.7775
2002-02-19,52.2447
2002-02-15,52.9580
2002-02-14,53.1883
2002-02-13,53.1883
2002-02-12,52.7506
2002-02-11,52.7506
2002-02-08,52.9789
2002-02-07,53.0993
2002-02-06,53.0993
2002-02-05,53.2397
2002-02-04,53.9948
2002-02-01,54.1553
2002-01-31,55.5725
2002-01-30,55.5725
2002-01-29,55.9262
2002-01-28,57.0775
2002-01-25,57.4864
2002-01-24,57.9429
2002-01-23,58.5424
2002-01-22,59.3777
2002-01-18,59.9998
2002-01-17,61.0758
2002-01-16,61.0758
2002-01-15,61.0758
2002-01-14,61.0758
2002-01-11,61.7531
2002-01-10,61.7531
2002-01-09,61.7531
2002-01-08,61.7029
2002-01-07,61.7029
2002-01-04,61.5549
2002-01-03,61.3292
2002-01-02,61.3292
2001-12-31,61.4170
2001-12-28,61.2314
2001-12-27,61.2314
2001-12-26,61.2314
2001-12-24,61.2314
2001-12-21,61.2314
2001-12-20,61.0658
2001-12-19,61.0658
2001-12-18,60.1653
2001-12-17,59.3451
2001-12-14,59.3024
2001-12-13,59.3024
2001-12-12,58.9513
2001-12-11,58.8334
2001-12-10,58.6427
2001-12-07,58.6427
2001-12-06,58.6427
2001-12-05,58.6427
2001-12-04,57.3434
2001-12-03,57.3434
2001-11-30,57.3434
2001-11-29,57.3434
2001-11-28,57.4287
2001-11-27,57.5792
2001-11-26,57.4538
2001-11-23,57.4538
2001-11-21,57.4538
2001-11-20,57.4538
2001-11-19,56.6551
2001-11-16,56.6551
2001-11-15,56.5975
2001-11-14,56.1290
2001-11-13,56.1290
2001-11-12,55.7678
2001-11-09,55.7678
2001-11-08,55.7678
2001-11-07,55.6400
2001-11-06,55.3389
2001-11-05,54.2767
2001-11-02,53.6128
2001-11-01,53.1543
2001-10-31,53.1543
2001-10-30,53.1543
2001-10-29,53.0516
2001-10-26,53.0516
2001-10-25,52.3226
2001-10-24,51.4207
2001-10-23,50.5062
2001-10-22,50.5062
2001-10-19,50.5062
2001-10-18,50.5062
2001-10-17,50.5062
2001-10-16,48.9530
2001-10-15,48.8177
2001-10-12,48.1864
2001-10-11,47.4248
2001-10-10,46.7208
2001-10-09,46.7208
2001-10-08,46.7208
2001-10-05,46.6907
2001-10-04,46.6907
2001-10-03,46.3751
2001-10-02,46.1821
2001-10-01,46.1821
2001-09-28,46.1821
2001-09-27,46.3199
2001-09-26,47.0114
2001-09-25,47.6452
2001-09-24,48.1839
2001-09-21,48.2590
2001-09-20,48.9981
2001-09-19,49.0657
2001-09-18,49.7171
2001-09-17,50.0353
2001-09-10,51.0549
2001-09-07,51.1576
2001-09-06,51.5710
2001-09-05,51.8741
2001-09-04,51.8741
2001-08-31,51.8741
2001-08-30,51.8741
2001-08-29,52.5105
2001-08-28,52.5105
2001-08-27,52.5105
2001-08-24,52.4103
2001-08-23,52.1723
2001-08-22,52.1723
2001-08-21,52.1723
2001-08-20,52.5921
2001-08-17,52.5921
2001-08-16,53.2726
2001-08-15,53.2726
2001-08-14,53.2726
2001-08-13,53.2726
2001-08-10,53.2726
2001-08-09,53.2726
2001-08-08,53.2957
2001-08-07,53.2456
2001-08-06,53.2456
2001-08-03,53.2456
2001-08-02,53.0905
2001-08-01,52.8478
2001-07-31,52.6226
2001-07-30,52.8678
2001-07-27,53.0680
2001-07-26,53.0680
2001-07-25,53.0680
2001-07-24,52.7753
2001-07-23,52.7753
2001-07-20,52.7753
2001-07-19,53.1555
2001-07-18,53.7460
2001-07-17,53.9787
2001-07-16,54.2814
2001-07-13,54.5941
2001-07-12,54.6692
2001-07-11,54.6692
2001-07-10,54.6792
2001-07-09,55.1921
2001-07-06,55.7325
2001-07-05,57.0560
2001-07-03,57.0560
2001-07-02,57.1311
2001-06-29,57.1311
2001-06-28,57.1311
2001-06-27,57.1311
2001-06-26,57.4363
2001-06-25,57.5014
2001-06-22,57.5014
2001-06-21,57.5014
2001-06-20,57.6014
2001-06-19,58.1218
2001-06-18,58.1218
2001-06-15,58.0067
2001-06-14,57.7691
2001-06-13,57.7040
2001-06-12,57.7040
2001-06-11,57.7040
2001-06-08,57.9292
2001-06-07,57.9292
2001-06-06,57.9292
2001-06-05,57.9292
2001-06-04,57.9292
2001-06-01,57.9292
2001-05-31,57.9292
2001-05-30,58.0193
2001-05-29,58.0693
2001-05-25,57.7691
2001-05-24,57.7591
2001-05-23,57.7591
2001-05-22,57.7591
2001-05-21,57.7591
2001-05-18,57.5089
2001-05-17,57.5089
2001-05-16,57.5089
2001-05-15,57.5089
2001-05-14,57.5089
2001-05-11,57.5089
2001-05-10,57.5359
2001-05-09,57.5130
2001-05-08,57.5130
2001-05-07,57.5130
2001-05-04,57.5130
2001-05-03,57.6330
2001-05-02,57.3256
2001-05-01,55.2140
2001-04-30,53.7396
2001-04-27,53.0024
2001-04-26,52.9400
2001-04-25,52.8650
2001-04-24,52.8650
2001-04-23,52.5276
2001-04-20,52.5276
2001-04-19,52.4027
2001-04-18,49.9912
2001-04-17,47.9771
2001-04-16,47.9771
2001-04-12,47.9771
2001-04-11,47.9771
2001-04-10,47.4923
2001-04-09,47.4923
2001-04-06,47.4923
2001-04-05,47.4923
2001-04-04,46.8925
2001-04-03,46.8925
2001-04-02,46.8925
2001-03-30,46.8925
2001-03-29,46.8925
2001-03-28,46.8925
2001-03-27,46.8925
2001-03-26,46.6176
2001-03-23,46.6176
2001-03-22,48.1445
2001-03-21,48.7517
2001-03-20,49.0666
2001-03-19,49.1291
2001-03-16,49.1291
2001-03-15,50.4135
2001-03-14,50.4135
2001-03-13,50.6284
2001-03-12,50.8334
2001-03-09,51.4531
2001-03-08,51.4531
2001-03-07,52.0778
2001-03-06,52.2278
2001-03-05,53.2523
2001-03-02,53.2898
2001-03-01,54.0120
2001-02-28,54.4118
2001-02-27,54.6992
2001-02-26,54.6992
2001-02-23,54.6992
2001-02-22,55.4814
2001-02-21,56.4585
2001-02-20,57.2106
2001-02-16,56.9304
2001-02-15,56.9304
2001-02-14,56.8205
2001-02-13,56.8205
2001-02-12,56.8205
2001-02-09,56.8205
2001-02-08,56.7930
2001-02-07,56.6431
2001-02-06,56.3358
2001-02-05,56.0063
2001-02-02,56.0063
2001-02-01,55.9140
2001-01-31,54.9779
2001-01-30,52.6840
2001-01-29,51.7479
2001-01-26,51.6855
2001-01-25,51.2187
2001-01-24,51.2187
2001-01-23,51.2187
2001-01-22,51.2187
2001-01-19,51.1563
2001-01-18,50.1728
2001-01-17,45.8045
2001-01-16,45.8045
2001-01-12,45.8045
2001-01-11,45.3977
2001-01-10,45.3977
2001-01-09,45.3977
2001-01-08,45.3977
2001-01-05,44.8835
2001-01-04,44.8835
2001-01-03,43.6978
2001-01-02,43.5580
2000-12-29,43.5580
2000-12-28,43.5580
2000-12-27,44.1022
2000-12-26,44.1022
2000-12-22,44.5090
2000-12-21,44.6962
2000-12-20,45.8819
2000-12-19,47.2074
2000-12-18,47.9413
2000-12-15,47.9413
2000-12-14,48.7850
2000-12-13,48.7850
2000-12-12,49.1744
2000-12-11,49.1744
2000-12-08,49.1744
2000-12-07,49.1744
2000-12-06,49.1744
2000-12-05,49.1744
2000-12-04,49.0795
2000-12-01,49.0795
2000-11-30,49.0795
2000-11-29,50.1878
2000-11-28,50.3575
2000-11-27,48.9222
2000-11-24,48.9222
2000-11-22,48.9222
2000-11-21,48.9222
2000-11-20,48.7675
2000-11-17,48.7675
2000-11-16,48.7675
2000-11-15,48.7675
2000-11-14,48.7675
2000-11-13,48.7675
2000-11-10,48.4112
2000-11-09,48.4112
2000-11-08,47.7406
2000-11-07,47.4752
2000-11-06,47.2558
2000-11-03,47.2558
2000-11-02,47.1785
2000-11-01,46.5702
2000-10-31,46.3833
2000-10-30,50.0603
2000-10-27,50.0603
2000-10-26,50.0603
2000-10-25,50.1850
2000-10-24,50.9952
2000-10-23,51.6957
2000-10-20,52.2566
2000-10-19,52.2566
2000-10-18,52.2566
2000-10-17,55.4650
2000-10-16,55.4650
2000-10-13,55.5273
2000-10-12,55.5273
2000-10-11,56.6192
2000-10-10,57.0554
2000-10-09,57.4443
2000-10-06,58.6285
2000-10-05,58.6285
2000-10-04,58.6459
2000-10-03,59.0049
2000-10-02,59.0672
2000-09-29,59.0672
2000-09-28,60.3910
2000-09-27,60.9992
2000-09-26,61.7147
2000-09-25,62.1211
2000-09-22,62.1211
2000-09-21,63.0559
2000-09-20,64.0830
2000-09-19,64.1777
2000-09-18,64.2251
2000-09-15,64.2400
2000-09-14,64.2400
2000-09-13,64.2400
2000-09-12,64.4569
2000-09-11,64.4569
2000-09-08,64.6140
2000-09-07,64.2251
2000-09-06,63.5221
2000-09-05,63.5221
2000-09-01,63.5221
2000-08-31,63.3501
2000-08-30,63.2578
2000-08-29,63.2578
2000-08-28,62.9936
2000-08-25,62.1211
2000-08-24,60.9843
2000-08-23,60.2339
2000-08-22,60.2190
2000-08-21,59.6431
2000-08-18,59.6431
2000-08-17,59.3004
2000-08-16,58.8023
2000-08-15,58.4138
2000-08-14,58.2893
2000-08-11,57.7734
2000-08-10,57.2277
2000-08-09,57.2277
2000-08-08,56.9311
2000-08-07,56.7441
2000-08-04,56.1216
2000-08-03,56.2461
2000-08-02,56.4478
2000-08-01,54.4880
2000-07-31,54.4880
2000-07-28,54.4880
2000-07-27,54.4880
2000-07-26,54.4880
2000-07-25,54.4880
2000-07-24,54.4880
2000-07-21,54.4880
2000-07-20,54.4880
2000-07-19,52.1696
2000-07-18,51.7637
2000-07-17,52.2617
2000-07-14,53.0885
2000-07-13,53.3823
2000-07-12,53.5865
2000-07-11,53.5865
2000-07-10,53.7260
2000-07-07,53.7260
2000-07-06,53.7260
2000-07-05,54.0522
2000-07-03,57.0255
2000-06-30,57.1027
2000-06-29,57.1351
2000-06-28,57.1351
2000-06-27,57.1351
2000-06-26,57.6480
2000-06-23,57.6480
2000-06-22,57.7726
2000-06-21,58.6591
2000-06-20,58.2233
2000-06-19,58.1610
2000-06-16,57.4613
2000-06-15,57.2571
2000-06-14,56.7292
2000-06-13,56.7292
2000-06-12,56.7292
2000-06-09,56.4951
2000-06-08,56.4951
2000-06-07,56.2635
2000-06-06,54.4880
2000-06-05,54.1941
2000-06-02,53.7110
2000-06-01,53.7110
2000-05-31,53.7110
2000-05-30,53.7110
2000-05-26,53.3525
2000-05-25,53.3525
2000-05-24,52.7922
2000-05-23,52.7922
2000-05-22,52.9466
2000-05-19,52.9466
2000-05-18,52.9466
2000-05-17,52.9466
2000-05-16,53.0383
2000-05-15,53.6601
2000-05-12,53.6751
2000-05-11,53.6751
2000-05-10,53.6751
2000-05-09,54.8289
2000-05-08,54.8140
2000-05-05,53.5231
2000-05-04,53.5231
2000-05-03,53.5231
2000-05-02,53.8166
2000-05-01,53.8166
2000-04-28,53.8166
2000-04-27,53.8166
2000-04-26,54.9359
2000-04-25,55.4333
2000-04-24,56.3661
2000-04-20,56.6471
2000-04-19,57.4082
2000-04-18,57.4231
2000-04-17,57.4231
2000-04-14,57.4231
2000-04-13,59.1965
2000-04-12,59.6169
2000-04-11,60.4551
2000-04-10,60.4551
2000-04-07,60.5173
2000-04-06,60.5173
2000-04-05,59.6617
2000-04-04,59.6617
2000-04-03,59.6617
2000-03-31,59.2438
2000-03-30,58.6842
2000-03-29,58.6842
2000-03-28,58.2937
2000-03-27,58.2937
2000-03-24,55.9009
2000-03-23,54.3141
2000-03-22,54.1897
2000-03-21,54.0206
2000-03-20,53.4908
2000-03-17,52.9013
2000-03-16,52.7297
2000-03-15,52.3566
2000-03-14,52.3566
2000-03-13,52.3566
2000-03-10,52.3566
2000-03-09,52.3566
2000-03-08,52.3566
2000-03-07,52.3566
2000-03-06,52.9635
2000-03-03,53.5853
2000-03-02,54.3141
2000-03-01,54.4534
2000-02-29,54.6722
2000-02-28,55.4184
2000-02-25,55.8089
2000-02-24,56.6173
2000-02-23,56.7715
2000-02-22,56.8337
2000-02-18,57.5177
2000-02-17,57.8922
2000-02-16,57.8922
2000-02-15,57.2089
2000-02-14,56.8983
2000-02-11,56.8983
2000-02-10,56.8983
2000-02-09,56.8983
2000-02-08,56.9155
2000-02-07,56.9155
2000-02-04,57.6435
2000-02-03,57.6758
2000-02-02,58.1106
2000-02-01,58.1106
2000-01-31,58.2349
2000-01-28,58.3442
2000-01-27,58.7318
2000-01-26,58.9977
2000-01-25,58.9977
2000-01-24,58.9977
2000-01-21,58.4833
2000-01-20,58.4833
2000-01-19,58.1255
2000-01-18,58.1255
2000-01-14,58.1255
2000-01-13,56.8061
2000-01-12,56.8061
2000-01-11,56.5875
2000-01-10,56.2471
2000-01-07,56.2471
2000-01-06,56.2471
2000-01-05,56.2471
2000-01-04,55.3153
2000-01-03,55.3153
1999-12-31,54.0878
1999-12-30,53.8717
1999-12-29,53.5611
1999-12-28,53.5611
1999-12-27,53.9810
1999-12-23,53.9810
1999-12-22,56.3092
1999-12-21,56.3092
1999-12-20,56.3092
1999-12-17,56.3092
1999-12-16,56.3092
1999-12-15,56.0284
1999-12-14,55.7501
1999-12-13,55.7178
1999-12-10,55.7178
1999-12-09,55.7178
1999-12-08,55.3625
1999-12-07,54.9128
1999-12-06,54.2444
1999-12-03,52.4877
1999-12-02,50.5471
1999-12-01,50.3135
1999-11-30,50.3135
1999-11-29,50.3135
1999-11-26,50.3135
1999-11-24,50.3135
1999-11-23,50.3135
1999-11-22,49.8340
1999-11-19,48.6065
1999-11-18,46.7939
1999-11-17,46.5604
1999-11-16,46.5604
1999-11-15,46.5604
1999-11-12,46.8545
