time,MIDPOINT
2002-09-19,35.4042
2002-09-18,36.6020
2002-09-17,37.1568
2002-09-16,37.1871
2002-09-13,37.1871
2002-09-12,37.4443
2002-09-11,37.5225
2002-09-10,37.8604
2002-09-09,38.2285
2002-09-06,38.4756
2002-09-05,38.8766
2002-09-04,38.9195
2002-09-03,38.9195
2002-08-30,39.8096
2002-08-29,39.9811
2002-08-28,39.9811
2002-08-27,39.6936
2002-08-26,38.9321
2002-08-23,38.8993
2002-08-22,38.8993
2002-08-21,38.8589
2002-08-20,38.2436
2002-08-19,37.8863
2002-08-16,36.6139
2002-08-15,35.8953
2002-08-14,35.4968
2002-08-13,34.7353
2002-08-12,34.7177
2002-08-09,34.7177
2002-08-08,34.6684
2002-08-07,34.6684
2002-08-06,34.6684
2002-08-05,34.6684
2002-08-02,34.7716
2002-08-01,34.8244
2002-07-31,34.8370
2002-07-30,34.8370
2002-07-29,34.8370
2002-07-26,34.8370
2002-07-25,35.0005
2002-07-24,35.0005
2002-07-23,35.0005
2002-07-22,35.3654
2002-07-19,35.4308
2002-07-18,35.7957
2002-07-17,35.7957
2002-07-16,35.7504
2002-07-15,35.5038
2002-07-12,35.5038
2002-07-11,35.5038
2002-07-10,35.5038
2002-07-09,35.5038
2002-07-08,35.5038
2002-07-05,35.5038
2002-07-03,35.1263
2002-07-02,35.4660
2002-07-01,36.1177
2002-06-28,36.6713
2002-06-27,36.6713
2002-06-26,36.6713
2002-06-25,36.6713
2002-06-24,36.7090
2002-06-21,36.7090
2002-06-20,37.7130
2002-06-19,38.5006
2002-06-18,39.0516
2002-06-17,39.0516
2002-06-14,39.0516
2002-06-13,39.0516
2002-06-12,39.4794
2002-06-11,39.6908
2002-06-10,40.0204
2002-06-07,40.5639
2002-06-06,40.8784
2002-06-05,40.8784
2002-06-04,40.8784
2002-06-03,40.9036
2002-05-31,41.8044
2002-05-30,42.0937
2002-05-29,42.0937
2002-05-28,42.2145
2002-05-24,42.2422
2002-05-23,41.6106
2002-05-22,41.6106
2002-05-21,41.6106
2002-05-20,40.7755
2002-05-17,40.6499
2002-05-16,40.5971
2002-05-15,40.5971
2002-05-14,40.5971
2002-05-13,40.2617
2002-05-10,40.2617
2002-05-09,40.3646
2002-05-08,40.8670
2002-05-07,40.8670
2002-05-06,41.0227
2002-05-03,42.6251
2002-05-02,43.3912
2002-05-01,43.3912
2002-04-30,43.3912
2002-04-29,43.4238
2002-04-26,43.6298
2002-04-25,43.6549
2002-04-24,43.4992
2002-04-23,43.5017
2002-04-22,43.5017
2002-04-19,43.5017
2002-04-18,45.5713
2002-04-17,46.4730
2002-04-16,46.4730
2002-04-15,46.5006
2002-04-12,46.9803
2002-04-11,47.2666
2002-04-10,48.0754
2002-04-09,48.0754
2002-04-08,48.0754
2002-04-05,50.9487
2002-04-04,51.9257
2002-04-03,51.9257
2002-04-02,52.3527
2002-04-01,52.8324
2002-03-28,52.8425
2002-03-27,52.8425
2002-03-26,52.8425
2002-03-25,53.2619
2002-03-22,53.6839
2002-03-21,53.6462
2002-03-20,53.2996
2002-03-19,53.2996
2002-03-18,53.2996
2002-03-15,53.2996
2002-03-14,53.1263
2002-03-13,51.8956
2002-03-12,51.8228
2002-03-11,51.0994
2002-03-08,51.0994
2002-03-07,51.0994
2002-03-06,50.9060
2002-03-05,50.8055
2002-03-04,50.8055
2002-03-01,50.0822
2002-02-28,51.3054
2002-02-27,51.3506
2002-02-26,51.3506
2002-02-25,51.3506
2002-02-22,51.3506
2002-02-21,51.3506
2002-02-20,52.0865
2002-02-19,52.5863
2002-02-15,52.9856
2002-02-14,53.2418
2002-02-13,53.2418
2002-02-12,53.1887
2002-02-11,52.9262
2002-02-08,52.9638
2002-02-07,53.2473
2002-02-06,53.2473
2002-02-05,53.2473
2002-02-04,53.5533
2002-02-01,54.4939
2002-01-31,55.9111
2002-01-30,55.9111
2002-01-29,55.9111
2002-01-28,57.1402
2002-01-25,57.2431
2002-01-24,57.7021
2002-01-23,58.2916
2002-01-22,58.9964
2002-01-18,59.9370
2002-01-17,60.9529
2002-01-16,60.9529
2002-01-15,61.1160
2002-01-14,61.1160
2002-01-11,61.6829
2002-01-10,61.8459
2002-01-09,61.8459
2002-01-08,61.8459
2002-01-07,61.8459
2002-01-04,61.8459
2002-01-03,61.4170
2002-01-02,61.4170
2001-12-31,61.4170
2001-12-28,61.4521
2001-12-27,61.2389
2001-12-26,61.2389
2001-12-24,61.2389
2001-12-21,61.0909
2001-12-20,61.0909
2001-12-19,61.0909
2001-12-18,60.9178
2001-12-17,60.1603
2001-12-14,59.5307
2001-12-13,59.5307
2001-12-12,59.5307
2001-12-11,58.6076
2001-12-10,58.5825
2001-12-07,58.5825
2001-12-06,58.5825
2001-12-05,58.5825
2001-12-04,57.3886
2001-12-03,57.3108
2001-11-30,57.3108
2001-11-29,57.3108
2001-11-28,57.3108
2001-11-27,57.9178
2001-11-26,57.9529
2001-11-23,57.8877
2001-11-21,57.8200
2001-11-20,57.8200
2001-11-19,57.7348
2001-11-16,56.8229
2001-11-15,56.7052
2001-11-14,56.7052
2001-11-13,56.3469
2001-11-12,55.8854
2001-11-09,55.6897
2001-11-08,55.6320
2001-11-07,55.6320
2001-11-06,55.5368
2001-11-05,54.3568
2001-11-02,54.2166
2001-11-01,53.5652
2001-10-31,53.2169
2001-10-30,53.2169
2001-10-29,53.2169
2001-10-26,53.2169
2001-10-25,52.9865
2001-10-24,52.1021
2001-10-23,50.8720
2001-10-22,50.7042
2001-10-19,50.1154
2001-10-18,50.1154
2001-10-17,50.1154
2001-10-16,49.8423
2001-10-15,49.0457
2001-10-12,48.4895
2001-10-11,47.8807
2001-10-10,47.2243
2001-10-09,47.2243
2001-10-08,47.2243
2001-10-05,47.1041
2001-10-04,46.9262
2001-10-03,46.8360
2001-10-02,46.5980
2001-10-01,46.6982
2001-09-28,46.6982
2001-09-27,46.7158
2001-09-26,46.8711
2001-09-25,47.2243
2001-09-24,47.8131
2001-09-21,48.0987
2001-09-20,48.8102
2001-09-19,48.8102
2001-09-18,49.4716
2001-09-17,49.6770
2001-09-10,50.9397
2001-09-07,51.0023
2001-09-06,51.3555
2001-09-05,51.8441
2001-09-04,51.8441
2001-08-31,51.8441
2001-08-30,51.9468
2001-08-29,52.3301
2001-08-28,52.3301
2001-08-27,52.3301
2001-08-24,52.3301
2001-08-23,52.1322
2001-08-22,52.1322
2001-08-21,52.1322
2001-08-20,52.6808
2001-08-17,52.7227
2001-08-16,53.1405
2001-08-15,53.2956
2001-08-14,53.2956
2001-08-13,53.2956
2001-08-10,53.2956
2001-08-09,53.2956
2001-08-08,53.3232
2001-08-07,53.4157
2001-08-06,53.3682
2001-08-03,53.3682
2001-08-02,53.3682
2001-08-01,52.8053
2001-07-31,52.5401
2001-07-30,53.1731
2001-07-27,53.1731
2001-07-26,53.1731
2001-07-25,53.1731
2001-07-24,53.1355
2001-07-23,52.6627
2001-07-20,52.6627
2001-07-19,52.6627
2001-07-18,53.5558
2001-07-17,53.7760
2001-07-16,54.1188
2001-07-13,54.1188
2001-07-12,54.3064
2001-07-11,54.3064
2001-07-10,54.3064
2001-07-09,54.9969
2001-07-06,55.4423
2001-07-05,56.8434
2001-07-03,56.9685
2001-07-02,56.9685
2001-06-29,56.9685
2001-06-28,56.9685
2001-06-27,57.1311
2001-06-26,57.3287
2001-06-25,57.5064
2001-06-22,57.5339
2001-06-21,57.5339
2001-06-20,57.6565
2001-06-19,57.8191
2001-06-18,57.8191
2001-06-15,57.8191
2001-06-14,57.6415
2001-06-13,57.3688
2001-06-12,57.3688
2001-06-11,57.3688
2001-06-08,57.4438
2001-06-07,57.8942
2001-06-06,57.8942
2001-06-05,57.8942
2001-06-04,57.8942
2001-06-01,57.8942
2001-05-31,57.8942
2001-05-30,58.1068
2001-05-29,58.3395
2001-05-25,58.0843
2001-05-24,57.8967
2001-05-23,57.7566
2001-05-22,57.7566
2001-05-21,57.7566
2001-05-18,57.4213
2001-05-17,57.4213
2001-05-16,57.4213
2001-05-15,57.4213
2001-05-14,57.5887
2001-05-11,57.5887
2001-05-10,58.0278
2001-05-09,58.0278
2001-05-08,58.0278
2001-05-07,57.7704
2001-05-04,57.6030
2001-05-03,57.6030
2001-05-02,57.6030
2001-05-01,56.2286
2001-04-30,53.9520
2001-04-27,53.2148
2001-04-26,52.7400
2001-04-25,52.7400
2001-04-24,52.7350
2001-04-23,52.6851
2001-04-20,52.6851
2001-04-19,52.5951
2001-04-18,49.6039
2001-04-17,47.5023
2001-04-16,47.3398
2001-04-12,47.3398
2001-04-11,47.3398
2001-04-10,47.3398
2001-04-09,47.4523
2001-04-06,47.4523
2001-04-05,47.4523
2001-04-04,47.1299
2001-04-03,47.1249
2001-04-02,46.9300
2001-03-30,46.9300
2001-03-29,46.9300
2001-03-28,46.9300
2001-03-27,46.9300
2001-03-26,46.6526
2001-03-23,46.6526
2001-03-22,46.8775
2001-03-21,48.6718
2001-03-20,48.9417
2001-03-19,49.3915
2001-03-16,49.3915
2001-03-15,50.6060
2001-03-14,50.6060
2001-03-13,50.7384
2001-03-12,50.7384
2001-03-09,51.6880
2001-03-08,51.8404
2001-03-07,52.1778
2001-03-06,52.1778
2001-03-05,52.8275
2001-03-02,53.7021
2001-03-01,54.1469
2001-02-28,54.1469
2001-02-27,54.8192
2001-02-26,55.1715
2001-02-23,55.1715
2001-02-22,56.0486
2001-02-21,56.0811
2001-02-20,57.0782
2001-02-16,57.2031
2001-02-15,56.7402
2001-02-14,56.7402
2001-02-13,56.7402
2001-02-12,56.7402
2001-02-09,56.7402
2001-02-08,56.7402
2001-02-07,56.7402
2001-02-06,56.6329
2001-02-05,56.3308
2001-02-02,56.2060
2001-02-01,56.2060
2001-01-31,56.1436
2001-01-30,53.2431
2001-01-29,51.8527
2001-01-26,51.6555
2001-01-25,50.9217
2001-01-24,50.9217
2001-01-23,50.8742
2001-01-22,50.8742
2001-01-19,50.8742
2001-01-18,50.1404
2001-01-17,47.2398
2001-01-16,44.7886
2001-01-12,44.7886
2001-01-11,44.7886
2001-01-10,44.7587
2001-01-09,44.7587
2001-01-08,44.7587
2001-01-05,43.9774
2001-01-04,43.9774
2001-01-03,43.9774
2001-01-02,42.9489
2000-12-29,42.9489
2000-12-28,43.4332
2000-12-27,43.4332
2000-12-26,43.7901
2000-12-22,44.0722
2000-12-21,44.5714
2000-12-20,45.6797
2000-12-19,46.1315
2000-12-18,47.7216
2000-12-15,47.7216
2000-12-14,48.5803
2000-12-13,48.5803
2000-12-12,49.0471
2000-12-11,49.0471
2000-12-08,49.0471
2000-12-07,49.0471
2000-12-06,49.1419
2000-12-05,49.1419
2000-12-04,49.1120
2000-12-01,49.1120
2000-11-30,49.1120
2000-11-29,50.2028
2000-11-28,50.2028
2000-11-27,50.0954
2000-11-24,48.9871
2000-11-22,48.9871
2000-11-21,48.9871
2000-11-20,48.9871
2000-11-17,48.7194
2000-11-16,48.7194
2000-11-15,48.7194
2000-11-14,48.7194
2000-11-13,48.7194
2000-11-10,48.7194
2000-11-09,48.7665
2000-11-08,48.6269
2000-11-07,47.3331
2000-11-06,47.2408
2000-11-03,47.2408
2000-11-02,47.2408
2000-11-01,46.3982
2000-10-31,46.3833
2000-10-30,49.9980
2000-10-27,49.9980
2000-10-26,49.9980
2000-10-25,49.9980
2000-10-24,50.9652
2000-10-23,51.7879
2000-10-20,53.0219
2000-10-19,53.1939
2000-10-18,53.1939
2000-10-17,55.1085
2000-10-16,55.1085
2000-10-13,55.1085
2000-10-12,55.1085
2000-10-11,56.9632
2000-10-10,56.9782
2000-10-09,57.2574
2000-10-06,58.2246
2000-10-05,58.4415
2000-10-04,58.4415
2000-10-03,58.6609
2000-10-02,59.2218
2000-09-29,59.2218
2000-09-28,59.8924
2000-09-27,61.0441
2000-09-26,61.5277
2000-09-25,62.1211
2000-09-22,62.1211
2000-09-21,62.5723
2000-09-20,63.9758
2000-09-19,63.9758
2000-09-18,63.9758
2000-09-15,64.3497
2000-09-14,64.3497
2000-09-13,64.3497
2000-09-12,64.3497
2000-09-11,64.3497
2000-09-08,65.4715
2000-09-07,64.4270
2000-09-06,64.0381
2000-09-05,63.5694
2000-09-01,63.5694
2000-08-31,63.1506
2000-08-30,63.1506
2000-08-29,63.1506
2000-08-28,62.8066
2000-08-25,62.1834
2000-08-24,61.1389
2000-08-23,60.5779
2000-08-22,60.3287
2000-08-21,60.3287
2000-08-18,59.6887
2000-08-17,59.5791
2000-08-16,59.5791
2000-08-15,59.1757
2000-08-14,58.2419
2000-08-11,57.5863
2000-08-10,57.3694
2000-08-09,57.1027
2000-08-08,56.9931
2000-08-07,56.3233
2000-08-04,56.2461
2000-08-03,56.2461
2000-08-02,56.5573
2000-08-01,56.2784
2000-07-31,54.9238
2000-07-28,54.9238
2000-07-27,54.9238
2000-07-26,54.9238
2000-07-25,54.9238
2000-07-24,54.5976
2000-07-21,54.5976
2000-07-20,54.5976
2000-07-19,52.2941
2000-07-18,51.4848
2000-07-17,52.4809
2000-07-14,52.4958
2000-07-13,53.6015
2000-07-12,53.6015
2000-07-11,53.6015
2000-07-10,53.7036
2000-07-07,53.7036
2000-07-06,53.7036
2000-07-05,54.6598
2000-07-03,56.2461
2000-06-30,57.2571
2000-06-29,57.3044
2000-06-28,57.3044
2000-06-27,57.3044
2000-06-26,57.8174
2000-06-23,57.8174
2000-06-22,57.8174
2000-06-21,58.1760
2000-06-20,58.3328
2000-06-19,58.1137
2000-06-16,58.1137
2000-06-15,57.2272
2000-06-14,56.5275
2000-06-13,56.5275
2000-06-12,56.5275
2000-06-09,56.5275
2000-06-08,56.5275
2000-06-07,56.5275
2000-06-06,54.4880
2000-06-05,54.4880
2000-06-02,54.0223
2000-06-01,54.0223
2000-05-31,54.0373
2000-05-30,54.0373
2000-05-26,53.2429
2000-05-25,53.2429
2000-05-24,53.2429
2000-05-23,52.8544
2000-05-22,52.8544
2000-05-19,52.9789
2000-05-18,52.9789
2000-05-17,52.9789
2000-05-16,52.9789
2000-05-15,53.3495
2000-05-12,53.5062
2000-05-11,53.5062
2000-05-10,53.5062
2000-05-09,54.6250
2000-05-08,54.7493
2000-05-05,54.4708
2000-05-04,53.8490
2000-05-03,53.8490
2000-05-02,53.8490
2000-05-01,53.8490
2000-04-28,53.8490
2000-04-27,53.8490
2000-04-26,54.1599
2000-04-25,55.5577
2000-04-24,56.2417
2000-04-20,56.4904
2000-04-19,56.7391
2000-04-18,57.2067
2000-04-17,57.2067
2000-04-14,57.2067
2000-04-13,58.6046
2000-04-12,59.3831
2000-04-11,60.5322
2000-04-10,60.5322
2000-04-07,60.9973
2000-04-06,60.9973
2000-04-05,60.2213
2000-04-04,59.9726
2000-04-03,59.7860
2000-03-31,59.5995
2000-03-30,58.9155
2000-03-29,58.6668
2000-03-28,58.1693
2000-03-27,58.1693
2000-03-24,56.6148
2000-03-23,54.8439
2000-03-22,54.5951
2000-03-21,54.4086
2000-03-20,53.6624
2000-03-17,52.9784
2000-03-16,52.7297
2000-03-15,52.6352
2000-03-14,51.9512
2000-03-13,51.7970
2000-03-10,51.7970
2000-03-09,51.7970
2000-03-08,52.4188
2000-03-07,52.4188
2000-03-06,52.5432
2000-03-03,52.9162
2000-03-02,53.9733
2000-03-01,53.9733
2000-02-29,54.6872
2000-02-28,55.1224
2000-02-25,55.9930
2000-02-24,56.6770
2000-02-23,56.6770
2000-02-22,57.2366
2000-02-18,57.6097
2000-02-17,57.9840
2000-02-16,57.9840
2000-02-15,57.8299
2000-02-14,56.9603
2000-02-11,56.9603
2000-02-10,56.9603
2000-02-09,56.8832
2000-02-08,56.8832
2000-02-07,56.9304
2000-02-04,57.5217
2000-02-03,57.5217
2000-02-02,57.5217
2000-02-01,57.5217
2000-01-31,57.9094
2000-01-28,57.9094
2000-01-27,58.3914
2000-01-26,58.9505
2000-01-25,58.9505
2000-01-24,58.9505
2000-01-21,58.3914
2000-01-20,57.9243
2000-01-19,57.9243
2000-01-18,57.5665
2000-01-14,57.5665
2000-01-13,56.4955
2000-01-12,56.4955
2000-01-11,56.3713
2000-01-10,56.1228
2000-01-07,55.6259
2000-01-06,55.6259
2000-01-05,55.6259
2000-01-04,55.6259
2000-01-03,55.6259
1999-12-31,54.1649
1999-12-30,54.1972
1999-12-29,53.9487
1999-12-28,53.9487
1999-12-27,53.9487
1999-12-23,53.9487
1999-12-22,54.7562
1999-12-21,55.9762
1999-12-20,55.9762
1999-12-17,55.9762
1999-12-16,55.9762
1999-12-15,55.5464
1999-12-14,55.0867
1999-12-13,54.9972
1999-12-10,54.9972
1999-12-09,54.9972
1999-12-08,54.9972
1999-12-07,54.5848
1999-12-06,54.4307
1999-12-03,53.4045
1999-12-02,51.1533
1999-12-01,50.0973
1999-11-30,50.0973
1999-11-29,50.0973
1999-11-26,50.0973
1999-11-24,50.0973
1999-11-23,50.0973
1999-11-22,50.0650
1999-11-19,49.0885
1999-11-18,46.7466
1999-11-17,46.4982
1999-11-16,46.4982
1999-11-15,46.4982
1999-11-12,46.4982
