time,TRANGE
2002-10-14,1.2003
2002-10-11,3.1975
2002-10-10,2.2544
2002-10-09,1.1297
2002-10-08,1.6593
2002-10-07,0.9582
2002-10-04,2.1333
2002-10-03,1.1146
2002-10-02,1.8408
2002-10-01,1.8509
2002-09-30,1.1953
2002-09-27,1.6038
2002-09-26,1.7904
2002-09-25,2.0274
2002-09-24,1.9266
2002-09-23,0.7817
2002-09-20,0.7565
2002-09-19,2.4712
2002-09-18,1.4575
2002-09-17,1.0591
2002-09-16,0.7515
2002-09-13,0.7918
2002-09-12,1.2911
2002-09-11,1.7349
2002-09-10,0.8826
2002-09-09,1.5786
2002-09-06,0.9128
2002-09-05,1.1247
2002-09-04,1.2054
2002-09-03,1.5533
2002-08-30,0.7666
2002-08-29,1.1095
2002-08-28,1.1549
2002-08-27,1.5836
2002-08-26,1.5584
2002-08-23,1.3314
2002-08-22,1.1348
2002-08-21,1.4020
2002-08-20,1.1650
2002-08-19,1.9366
2002-08-16,2.0173
2002-08-15,1.0641
2002-08-14,1.8509
2002-08-13,1.3163
2002-08-12,1.0238
2002-08-09,1.9669
2002-08-08,1.8660
2002-08-07,1.5634
2002-08-06,1.7261
2002-08-05,1.2581
2002-08-02,0.5687
2002-08-01,1.7513
2002-07-31,1.3487
2002-07-30,1.3487
2002-07-29,2.5162
2002-07-26,1.8670
2002-07-25,1.3588
2002-07-24,2.1639
2002-07-23,1.6808
2002-07-22,1.9526
2002-07-19,1.3588
2002-07-18,2.1136
2002-07-17,1.3034
2002-07-16,1.4644
2002-07-15,2.2143
2002-07-12,1.4795
2002-07-11,1.1071
2002-07-10,1.3688
2002-07-09,1.4091
2002-07-08,1.2430
2002-07-05,1.7060
2002-07-03,1.4292
2002-07-02,0.9058
2002-07-01,2.6420
2002-06-28,1.1927
2002-06-27,1.5349
2002-06-26,2.2596
2002-06-25,1.5299
2002-06-24,2.1337
2002-06-21,1.7060
2002-06-20,1.3386
2002-06-19,1.3537
2002-06-18,0.8404
2002-06-17,1.3034
2002-06-14,1.7714
2002-06-13,1.3839
2002-06-12,1.3588
2002-06-11,1.5349
2002-06-10,1.1071
2002-06-07,1.3386
2002-06-06,1.0367
2002-06-05,0.8052
2002-06-04,1.0316
2002-06-03,1.4644
2002-05-31,0.9310
2002-05-30,1.0216
2002-05-29,0.5435
2002-05-28,0.7146
2002-05-24,0.8706
2002-05-23,1.2732
2002-05-22,0.8304
2002-05-21,0.8555
2002-05-20,0.8857
2002-05-17,0.7045
2002-05-16,1.3084
2002-05-15,1.2279
2002-05-14,1.6557
2002-05-13,1.4040
2002-05-10,0.6291
2002-05-09,2.0130
2002-05-08,3.2403
2002-05-07,0.7937
2002-05-06,2.9487
2002-05-03,1.3814
2002-05-02,0.8389
2002-05-01,1.4969
2002-04-30,0.8540
2002-04-29,0.7786
2002-04-26,1.1353
2002-04-25,0.5777
2002-04-24,0.9946
2002-04-23,0.9243
2002-04-22,0.8238
2002-04-19,1.2207
2002-04-18,2.1550
2002-04-17,1.6075
2002-04-16,0.7535
2002-04-15,0.9544
2002-04-12,1.8938
2002-04-11,2.8482
2002-04-10,1.1101
2002-04-09,0.7133
2002-04-08,5.9777
2002-04-05,2.0093
2002-04-04,0.8238
2002-04-03,1.3061
2002-04-02,1.1805
2002-04-01,0.8037
2002-03-28,0.8791
2002-03-27,0.6480
2002-03-26,1.7079
2002-03-25,1.5874
2002-03-22,0.8590
2002-03-21,1.0448
2002-03-20,1.0047
2002-03-19,0.8540
2002-03-18,1.2106
2002-03-15,0.9343
2002-03-14,0.6832
2002-03-13,0.9795
2002-03-12,1.8134
2002-03-11,1.1905
2002-03-08,1.8235
2002-03-07,2.1399
2002-03-06,1.1754
2002-03-05,1.1754
2002-03-04,1.7632
2002-03-01,2.5016
2002-02-28,0.8941
2002-02-27,1.8134
2002-02-26,1.6075
2002-02-25,1.0700
2002-02-22,1.7280
2002-02-21,1.8536
2002-02-20,2.1600
2002-02-19,2.0244
2002-02-15,3.1094
2002-02-14,0.9795
2002-02-13,1.1855
2002-02-12,0.9193
2002-02-11,1.5974
2002-02-08,1.5622
2002-02-07,1.5773
2002-02-06,1.2508
2002-02-05,1.2542
2002-02-04,1.0084
2002-02-01,1.3344
2002-01-31,1.7659
2002-01-30,2.3829
2002-01-29,3.0853
2002-01-28,1.5803
2002-01-25,1.2993
2002-01-24,1.3344
2002-01-23,2.1321
2002-01-22,1.9716
2002-01-18,3.5568
2002-01-17,1.6505
2002-01-16,0.8027
2002-01-15,0.9933
2002-01-14,1.6104
2002-01-11,0.9532
2002-01-10,1.5401
2002-01-09,1.1237
2002-01-08,0.7375
2002-01-07,1.2492
2002-01-04,0.9732
2002-01-03,1.9916
2002-01-02,0.8528
2001-12-31,1.1488
2001-12-28,0.7676
2001-12-27,0.7676
2001-12-26,1.1288
2001-12-24,0.6923
2001-12-21,0.8980
2001-12-20,0.9281
2001-12-19,1.8512
2001-12-18,0.8177
2001-12-17,0.9983
2001-12-14,1.0385
2001-12-13,1.5451
2001-12-12,1.5803
2001-12-11,1.5451
2001-12-10,0.7977
2001-12-07,1.1288
2001-12-06,0.9532
2001-12-05,2.6789
2001-12-04,1.6756
2001-12-03,1.1940
2001-11-30,1.0736
2001-11-29,1.3746
2001-11-28,1.1438
2001-11-27,1.1338
2001-11-26,0.6020
2001-11-23,0.8278
2001-11-21,1.1990
2001-11-20,1.2793
2001-11-19,1.0184
2001-11-16,1.2291
2001-11-15,1.2492
2001-11-14,1.7659
2001-11-13,1.0736
2001-11-12,1.4298
2001-11-09,0.9030
2001-11-08,0.9783
2001-11-07,1.0886
2001-11-06,2.9061
2001-11-05,0.7566
2001-11-02,0.7666
2001-11-01,1.6384
2001-10-31,1.5282
2001-10-30,0.9971
2001-10-29,1.2727
2001-10-26,1.2426
2001-10-25,2.0543
2001-10-24,1.4731
2001-10-23,1.0723
2001-10-22,1.9441
2001-10-19,1.3378
2001-10-18,1.4881
2001-10-17,2.4301
2001-10-16,1.6735
2001-10-15,1.4581
2001-10-12,1.5032
2001-10-11,1.4531
2001-10-10,1.2025
2001-10-09,0.8718
2001-10-08,1.1274
2001-10-05,1.5432
2001-10-04,1.0422
2001-10-03,2.6155
2001-10-02,0.9019
2001-10-01,1.0723
2001-09-28,1.4080
2001-09-27,2.0092
2001-09-26,2.0794
2001-09-25,1.2977
2001-09-24,2.5253
2001-09-21,2.0042
2001-09-20,1.5783
2001-09-19,2.2046
2001-09-18,1.7086
2001-09-17,1.9641
2001-09-10,0.9069
2001-09-07,1.0773
2001-09-06,1.5182
2001-09-05,1.6134
2001-09-04,1.9240
2001-08-31,1.0622
2001-08-30,2.6406
2001-08-29,1.0422
2001-08-28,1.1524
2001-08-27,0.7816
2001-08-24,2.4051
2001-08-23,0.8518
2001-08-22,1.1424
2001-08-21,1.7888
2001-08-20,1.1023
2001-08-17,0.9269
2001-08-16,1.1825
2001-08-15,0.7917
2001-08-14,0.7265
2001-08-13,0.9971
2001-08-10,1.0723
2001-08-09,0.9219
2001-08-08,1.0058
2001-08-07,1.0558
2001-08-06,1.1959
2001-08-03,1.4961
2001-08-02,1.2059
2001-08-01,1.6463
2001-07-31,0.9257
2001-07-30,0.7756
2001-07-27,0.9457
2001-07-26,1.5362
2001-07-25,1.4861
2001-07-24,1.1809
2001-07-23,0.8256
2001-07-20,1.3360
2001-07-19,1.4511
2001-07-18,2.6670
2001-07-17,1.9165
2001-07-16,1.0508
2001-07-13,1.5962
2001-07-12,1.9765
2001-07-11,1.2860
2001-07-10,1.9015
2001-07-09,1.6513
2001-07-06,3.1474
2001-07-05,0.7356
2001-07-03,0.7956
2001-07-02,1.2209
2001-06-29,1.8264
2001-06-28,1.7163
2001-06-27,0.8657
2001-06-26,1.4761
2001-06-25,1.5612
2001-06-22,0.9657
2001-06-21,1.6713
2001-06-20,1.6162
2001-06-19,1.4911
2001-06-18,1.0658
2001-06-15,1.1859
2001-06-14,1.2760
2001-06-13,0.9707
2001-06-12,1.1259
2001-06-11,1.0208
2001-06-08,0.9507
2001-06-07,0.6255
2001-06-06,1.2510
2001-06-05,2.0215
2001-06-04,0.9507
2001-06-01,0.9007
2001-05-31,1.1108
2001-05-30,1.6362
2001-05-29,1.3610
2001-05-25,1.0708
2001-05-24,1.1008
2001-05-23,0.9257
2001-05-22,1.2259
2001-05-21,1.2309
2001-05-18,1.3911
2001-05-17,1.0208
2001-05-16,1.8014
2001-05-15,0.8256
2001-05-14,1.0908
2001-05-11,2.1216
2001-05-10,1.8514
2001-05-09,1.4411
2001-05-08,1.1259
2001-05-07,1.1245
2001-05-04,2.3290
2001-05-03,1.5244
2001-05-02,2.6039
2001-05-01,1.8742
2001-04-30,1.6643
2001-04-27,1.5793
2001-04-26,1.5094
2001-04-25,1.4294
2001-04-24,1.3744
2001-04-23,1.5743
2001-04-20,1.3244
2001-04-19,4.6980
2001-04-18,5.1478
2001-04-17,1.5643
2001-04-16,2.3440
2001-04-12,1.1745
2001-04-11,3.0687
2001-04-10,1.9492
2001-04-09,2.4689
2001-04-06,1.7992
2001-04-05,3.9983
2001-04-04,1.9991
2001-04-03,2.2790
2001-04-02,2.2590
2001-03-30,1.2595
2001-03-29,1.4044
2001-03-28,2.6239
2001-03-27,3.0137
2001-03-26,1.0745
2001-03-23,2.9437
2001-03-22,1.6743
2001-03-21,1.9242
2001-03-20,2.2490
2001-03-19,1.7992
2001-03-16,3.6784
2001-03-15,1.4544
2001-03-14,2.7788
2001-03-13,2.1191
2001-03-12,2.1341
2001-03-09,4.2832
2001-03-08,1.0895
2001-03-07,1.2944
2001-03-06,1.7443
2001-03-05,1.6493
2001-03-02,3.3536
2001-03-01,4.4481
2001-02-28,2.2191
2001-02-27,2.1541
2001-02-26,1.9842
2001-02-23,4.3232
2001-02-22,3.7584
2001-02-21,2.1041
2001-02-20,2.4090
2001-02-16,1.4194
2001-02-15,1.7692
2001-02-14,1.8342
2001-02-13,2.1541
2001-02-12,2.7088
2001-02-09,1.9942
2001-02-08,2.0841
2001-02-07,2.4640
2001-02-06,2.2416
2001-02-05,1.6475
2001-02-02,2.2216
2001-02-01,1.5676
2001-01-31,2.3714
2001-01-30,1.6724
2001-01-29,1.5127
2001-01-26,3.0253
2001-01-25,0.8387
2001-01-24,1.2481
2001-01-23,1.1582
2001-01-22,1.5277
2001-01-19,3.3399
2001-01-18,6.6448
2001-01-17,2.4962
2001-01-16,1.0933
2001-01-12,2.0319
2001-01-11,1.4977
2001-01-10,1.6225
2001-01-09,2.1517
2001-01-08,1.2181
2001-01-05,1.8422
2001-01-04,3.5246
2001-01-03,5.6164
2001-01-02,1.6874
2000-12-29,1.3429
2000-12-28,3.0303
2000-12-27,2.2765
2000-12-26,2.6509
2000-12-22,3.8990
2000-12-21,3.9339
2000-12-20,2.6509
2000-12-19,2.3114
2000-12-18,1.3429
2000-12-15,2.5611
2000-12-14,1.2181
2000-12-13,2.9604
2000-12-12,1.8072
2000-12-11,2.2465
2000-12-08,2.9355
2000-12-07,1.8122
2000-12-06,4.2734
2000-12-05,3.1851
2000-12-04,1.7823
2000-12-01,2.9005
2000-11-30,3.7742
2000-11-29,1.6225
2000-11-28,1.6874
2000-11-27,1.7773
2000-11-24,1.6225
2000-11-22,1.2481
2000-11-21,2.9305
2000-11-20,1.1882
2000-11-17,2.1217
2000-11-16,0.7189
2000-11-15,1.2181
2000-11-14,1.2131
2000-11-13,3.9040
2000-11-10,3.2151
2000-11-09,2.1517
2000-11-08,2.2465
2000-11-07,1.5905
2000-11-06,1.4609
2000-11-03,1.6204
2000-11-02,1.8996
2000-11-01,1.3063
2000-10-31,2.8968
2000-10-30,1.7151
2000-10-27,1.3412
2000-10-26,2.6475
2000-10-25,2.2436
2000-10-24,2.0841
2000-10-23,1.9644
2000-10-20,1.1218
2000-10-19,2.8968
2000-10-18,11.3428
2000-10-17,2.6475
2000-10-16,2.2735
2000-10-13,3.6496
2000-10-12,5.6091
2000-10-11,3.6746
2000-10-10,2.7422
2000-10-09,2.5228
2000-10-06,1.6802
2000-10-05,1.4958
2000-10-04,3.1461
2000-10-03,4.6717
2000-10-02,3.4901
2000-09-29,3.3355
2000-09-28,1.9295
2000-09-27,2.3982
2000-09-26,2.3084
2000-09-25,2.8020
2000-09-22,1.4958
2000-09-21,3.3355
2000-09-20,1.5257
2000-09-19,1.8398
2000-09-18,1.4658
2000-09-15,1.2465
2000-09-14,1.4359
2000-09-13,3.0214
2000-09-12,1.4010
2000-09-11,2.9317
2000-09-08,1.9943
2000-09-07,1.5257
2000-09-06,2.2436
2000-09-05,1.4060
2000-09-01,1.4559
2000-08-31,1.9345
2000-08-30,1.6553
2000-08-29,1.6204
2000-08-28,2.0891
2000-08-25,2.8070
2000-08-24,1.3711
2000-08-23,1.9345
2000-08-22,0.5933
2000-08-21,1.0620
2000-08-18,1.6204
2000-08-17,1.6503
2000-08-16,1.7151
2000-08-15,1.2465
2000-08-14,2.1838
2000-08-11,1.3063
2000-08-10,1.1866
2000-08-09,1.0271
2000-08-08,2.0243
2000-08-07,1.5887
2000-08-04,1.0907
2000-08-03,2.0868
2000-08-02,2.1764
2000-08-01,1.0907
2000-07-31,1.8079
2000-07-28,1.8079
2000-07-27,1.0907
2000-07-26,1.7431
2000-07-25,1.5539
2000-07-24,1.9922
2000-07-21,1.7431
2000-07-20,4.5122
2000-07-19,4.2333
2000-07-18,1.4344
2000-07-17,1.9573
2000-07-14,0.8716
2000-07-13,1.9623
2000-07-12,1.9274
2000-07-11,1.4941
2000-07-10,1.0907
2000-07-07,1.8975
2000-07-06,2.5500
2000-07-05,4.1736
2000-07-03,0.7769
2000-06-30,2.6795
2000-06-29,2.1465
2000-06-28,2.7093
2000-06-27,2.8189
2000-06-26,1.9324
2000-06-23,1.3995
2000-06-22,1.6186
2000-06-21,1.4294
2000-06-20,2.6496
2000-06-19,3.5460
2000-06-16,2.2113
2000-06-15,1.5589
2000-06-14,2.2412
2000-06-13,1.5887
2000-06-12,0.7969
2000-06-09,0.9363
2000-06-08,2.3956
2000-06-07,5.1049
2000-06-06,1.6784
2000-06-05,2.8637
2000-06-02,1.8676
2000-06-01,1.7133
2000-05-31,1.8676
2000-05-30,2.0220
2000-05-26,1.3098
2000-05-25,2.9285
2000-05-24,2.8936
2000-05-23,1.4344
2000-05-22,2.8936
2000-05-19,1.2451
2000-05-18,1.5838
2000-05-17,1.4344
2000-05-16,2.5201
2000-05-15,1.4294
2000-05-12,1.2451
2000-05-11,2.2412
2000-05-10,3.4564
2000-05-09,1.1804
2000-05-08,1.3696
2000-05-05,1.5520
2000-05-04,0.9949
2000-05-03,2.3927
2000-05-02,1.4575
2000-05-01,1.3680
2000-04-28,1.2784
2000-04-27,2.2037
2000-04-26,2.4574
2000-04-25,3.2633
2000-04-24,2.9549
2000-04-20,1.5869
2000-04-19,4.3228
2000-04-18,2.5171
2000-04-17,4.4472
2000-04-14,4.9148
2000-04-13,2.1440
2000-04-12,3.9448
2000-04-11,2.1440
2000-04-10,1.8953
2000-04-07,2.0843
2000-04-06,2.6763
2000-04-05,2.9847
2000-04-04,5.9097
2000-04-03,1.9898
2000-03-31,3.3279
2000-03-30,2.1440
2000-03-29,1.9898
2000-03-28,2.4574
2000-03-27,3.7955
2000-03-24,3.5767
2000-03-23,2.1142
2000-03-22,0.9302
2000-03-21,1.3680
2000-03-20,1.7063
2000-03-17,1.9898
2000-03-16,1.3978
2000-03-15,1.2436
2000-03-14,1.3083
2000-03-13,3.2334
2000-03-10,1.9898
2000-03-09,1.9301
2000-03-08,2.0495
2000-03-07,2.6415
2000-03-06,4.9745
2000-03-03,3.4225
2000-03-02,2.9549
2000-03-01,2.7061
2000-02-29,2.2982
2000-02-28,2.0196
2000-02-25,2.7658
2000-02-24,1.3978
2000-02-23,1.2436
2000-02-22,2.3330
2000-02-18,2.6116
2000-02-17,1.5520
2000-02-16,1.0247
2000-02-15,1.7759
2000-02-14,0.9302
2000-02-11,2.4276
2000-02-10,1.1193
2000-02-09,1.3680
2000-02-08,2.4848
2000-02-07,1.8636
2000-02-04,1.8039
2000-02-03,1.9878
2000-02-02,2.8873
2000-02-01,2.1468
2000-01-31,1.5853
2000-01-28,2.0524
2000-01-27,3.3892
2000-01-26,1.9580
2000-01-25,2.7332
2000-01-24,3.1357
2000-01-21,1.9878
2000-01-20,2.8575
2000-01-19,4.6266
2000-01-18,2.3605
2000-01-14,2.8873
2000-01-13,2.6090
2000-01-12,1.8636
2000-01-11,2.2363
2000-01-10,2.9171
2000-01-07,3.6377
2000-01-06,2.7034
2000-01-05,3.8215
2000-01-04,2.5493
2000-01-03,4.0402
1999-12-31,1.4312
1999-12-30,0.9641
1999-12-29,0.8697
1999-12-28,0.8398
1999-12-27,0.9343
1999-12-23,1.2126
1999-12-22,1.1480
1999-12-21,1.0237
1999-12-20,1.3368
1999-12-17,1.2126
1999-12-16,1.9580
1999-12-15,2.3605
1999-12-14,1.6499
1999-12-13,3.0761
1999-12-10,2.8873
1999-12-09,4.9049
1999-12-08,2.7332
1999-12-07,1.8636
1999-12-06,2.3009
1999-12-03,3.7768
1999-12-02,1.4610
1999-12-01,1.0883
1999-11-30,1.1827
1999-11-29,0.8100
1999-11-26,0.9343
1999-11-24,2.1120
1999-11-23,1.9232
1999-11-22,2.2363
1999-11-19,3.5383
1999-11-18,2.3307
1999-11-17,1.1181
1999-11-16,0.9939
1999-11-15,1.2424
1999-11-12,1.6151
1999-11-11,1.3070
1999-11-10,1.7095
1999-11-09,1.6797
1999-11-08,1.8910
1999-11-05,1.3649
1999-11-04,2.2036
1999-11-03,1.2110
1999-11-02,1.5485
