time,ROC
2007-12-28,1.7656
2007-12-27,1.0418
2007-12-26,4.2714
2007-12-24,2.0660
2007-12-21,2.0118
2007-12-20,-0.7840
2007-12-19,-0.9430
2007-12-18,-0.3001
2007-12-17,-1.2284
2007-12-14,0.5609
2007-12-13,0.6326
2007-12-12,1.0245
2007-12-11,3.0434
2007-12-10,7.2766
2007-12-07,4.6228
2007-12-06,7.3176
2007-12-05,4.5833
2007-12-04,4.3142
2007-12-03,0.9925
2007-11-30,1.5251
2007-11-29,3.9250
2007-11-28,1.9949
2007-11-27,2.3460
2007-11-26,1.7114
2007-11-23,-1.9414
2007-11-21,-7.9762
2007-11-20,-8.2863
2007-11-19,-9.5343
2007-11-16,-8.2229
2007-11-15,-8.5147
2007-11-14,-10.5990
2007-11-13,-7.4228
2007-11-12,-11.3107
2007-11-09,-11.5315
2007-11-08,-5.6005
2007-11-07,-1.3015
2007-11-06,-1.3167
2007-11-05,0.0265
2007-11-02,2.0574
2007-11-01,-1.0017
2007-10-31,0.2937
2007-10-30,-4.5819
2007-10-29,-2.7366
2007-10-26,-3.4632
2007-10-25,-4.4388
2007-10-24,-4.7800
2007-10-23,-3.0600
2007-10-22,-3.7361
2007-10-19,-3.4566
2007-10-18,-0.7693
2007-10-17,-0.5326
2007-10-16,1.0477
2007-10-15,-0.8401
2007-10-12,0.0085
2007-10-11,0.2888
2007-10-10,1.1253
2007-10-09,1.5363
2007-10-08,1.3075
2007-10-05,-0.4110
2007-10-04,-1.0012
2007-10-03,-0.2314
2007-10-02,1.4833
2007-10-01,3.9382
2007-09-28,2.3191
2007-09-27,1.5179
2007-09-26,1.1207
2007-09-25,-0.7158
2007-09-24,0.3886
2007-09-21,1.0645
2007-09-20,-0.6461
2007-09-19,-1.0265
2007-09-18,-1.3199
2007-09-17,-1.8596
2007-09-14,-0.2080
2007-09-13,1.2045
2007-09-12,3.5714
2007-09-11,3.4468
2007-09-10,2.2607
2007-09-07,3.6788
2007-09-06,6.9273
2007-09-05,8.1071
2007-09-04,8.2128
2007-08-31,5.2209
2007-08-30,5.1782
2007-08-29,3.0028
2007-08-28,-0.0446
2007-08-27,0.6477
2007-08-24,0.5327
2007-08-23,0.6502
2007-08-22,-2.6376
2007-08-21,-3.6149
2007-08-20,-3.7609
2007-08-17,-0.5339
2007-08-16,-2.7834
2007-08-15,-0.3715
2007-08-14,1.6238
2007-08-13,-1.2321
2007-08-10,-2.2325
2007-08-09,-4.6408
2007-08-08,-3.9966
2007-08-07,-2.2725
2007-08-06,-2.1395
2007-08-03,-2.5433
2007-08-02,-2.2700
2007-08-01,0.8642
2007-07-31,-0.1083
2007-07-30,4.4319
2007-07-27,6.4641
2007-07-26,6.6343
2007-07-25,8.2493
2007-07-24,6.9410
2007-07-23,6.8000
2007-07-20,5.3013
2007-07-19,7.2281
2007-07-18,4.2222
2007-07-17,5.4852
2007-07-16,4.1900
2007-07-13,2.5012
2007-07-12,3.6517
2007-07-11,3.5792
2007-07-10,3.3587
2007-07-09,4.3374
2007-07-06,2.2795
2007-07-05,1.9340
2007-07-03,0.0751
2007-07-02,-0.3038
2007-06-29,0.1523
2007-06-28,2.0221
2007-06-27,2.2401
2007-06-26,2.9216
2007-06-25,1.8214
2007-06-22,1.3292
2007-06-21,4.7151
2007-06-20,3.5055
2007-06-19,0.6236
2007-06-18,-0.8472
2007-06-15,-1.3610
2007-06-14,-2.5797
2007-06-13,-3.5631
2007-06-12,-3.3708
2007-06-11,-1.8635
2007-06-08,-0.8466
2007-06-07,-3.5802
2007-06-06,-4.0206
2007-06-05,-1.1211
2007-06-04,-1.6298
2007-06-01,1.1680
2007-05-31,0.6895
2007-05-30,2.0032
2007-05-29,0.3221
2007-05-25,-0.7549
2007-05-24,-0.6974
2007-05-23,1.1496
2007-05-22,3.3014
2007-05-21,4.5684
2007-05-18,5.2916
2007-05-17,2.8383
2007-05-16,3.9718
2007-05-15,2.0025
2007-05-14,3.6873
2007-05-11,5.1600
2007-05-10,4.1481
2007-05-09,3.2764
2007-05-08,5.2797
2007-05-07,7.9298
2007-05-04,8.8602
2007-05-03,9.0253
2007-05-02,7.8270
2007-05-01,6.2294
2007-04-30,6.2695
2007-04-27,6.5733
2007-04-26,5.4667
2007-04-25,6.6204
2007-04-24,2.1045
2007-04-23,-1.4593
2007-04-20,-2.0099
2007-04-19,-1.9956
2007-04-18,-1.3528
2007-04-17,2.0061
2007-04-16,2.0369
2007-04-13,0.3807
2007-04-12,1.4959
2007-04-11,0.4539
2007-04-10,1.5368
2007-04-09,1.6732
2007-04-05,1.3972
2007-04-04,0.8914
2007-04-03,1.6931
2007-04-02,1.2980
2007-03-30,1.0831
2007-03-29,1.1985
2007-03-28,0.5333
2007-03-27,2.1788
2007-03-26,0.9457
2007-03-23,1.8761
2007-03-22,2.3548
2007-03-21,1.5116
2007-03-20,0.7463
2007-03-19,2.3745
2007-03-16,2.5853
2007-03-15,1.2789
2007-03-14,0.8823
2007-03-13,-1.3304
2007-03-12,-2.8893
2007-03-09,-4.5534
2007-03-08,-5.5838
2007-03-07,-5.1973
2007-03-06,-5.5863
2007-03-05,-7.2533
2007-03-02,-8.1076
2007-03-01,-6.9859
2007-02-28,-5.4431
2007-02-27,-4.6865
2007-02-26,-1.6641
2007-02-23,-1.8972
2007-02-22,-1.0448
2007-02-21,-0.1621
2007-02-20,-0.7278
2007-02-16,0.1193
2007-02-15,0.2203
2007-02-14,0.3520
2007-02-13,-0.7887
2007-02-12,0.3421
2007-02-09,1.4336
2007-02-08,2.4718
2007-02-07,2.5051
2007-02-06,2.5443
2007-02-05,3.3673
2007-02-02,3.1195
2007-02-01,-0.4525
2007-01-31,-0.8698
2007-01-30,-1.4382
2007-01-29,-0.8053
2007-01-26,-1.2164
2007-01-25,-1.3955
2007-01-24,-2.6681
2007-01-23,-1.8402
2007-01-22,-0.3182
2007-01-19,-2.1768
2007-01-18,2.2412
2007-01-17,2.9542
2007-01-16,3.9703
2007-01-12,2.2016
2007-01-11,3.1257
2007-01-10,3.8215
2007-01-09,4.3374
2007-01-08,3.0208
2007-01-05,1.4792
2007-01-04,3.0071
2007-01-03,2.0672
2006-12-29,1.8771
2006-12-28,2.3214
2006-12-27,3.2724
2006-12-26,2.1572
2006-12-22,1.4809
2006-12-21,1.7829
2006-12-20,1.9975
2006-12-19,1.6088
2006-12-18,2.0640
2006-12-15,4.4384
2006-12-14,3.7424
2006-12-13,3.5511
2006-12-12,3.0323
2006-12-11,2.3948
2006-12-08,0.5463
2006-12-07,0.7592
2006-12-06,1.1173
2006-12-05,1.3190
2006-12-04,-0.3198
2006-12-01,-2.3751
2006-11-30,-1.2781
2006-11-29,-1.8973
2006-11-28,-0.7820
2006-11-27,-0.3378
2006-11-24,1.0063
2006-11-22,1.0044
2006-11-21,1.0077
2006-11-20,1.0282
2006-11-17,2.9580
2006-11-16,2.2828
2006-11-15,1.7556
2006-11-14,1.3671
2006-11-13,0.9490
2006-11-10,1.4294
2006-11-09,1.2885
2006-11-08,1.1543
2006-11-07,1.0493
2006-11-06,1.1359
2006-11-03,1.0279
2006-11-02,2.0254
2006-11-01,2.2044
2006-10-31,6.1875
2006-10-30,5.5242
2006-10-27,5.4368
2006-10-26,8.0756
2006-10-25,9.0747
2006-10-24,8.6709
2006-10-23,9.0000
2006-10-20,8.8285
2006-10-19,8.3695
2006-10-18,8.0866
2006-10-17,6.4911
2006-10-16,5.9118
2006-10-13,5.0525
2006-10-12,3.3053
2006-10-11,2.5582
2006-10-10,2.0485
2006-10-09,2.4390
2006-10-06,2.3766
2006-10-05,1.6052
2006-10-04,-0.3836
2006-10-03,-0.2687
2006-10-02,-0.4499
2006-09-29,-1.2057
2006-09-28,-0.5820
2006-09-27,-0.1460
2006-09-26,0.2674
2006-09-25,1.3221
2006-09-22,0.6819
2006-09-21,2.7834
2006-09-20,3.9113
2006-09-19,1.2616
2006-09-18,1.0195
2006-09-15,2.4330
2006-09-14,1.5390
2006-09-13,0.9951
2006-09-12,2.4402
2006-09-11,1.3145
2006-09-08,1.6125
2006-09-07,0.9279
2006-09-06,1.6846
2006-09-05,1.9803
2006-09-01,1.8899
2006-08-31,2.0159
2006-08-30,2.6931
2006-08-29,5.6046
2006-08-28,4.7470
2006-08-25,5.8294
2006-08-24,4.8059
2006-08-23,4.3507
2006-08-22,4.8055
2006-08-21,5.3969
2006-08-18,5.6754
2006-08-17,4.3968
2006-08-16,4.0422
2006-08-15,1.6377
2006-08-14,-0.5485
2006-08-11,-1.5325
2006-08-10,-0.1423
2006-08-09,-0.1843
2006-08-08,-0.3426
2006-08-07,-0.6185
2006-08-04,1.4026
2006-08-03,1.1261
2006-08-02,0.3286
2006-08-01,2.5316
2006-07-31,5.0339
2006-07-28,4.6079
2006-07-27,2.5727
2006-07-26,0.4637
2006-07-25,-0.7585
2006-07-24,-0.8869
2006-07-21,-2.0414
2006-07-20,-3.3423
2006-07-19,-2.1859
2006-07-18,-4.8193
2006-07-17,-4.0614
2006-07-14,-5.1811
2006-07-13,-3.0303
2006-07-12,-1.5007
2006-07-11,-0.8814
2006-07-10,-0.5577
2006-07-07,-0.9975
2006-07-06,-0.2682
2006-07-05,-0.2821
2006-07-03,0.4506
2006-06-30,-1.4496
2006-06-29,-1.2347
2006-06-28,-1.4799
2006-06-27,-0.3900
2006-06-26,0.1688
2006-06-23,-1.1665
2006-06-22,0.2077
2006-06-21,-1.0739
2006-06-20,-2.2192
2006-06-19,-1.7582
2006-06-16,-1.9743
2006-06-15,-2.6397
2006-06-14,-2.7409
2006-06-13,-4.0294
2006-06-12,-4.6192
2006-06-09,-2.6578
2006-06-08,-3.4470
2006-06-07,-0.8518
2006-06-06,-0.3249
2006-06-05,-1.5197
2006-06-02,-1.4133
2006-06-01,-0.7137
2006-05-31,-2.7507
2006-05-30,-3.2935
2006-05-26,-1.9905
2006-05-25,-2.8135
2006-05-24,-3.7636
2006-05-23,-4.0851
2006-05-22,-3.4624
2006-05-19,-2.9036
2006-05-18,-1.7931
2006-05-17,-1.3735
2006-05-16,0.0453
2006-05-15,1.1675
2006-05-12,0.4229
2006-05-11,-1.3371
2006-05-10,-0.1799
2006-05-09,1.0418
2006-05-08,1.3153
2006-05-05,1.6165
2006-05-04,0.4999
2006-05-03,1.0261
2006-05-02,-1.0683
2006-05-01,0.7227
2006-04-28,0.4391
2006-04-27,3.8762
2006-04-26,2.6984
2006-04-25,0.6943
2006-04-24,-0.4486
2006-04-21,-2.5653
2006-04-20,-2.5544
2006-04-19,-1.9053
2006-04-18,0.3010
2006-04-17,-1.0064
2006-04-13,-1.4663
2006-04-12,-2.8630
2006-04-11,-1.5407
2006-04-10,-1.1796
2006-04-07,-1.0557
2006-04-06,0.7332
2006-04-05,-0.3316
2006-04-04,-0.4295
2006-04-03,-0.6222
2006-03-31,-0.9964
2006-03-30,0.3982
2006-03-29,-0.2998
2006-03-28,-0.5430
2006-03-27,1.4036
2006-03-24,2.1944
2006-03-23,2.6907
2006-03-22,4.0794
2006-03-21,4.3841
2006-03-20,4.4750
2006-03-17,4.1771
2006-03-16,3.6652
2006-03-15,4.3554
2006-03-14,3.2901
2006-03-13,1.6123
2006-03-10,1.8352
2006-03-09,1.0224
2006-03-08,-0.2581
2006-03-07,-0.2609
2006-03-06,-0.8797
2006-03-03,-1.1741
2006-03-02,-1.1255
2006-03-01,-1.4675
2006-02-28,-0.2486
2006-02-27,-0.8607
2006-02-24,-0.3731
2006-02-23,-0.7426
2006-02-22,2.3871
2006-02-21,1.4957
2006-02-17,1.1752
2006-02-16,-0.1474
2006-02-15,-1.0860
2006-02-14,-0.0114
2006-02-13,-1.2139
2006-02-10,0.6311
2006-02-09,-0.1499
2006-02-08,0.1112
2006-02-07,-1.4842
2006-02-06,-2.3339
2006-02-03,-1.7085
2006-02-02,-2.2385
2006-02-01,-2.9837
2006-01-31,-2.0482
2006-01-30,-1.8516
2006-01-27,-3.0513
2006-01-26,-4.0988
2006-01-25,-3.7588
2006-01-24,-3.4396
2006-01-23,-4.1672
2006-01-20,-1.3818
2006-01-19,1.3911
2006-01-18,2.9247
2006-01-17,0.9732
2006-01-13,0.9345
2006-01-12,0.6382
2006-01-11,1.4219
2006-01-10,0.7068
2006-01-09,0.6128
2006-01-06,2.2016
2006-01-05,0.0242
2006-01-04,-0.9787
2006-01-03,-1.5713
2005-12-30,-1.5922
2005-12-29,-0.8781
2005-12-28,-0.8004
2005-12-27,-3.4551
2005-12-23,-4.0129
2005-12-22,-4.8914
2005-12-21,-6.3120
2005-12-20,-7.4714
2005-12-19,-6.4119
2005-12-16,-5.9560
2005-12-15,-6.3670
2005-12-14,-6.4904
2005-12-13,-6.0494
2005-12-12,-3.5350
2005-12-09,-2.0608
2005-12-08,-1.4640
2005-12-07,0.8296
2005-12-06,2.1194
2005-12-05,0.7520
2005-12-02,2.0255
2005-12-01,3.0853
2005-11-30,3.9401
2005-11-29,5.6188
2005-11-28,5.3933
2005-11-25,5.7269
2005-11-23,7.1946
2005-11-22,5.8208
2005-11-21,4.6525
2005-11-18,6.0013
2005-11-17,5.1032
2005-11-16,7.0172
2005-11-15,5.0812
2005-11-14,3.2766
2005-11-11,4.0940
2005-11-10,2.2865
2005-11-09,0.1801
2005-11-08,-0.0120
2005-11-07,0.1677
2005-11-04,-0.3960
2005-11-03,-0.3607
2005-11-02,-3.6949
2005-11-01,-2.2640
2005-10-31,-0.8597
2005-10-28,-1.1293
2005-10-27,0.1338
2005-10-26,0.8517
2005-10-25,0.2044
2005-10-24,2.7323
2005-10-21,3.5155
2005-10-20,4.3538
2005-10-19,5.4498
2005-10-18,4.2067
2005-10-17,2.6600
2005-10-14,2.6552
2005-10-13,2.2897
2005-10-12,3.3836
2005-10-11,6.6675
2005-10-10,4.9606
2005-10-07,3.2051
2005-10-06,1.9051
2005-10-05,2.9139
2005-10-04,1.7916
2005-10-03,1.2841
2005-09-30,-0.1369
2005-09-29,0.4374
2005-09-28,-1.2177
2005-09-27,-3.4180
2005-09-26,-4.9951
2005-09-23,-4.2240
2005-09-22,-3.2054
2005-09-21,-4.2233
2005-09-20,-2.8635
2005-09-19,-0.0378
2005-09-16,0.9932
2005-09-15,-0.7566
2005-09-14,-0.0745
2005-09-13,-0.7254
2005-09-12,1.3685
2005-09-09,0.4192
2005-09-08,-0.6394
2005-09-07,-1.2800
2005-09-06,-1.9128
2005-09-02,-3.9874
2005-09-01,-1.9840
2005-08-31,-0.8364
2005-08-30,-0.9348
2005-08-29,-1.4061
2005-08-26,-2.2022
2005-08-25,-1.8872
2005-08-24,-0.8535
2005-08-23,-1.7605
2005-08-22,-0.9117
2005-08-19,-0.4816
2005-08-18,-2.1358
2005-08-17,-3.0513
2005-08-16,-2.1785
2005-08-15,-0.8775
2005-08-12,-1.2854
2005-08-11,-1.1237
2005-08-10,-1.9712
2005-08-09,-0.4989
2005-08-08,-0.7601
2005-08-05,-1.2790
2005-08-04,-1.5166
2005-08-03,-0.6383
2005-08-02,-0.4659
2005-08-01,1.9802
2005-07-29,1.3110
2005-07-28,1.6744
2005-07-27,2.9711
2005-07-26,5.0975
2005-07-25,6.6363
2005-07-22,6.4817
2005-07-21,9.0721
2005-07-20,11.5948
2005-07-19,11.9134
2005-07-18,9.5621
2005-07-15,11.0243
2005-07-14,10.2904
2005-07-13,8.1673
2005-07-12,8.3378
2005-07-11,6.6883
2005-07-08,5.1585
2005-07-07,0.1942
2005-07-06,-0.7852
2005-07-05,-2.2992
2005-07-01,-2.2516
2005-06-30,-3.6989
2005-06-29,-2.0577
2005-06-28,0.5475
2005-06-27,-1.5590
2005-06-24,-1.0165
2005-06-23,0.6406
2005-06-22,3.2487
2005-06-21,1.8257
2005-06-20,2.0667
2005-06-17,0.7917
2005-06-16,-0.3878
2005-06-15,-0.7028
2005-06-14,-0.8736
2005-06-13,-2.6589
2005-06-10,-3.0723
2005-06-09,-1.4079
2005-06-08,-1.3323
2005-06-07,-1.9213
2005-06-06,-1.8453
2005-06-03,-1.7755
2005-06-02,1.2965
2005-06-01,3.4325
2005-05-31,1.6277
2005-05-27,5.3855
2005-05-26,6.2242
2005-05-25,3.7118
2005-05-24,3.4243
2005-05-23,2.0405
2005-05-20,1.5280
2005-05-19,2.4703
2005-05-18,-0.6708
2005-05-17,-2.5926
2005-05-16,-2.5780
2005-05-13,-3.9612
2005-05-12,-4.0799
2005-05-11,-4.6402
2005-05-10,-2.5656
2005-05-09,0.7630
2005-05-06,1.6844
2005-05-05,2.0270
2005-05-04,7.0407
2005-05-03,1.3116
2005-05-02,-0.1826
2005-04-29,-0.4172
2005-04-28,-9.2420
2005-04-27,-8.8920
2005-04-26,-12.0350
2005-04-25,-13.4455
2005-04-22,-15.2854
2005-04-21,-16.3275
2005-04-20,-19.0899
2005-04-19,-15.7307
2005-04-18,-15.1351
2005-04-15,-15.1924
2005-04-14,-8.4701
2005-04-13,-6.7380
2005-04-12,-5.3532
2005-04-11,-5.3163
2005-04-08,-3.4179
2005-04-07,-2.2978
2005-04-06,-0.5587
2005-04-05,0.0670
2005-04-04,1.1649
2005-04-01,0.6454
2005-03-31,0.8053
2005-03-30,-0.7660
2005-03-29,-1.4146
2005-03-28,-0.5136
2005-03-24,-1.8504
2005-03-23,-1.9816
2005-03-22,-2.8547
2005-03-21,-2.2817
2005-03-18,-3.3452
2005-03-17,-2.7594
2005-03-16,-2.4430
2005-03-15,-2.0579
2005-03-14,-0.7345
2005-03-11,-1.3901
2005-03-10,-0.2483
2005-03-09,0.2714
2005-03-08,-0.2058
2005-03-07,-1.7905
2005-03-04,-1.4720
2005-03-03,-2.3357
2005-03-02,-1.4948
2005-03-01,-0.2886
2005-02-28,-0.7717
2005-02-25,0.0431
2005-02-24,-0.0647
2005-02-23,-2.1566
2005-02-22,-2.1511
2005-02-18,-1.1233
2005-02-17,0.4162
2005-02-16,0.5312
2005-02-15,0.6929
2005-02-14,0.3521
2005-02-11,0.6335
2005-02-10,1.0409
2005-02-09,1.0084
2005-02-08,2.2996
2005-02-07,2.9851
2005-02-04,2.3057
2005-02-03,0.5806
2005-02-02,1.2889
2005-02-01,-1.0959
2005-01-31,-0.7226
2005-01-28,-1.6517
2005-01-27,-3.3925
2005-01-26,-3.2105
2005-01-25,-3.6476
2005-01-24,-4.1658
2005-01-21,-3.9709
2005-01-20,-3.6269
2005-01-19,-3.7229
2005-01-18,-2.9156
2005-01-14,-4.5445
2005-01-13,-3.9166
2005-01-12,-3.0251
2005-01-11,-3.3571
2005-01-10,-1.8667
2005-01-07,-1.9853
2005-01-06,-1.4445
2005-01-05,-0.5360
2005-01-04,0.1554
2005-01-03,1.6112
2004-12-31,1.1596
2004-12-30,0.9966
2004-12-29,0.8940
2004-12-28,1.9181
2004-12-27,0.8586
2004-12-23,0.2154
2004-12-22,0.9933
2004-12-21,0.9573
2004-12-20,-1.1467
2004-12-17,-0.9065
2004-12-16,1.7648
2004-12-15,1.5123
2004-12-14,3.2576
2004-12-13,0.9948
2004-12-10,2.0587
2004-12-09,2.1475
2004-12-08,1.4379
2004-12-07,1.0409
2004-12-06,3.4092
2004-12-03,2.0820
2004-12-02,0.3143
2004-12-01,1.0433
2004-11-30,-1.7515
2004-11-29,0.1888
2004-11-26,-0.0738
2004-11-24,1.9763
2004-11-23,2.0456
2004-11-22,1.8636
2004-11-19,1.4495
2004-11-18,3.1428
2004-11-17,4.8728
2004-11-16,5.0878
2004-11-15,6.6529
2004-11-12,6.4109
2004-11-11,6.1148
2004-11-10,4.2116
2004-11-09,5.1124
2004-11-08,5.7899
2004-11-05,6.7399
2004-11-04,4.8581
2004-11-03,2.6796
2004-11-02,1.2308
2004-11-01,4.8766
2004-10-29,5.7749
2004-10-28,5.5674
2004-10-27,5.9073
2004-10-26,3.4884
2004-10-25,2.0778
2004-10-22,0.7842
2004-10-21,0.7779
2004-10-20,0.8860
2004-10-19,2.3477
2004-10-18,-1.4227
2004-10-15,-2.1564
2004-10-14,-1.1197
2004-10-13,0.0000
2004-10-12,1.7992
2004-10-11,2.9349
2004-10-08,2.7005
2004-10-07,4.2203
2004-10-06,4.4241
2004-10-05,1.8665
2004-10-04,1.7036
2004-10-01,1.1430
2004-09-30,-0.4412
2004-09-29,-1.6094
2004-09-28,-2.5830
2004-09-27,-2.6940
2004-09-24,-2.6856
2004-09-23,-2.9616
2004-09-22,-1.8053
2004-09-21,0.8827
2004-09-20,1.5523
2004-09-17,1.3835
2004-09-16,2.2560
2004-09-15,1.9837
2004-09-14,2.7488
2004-09-13,1.8248
2004-09-10,2.4442
2004-09-09,1.6104
2004-09-08,1.3576
2004-09-07,0.3780
2004-09-03,-1.0088
2004-09-02,-0.3770
2004-09-01,-1.0690
2004-08-31,0.7734
2004-08-30,0.4523
2004-08-27,1.2275
2004-08-26,3.0167
2004-08-25,1.6489
2004-08-24,-0.3295
2004-08-23,1.3166
2004-08-20,2.1203
2004-08-19,-0.1373
2004-08-18,-0.7636
2004-08-17,-1.7370
2004-08-16,-2.8710
2004-08-13,-3.4215
2004-08-12,-5.0510
2004-08-11,-2.3058
2004-08-10,-0.8229
2004-08-09,-1.5981
2004-08-06,-1.4025
2004-08-05,-1.0109
2004-08-04,0.7855
2004-08-03,-0.7527
2004-08-02,1.6295
2004-07-30,3.3104
2004-07-29,3.2730
2004-07-28,2.0445
2004-07-27,0.7390
2004-07-26,0.1648
2004-07-23,1.1444
2004-07-22,2.8811
2004-07-21,-0.0586
2004-07-20,0.7701
2004-07-19,-1.9991
2004-07-16,-3.6800
2004-07-15,-4.6852
2004-07-14,-4.7117
2004-07-13,-3.9003
2004-07-12,-5.1368
2004-07-09,-6.7785
2004-07-08,-7.8643
2004-07-07,-5.1877
2004-07-06,-4.2351
2004-07-02,-3.3533
2004-07-01,-3.2508
2004-06-30,-2.4674
2004-06-29,-2.4851
2004-06-28,-1.5099
2004-06-25,-1.0060
2004-06-24,-0.1110
2004-06-23,0.8330
2004-06-22,1.5569
2004-06-21,2.2042
2004-06-18,3.1025
2004-06-17,2.7961
2004-06-16,2.5647
2004-06-15,2.2012
2004-06-14,1.6706
2004-06-10,2.3882
2004-06-09,1.5671
2004-06-08,3.3754
2004-06-07,1.7330
2004-06-04,0.1601
2004-06-03,0.3446
2004-06-02,2.2310
2004-06-01,3.0282
2004-05-28,2.5229
2004-05-27,1.6057
2004-05-26,1.7740
2004-05-25,1.8019
2004-05-24,0.2532
2004-05-21,-1.2020
2004-05-20,-1.0638
2004-05-19,-1.9477
2004-05-18,-3.1064
2004-05-17,-2.6310
2004-05-14,-1.7965
2004-05-13,-1.9223
2004-05-12,-3.7863
2004-05-11,-4.1735
2004-05-10,-3.7300
2004-05-07,-3.1884
2004-05-06,-2.4245
2004-05-05,-2.5203
2004-05-04,-1.8202
2004-05-03,-4.2637
2004-04-30,-4.4538
2004-04-29,-5.2038
2004-04-28,-3.5112
2004-04-27,-2.0744
2004-04-26,-3.5310
2004-04-23,-1.9759
2004-04-22,-2.5140
2004-04-21,-2.6041
2004-04-20,-3.7481
2004-04-19,-2.3992
2004-04-16,-0.0974
2004-04-15,2.3193
2004-04-14,1.4948
2004-04-13,0.3884
2004-04-12,1.0456
2004-04-08,0.7901
2004-04-07,1.4275
2004-04-06,2.6062
2004-04-05,3.4718
2004-04-02,2.8160
2004-04-01,-0.5170
2004-03-31,-1.6597
2004-03-30,-0.1406
2004-03-29,0.9366
2004-03-26,-0.5681
2004-03-25,1.2937
2004-03-24,-1.3862
2004-03-23,-3.3957
2004-03-22,-3.7742
2004-03-19,-5.0078
2004-03-18,-3.6726
2004-03-17,-3.5626
2004-03-16,-4.5135
2004-03-15,-5.3792
2004-03-12,-3.3161
2004-03-11,-5.7651
2004-03-10,-3.6047
2004-03-09,-2.3350
2004-03-08,-1.4277
2004-03-05,-0.8838
2004-03-04,-1.4417
2004-03-03,-1.6054
2004-03-02,-2.5662
2004-03-01,-2.6778
2004-02-27,-2.8197
2004-02-26,-3.1713
2004-02-25,-3.0820
2004-02-24,-2.1829
2004-02-23,-3.0119
2004-02-20,-1.4087
2004-02-19,-2.2276
2004-02-18,-1.4208
2004-02-17,0.1416
2004-02-13,0.6462
2004-02-12,1.4800
2004-02-11,2.8154
2004-02-10,0.9829
2004-02-09,-0.7411
2004-02-06,1.2257
2004-02-05,1.3845
2004-02-04,2.5486
2004-02-03,2.9866
2004-02-02,4.2698
2004-01-30,5.5414
2004-01-29,8.5262
2004-01-28,8.5619
2004-01-27,7.9192
2004-01-26,9.4726
2004-01-23,5.2236
2004-01-22,5.0981
2004-01-21,4.9860
2004-01-20,4.3525
2004-01-16,4.1180
2004-01-15,1.4458
2004-01-14,-2.5046
2004-01-13,-4.0847
2004-01-12,-1.4532
2004-01-09,-1.1488
2004-01-08,0.2694
2004-01-07,-0.6532
2004-01-06,-0.0859
2004-01-05,0.3451
2004-01-02,-1.9807
2003-12-31,-1.3833
2003-12-30,0.5645
2003-12-29,0.8737
2003-12-26,0.5411
2003-12-24,0.5887
2003-12-23,2.3833
2003-12-22,2.4013
2003-12-19,2.7582
2003-12-18,1.4329
2003-12-17,3.4330
2003-12-16,3.5592
2003-12-15,1.2087
2003-12-12,2.3967
2003-12-11,2.7694
2003-12-10,2.5718
2003-12-09,1.0819
2003-12-08,2.8997
2003-12-05,2.5455
2003-12-04,2.2595
2003-12-03,1.5177
2003-12-02,1.0579
2003-12-01,0.8421
2003-11-28,-0.6038
2003-11-26,-0.8601
2003-11-25,0.0783
2003-11-24,-0.3224
2003-11-21,0.4192
2003-11-20,-1.0634
2003-11-19,1.2093
2003-11-18,-0.0344
2003-11-17,0.3131
2003-11-14,1.0412
2003-11-13,2.3936
2003-11-12,1.6929
2003-11-11,-0.4227
2003-11-10,1.7974
2003-11-07,-0.0022
2003-11-06,1.5315
2003-11-05,0.0339
2003-11-04,0.2361
2003-11-03,0.7640
2003-10-31,0.2802
2003-10-30,-0.1792
2003-10-29,-3.6662
2003-10-28,-3.0414
2003-10-27,-5.0215
2003-10-24,-4.5862
2003-10-23,-4.6512
2003-10-22,-4.5327
2003-10-21,-3.0207
2003-10-20,-2.3909
2003-10-17,-1.5556
2003-10-16,-0.8881
2003-10-15,2.6453
2003-10-14,4.9700
2003-10-13,4.1923
2003-10-10,4.0651
2003-10-09,3.4001
2003-10-08,3.6465
2003-10-07,0.3941
2003-10-06,-0.2298
2003-10-03,-2.8302
2003-10-02,-2.0870
2003-10-01,-0.3089
2003-09-30,-2.1708
2003-09-29,1.0849
2003-09-26,0.3946
2003-09-25,1.6947
2003-09-24,1.7760
2003-09-23,2.1472
2003-09-22,2.5701
2003-09-19,7.2800
2003-09-18,4.6525
2003-09-17,4.9809
2003-09-16,5.2822
2003-09-15,7.9015
2003-09-12,8.3028
2003-09-11,7.2195
2003-09-10,6.4727
2003-09-09,9.1020
2003-09-08,7.3882
2003-09-05,4.9487
2003-09-04,5.8519
2003-09-03,4.2004
2003-09-02,2.6820
2003-08-29,0.2690
2003-08-28,0.4169
2003-08-27,0.9852
2003-08-26,1.2146
2003-08-25,1.1602
2003-08-22,2.5841
2003-08-21,2.6769
2003-08-20,4.1379
2003-08-19,3.9652
2003-08-18,3.1524
2003-08-15,0.8418
2003-08-14,0.5829
2003-08-13,0.4977
2003-08-12,-0.1546
2003-08-11,-1.6446
2003-08-08,-3.0015
2003-08-07,-0.8074
2003-08-06,-2.9040
2003-08-05,-2.4435
2003-08-04,-1.6606
2003-08-01,-2.9264
2003-07-31,-2.4961
2003-07-30,-6.6636
2003-07-29,-5.3679
2003-07-28,-3.3716
2003-07-25,-1.5785
2003-07-24,-2.9989
2003-07-23,-3.7089
2003-07-22,-5.1014
2003-07-21,-4.1701
2003-07-18,-0.2740
2003-07-17,-1.6639
2003-07-16,3.7684
