time,APO
2007-12-12,0.8172
2007-12-11,0.4364
2007-12-10,0.1588
2007-12-07,-0.2380
2007-12-06,-0.6194
2007-12-05,-1.0332
2007-12-04,-1.3102
2007-12-03,-1.5815
2007-11-30,-1.8221
2007-11-29,-1.9689
2007-11-28,-2.3758
2007-11-27,-2.8059
2007-11-26,-2.8695
2007-11-23,-2.7196
2007-11-21,-2.5647
2007-11-20,-2.4339
2007-11-19,-2.2472
2007-11-16,-2.0688
2007-11-15,-1.8475
2007-11-14,-1.6978
2007-11-13,-1.5078
2007-11-12,-1.3979
2007-11-09,-1.2075
2007-11-08,-0.9698
2007-11-07,-0.8101
2007-11-06,-0.8669
2007-11-05,-1.0257
2007-11-02,-1.0536
2007-11-01,-1.0646
2007-10-31,-0.8762
2007-10-30,-0.7997
2007-10-29,-0.6801
2007-10-26,-0.5768
2007-10-25,-0.4246
2007-10-24,-0.2607
2007-10-23,-0.1228
2007-10-22,-0.0479
2007-10-19,0.0187
2007-10-18,0.1259
2007-10-17,0.2588
2007-10-16,0.3704
2007-10-15,0.3684
2007-10-12,0.4048
2007-10-11,0.3861
2007-10-10,0.3215
2007-10-09,0.2256
2007-10-08,0.1912
2007-10-05,0.2000
2007-10-04,0.2516
2007-10-03,0.3684
2007-10-02,0.3457
2007-10-01,0.3074
2007-09-28,0.3259
2007-09-27,0.4054
2007-09-26,0.5664
2007-09-25,0.6649
2007-09-24,0.7369
2007-09-21,0.9312
2007-09-20,1.0930
2007-09-19,1.2499
2007-09-18,1.3316
2007-09-17,1.3573
2007-09-14,1.4368
2007-09-13,1.3423
2007-09-12,1.2889
2007-09-11,1.2182
2007-09-10,1.0769
2007-09-07,0.8811
2007-09-06,0.6731
2007-09-05,0.4520
2007-09-04,0.2203
2007-08-31,-0.0946
2007-08-30,-0.3242
2007-08-29,-0.5181
2007-08-28,-0.6246
2007-08-27,-0.6773
2007-08-24,-0.8167
2007-08-23,-0.8733
2007-08-22,-0.7836
2007-08-21,-0.6371
2007-08-20,-0.5334
2007-08-17,-0.3534
2007-08-16,-0.2796
2007-08-15,-0.2345
2007-08-14,-0.0461
2007-08-13,0.1643
2007-08-10,0.3978
2007-08-09,0.7221
2007-08-08,1.0367
2007-08-07,1.3389
2007-08-06,1.5636
2007-08-03,1.8117
2007-08-02,1.9073
2007-08-01,1.9596
2007-07-31,1.9958
2007-07-30,2.0317
2007-07-27,1.9620
2007-07-26,1.8704
2007-07-25,1.7263
2007-07-24,1.5838
2007-07-23,1.4946
2007-07-20,1.3825
2007-07-19,1.2576
2007-07-18,1.0546
2007-07-17,0.9576
2007-07-16,0.9019
2007-07-13,0.8754
2007-07-12,0.8572
2007-07-11,0.7430
2007-07-10,0.5961
2007-07-09,0.5492
2007-07-06,0.4666
2007-07-05,0.3979
2007-07-03,0.3216
2007-07-02,0.2844
2007-06-29,0.2549
2007-06-28,0.1544
2007-06-27,-0.0198
2007-06-26,-0.1499
2007-06-25,-0.3034
2007-06-22,-0.4530
2007-06-21,-0.5715
2007-06-20,-0.5690
2007-06-19,-0.5501
2007-06-18,-0.5378
2007-06-15,-0.4686
2007-06-14,-0.3732
2007-06-13,-0.2711
2007-06-12,-0.1650
2007-06-11,-0.0986
2007-06-08,0.0219
2007-06-07,0.2070
2007-06-06,0.4180
2007-06-05,0.6758
2007-06-04,0.7553
2007-06-01,0.8557
2007-05-31,0.8916
2007-05-30,1.0188
2007-05-29,1.2226
2007-05-25,1.4062
2007-05-24,1.5997
2007-05-23,1.7640
2007-05-22,1.8019
2007-05-21,1.8411
2007-05-18,1.8905
2007-05-17,1.8769
2007-05-16,1.9789
2007-05-15,1.9992
2007-05-14,1.9953
2007-05-11,1.9640
2007-05-10,1.9538
2007-05-09,1.8464
2007-05-08,1.6203
2007-05-07,1.4116
2007-05-04,1.2058
2007-05-03,1.0240
2007-05-02,0.9383
2007-05-01,0.8195
2007-04-30,0.6228
2007-04-27,0.4781
2007-04-26,0.3321
2007-04-25,0.2669
2007-04-24,0.2058
2007-04-23,0.2255
2007-04-20,0.3050
2007-04-19,0.3882
2007-04-18,0.4606
2007-04-17,0.4509
2007-04-16,0.4168
2007-04-13,0.3969
2007-04-12,0.4082
2007-04-11,0.4167
2007-04-10,0.4788
2007-04-09,0.5356
2007-04-05,0.5684
2007-04-04,0.5523
2007-04-03,0.5005
2007-04-02,0.3591
2007-03-30,0.2308
2007-03-29,0.1231
2007-03-28,-0.0500
2007-03-27,-0.1597
2007-03-26,-0.3095
2007-03-23,-0.4766
2007-03-22,-0.6089
2007-03-21,-0.7326
2007-03-20,-0.9535
2007-03-19,-1.1934
2007-03-16,-1.3829
2007-03-15,-1.5238
2007-03-14,-1.6189
2007-03-13,-1.6086
2007-03-12,-1.5132
2007-03-09,-1.4136
2007-03-08,-1.2715
2007-03-07,-1.1159
2007-03-06,-0.9815
2007-03-05,-0.8249
2007-03-02,-0.6102
2007-03-01,-0.4117
2007-02-28,-0.2264
2007-02-27,-0.0588
2007-02-26,0.1506
2007-02-23,0.2206
2007-02-22,0.2470
2007-02-21,0.2754
2007-02-20,0.2668
2007-02-16,0.2586
2007-02-15,0.2606
2007-02-14,0.2500
2007-02-13,0.2202
2007-02-12,0.1940
2007-02-09,0.1457
2007-02-08,0.1143
2007-02-07,0.0460
2007-02-06,-0.0155
2007-02-05,-0.1159
2007-02-02,-0.0613
2007-02-01,0.0550
2007-01-31,0.1970
2007-01-30,0.2689
2007-01-29,0.3054
2007-01-26,0.3833
2007-01-25,0.5413
2007-01-24,0.6454
2007-01-23,0.6994
2007-01-22,0.8130
2007-01-19,0.8900
2007-01-18,0.9795
2007-01-17,0.9764
2007-01-16,0.9721
2007-01-12,0.8744
2007-01-11,0.8133
2007-01-10,0.8428
2007-01-09,0.8571
2007-01-08,0.8517
2007-01-05,0.8527
2007-01-04,0.8805
2007-01-03,0.8516
2006-12-29,0.8180
2006-12-28,0.7676
2006-12-27,0.6971
2006-12-26,0.6194
2006-12-22,0.6011
2006-12-21,0.5949
2006-12-20,0.5852
2006-12-19,0.5557
2006-12-18,0.4335
2006-12-15,0.3405
2006-12-14,0.2299
2006-12-13,0.1193
2006-12-12,0.0239
2006-12-11,0.0509
2006-12-08,0.0912
2006-12-07,0.1047
2006-12-06,0.1062
2006-12-05,0.1515
2006-12-04,0.1883
2006-12-01,0.2165
2006-11-30,0.3000
2006-11-29,0.3212
2006-11-28,0.3369
2006-11-27,0.4072
2006-11-24,0.4950
2006-11-22,0.5197
2006-11-21,0.6046
2006-11-20,0.6529
2006-11-17,0.7216
2006-11-16,0.8102
2006-11-15,0.9401
2006-11-14,1.0423
2006-11-13,1.1118
2006-11-10,1.2614
2006-11-09,1.4353
2006-11-08,1.5752
2006-11-07,1.7434
2006-11-06,1.8704
2006-11-03,1.9654
2006-11-02,2.0857
2006-11-01,2.0724
2006-10-31,2.0376
2006-10-30,1.9730
2006-10-27,1.8836
2006-10-26,1.7813
2006-10-25,1.6243
2006-10-24,1.4833
2006-10-23,1.3054
2006-10-20,1.1022
2006-10-19,0.9417
2006-10-18,0.7377
2006-10-17,0.5428
2006-10-16,0.4456
2006-10-13,0.3615
2006-10-12,0.3220
2006-10-11,0.3150
2006-10-10,0.2867
2006-10-09,0.2128
2006-10-06,0.1695
2006-10-05,0.2204
2006-10-04,0.2052
2006-10-03,0.2236
2006-10-02,0.3155
2006-09-29,0.3917
2006-09-28,0.4693
2006-09-27,0.5431
2006-09-26,0.5491
2006-09-25,0.5212
2006-09-22,0.4607
2006-09-21,0.4629
2006-09-20,0.5209
2006-09-19,0.5689
2006-09-18,0.6582
2006-09-15,0.7445
2006-09-14,0.8293
2006-09-13,0.8792
2006-09-12,0.9183
2006-09-11,0.9261
2006-09-08,0.9262
2006-09-07,0.9451
2006-09-06,1.0115
2006-09-05,1.0588
2006-09-01,1.0787
2006-08-31,1.0895
2006-08-30,1.0294
2006-08-29,0.9448
2006-08-28,0.8016
2006-08-25,0.7178
2006-08-24,0.6166
2006-08-23,0.5127
2006-08-22,0.4570
2006-08-21,0.4229
2006-08-18,0.4018
2006-08-17,0.3524
2006-08-16,0.2827
2006-08-15,0.2549
2006-08-14,0.2507
2006-08-11,0.2258
2006-08-10,0.1816
2006-08-09,0.1404
2006-08-08,0.1067
2006-08-07,0.0495
2006-08-04,0.0062
2006-08-03,0.0002
2006-08-02,-0.0957
2006-08-01,-0.2261
2006-07-31,-0.3569
2006-07-28,-0.4902
2006-07-27,-0.5813
2006-07-26,-0.6043
2006-07-25,-0.6047
2006-07-24,-0.6229
2006-07-21,-0.5833
2006-07-20,-0.5140
2006-07-19,-0.4328
2006-07-18,-0.4193
2006-07-17,-0.3498
2006-07-14,-0.2924
2006-07-13,-0.2713
2006-07-12,-0.2556
2006-07-11,-0.2570
2006-07-10,-0.2869
2006-07-07,-0.2967
2006-07-06,-0.2982
2006-07-05,-0.3579
2006-07-03,-0.4099
2006-06-30,-0.4289
2006-06-29,-0.4496
2006-06-28,-0.5231
2006-06-27,-0.5725
2006-06-26,-0.5857
2006-06-23,-0.6613
2006-06-22,-0.6558
2006-06-21,-0.6438
2006-06-20,-0.7028
2006-06-19,-0.7245
2006-06-16,-0.6894
2006-06-15,-0.7039
2006-06-14,-0.7281
2006-06-13,-0.6999
2006-06-12,-0.6757
2006-06-09,-0.6584
2006-06-08,-0.6673
2006-06-07,-0.6396
2006-06-06,-0.6463
2006-06-05,-0.6530
2006-06-02,-0.6475
2006-06-01,-0.6036
2006-05-31,-0.5418
2006-05-30,-0.4721
2006-05-26,-0.3963
2006-05-25,-0.3225
2006-05-24,-0.2169
2006-05-23,-0.1466
2006-05-22,-0.0532
2006-05-19,0.0052
2006-05-18,0.0937
2006-05-17,0.1531
2006-05-16,0.1712
2006-05-15,0.1657
2006-05-12,0.1832
2006-05-11,0.1822
2006-05-10,0.1646
2006-05-09,0.1202
2006-05-08,0.0604
2006-05-05,0.0096
2006-05-04,-0.0418
2006-05-03,-0.0038
2006-05-02,-0.0572
2006-05-01,-0.0950
2006-04-28,-0.1784
2006-04-27,-0.2716
2006-04-26,-0.3472
2006-04-25,-0.3894
2006-04-24,-0.3527
2006-04-21,-0.2787
2006-04-20,-0.2357
2006-04-19,-0.2078
2006-04-18,-0.1828
2006-04-17,-0.1529
2006-04-13,-0.0760
2006-04-12,-0.0398
2006-04-11,0.0702
2006-04-10,0.1886
2006-04-07,0.2789
2006-04-06,0.4148
2006-04-05,0.4929
2006-04-04,0.5459
2006-04-03,0.5957
2006-03-31,0.6466
2006-03-30,0.7313
2006-03-29,0.7543
2006-03-28,0.7549
2006-03-27,0.7521
2006-03-24,0.7063
2006-03-23,0.6604
2006-03-22,0.5766
2006-03-21,0.4641
2006-03-20,0.3471
2006-03-17,0.2531
2006-03-16,0.1559
2006-03-15,0.1104
2006-03-14,0.0726
2006-03-13,0.0144
2006-03-10,-0.0425
2006-03-09,-0.0553
2006-03-08,-0.0794
2006-03-07,-0.1038
2006-03-06,-0.0875
2006-03-03,-0.0612
2006-03-02,-0.0273
2006-03-01,-0.0198
2006-02-28,0.0159
2006-02-27,0.0045
2006-02-24,-0.0332
2006-02-23,-0.1441
2006-02-22,-0.2342
2006-02-21,-0.3347
2006-02-17,-0.3690
2006-02-16,-0.3895
2006-02-15,-0.4402
2006-02-14,-0.4686
2006-02-13,-0.5531
2006-02-10,-0.5867
2006-02-09,-0.6219
2006-02-08,-0.6401
2006-02-07,-0.6464
2006-02-06,-0.6273
2006-02-03,-0.5431
2006-02-02,-0.4095
2006-02-01,-0.3780
2006-01-31,-0.3504
2006-01-30,-0.2887
2006-01-27,-0.1960
2006-01-26,-0.0990
2006-01-25,-0.0219
2006-01-24,0.1003
2006-01-23,0.1261
2006-01-20,0.1036
2006-01-19,0.0422
2006-01-18,-0.0735
2006-01-17,-0.2230
2006-01-13,-0.3352
2006-01-12,-0.4619
2006-01-11,-0.5626
2006-01-10,-0.6928
2006-01-09,-0.8362
2006-01-06,-0.9931
2006-01-05,-1.1703
2006-01-04,-1.2644
2006-01-03,-1.3326
2005-12-30,-1.4207
2005-12-29,-1.4709
2005-12-28,-1.4146
2005-12-27,-1.3392
2005-12-23,-1.2223
2005-12-22,-1.0571
2005-12-21,-0.8476
2005-12-20,-0.6432
2005-12-19,-0.4181
2005-12-16,-0.1643
2005-12-15,0.0850
2005-12-14,0.3329
2005-12-13,0.5854
2005-12-12,0.8232
2005-12-09,1.0113
2005-12-08,1.1769
2005-12-07,1.2894
2005-12-06,1.3886
2005-12-05,1.4491
2005-12-02,1.4934
2005-12-01,1.4775
2005-11-30,1.3887
2005-11-29,1.3131
2005-11-28,1.2115
2005-11-25,1.0632
2005-11-23,0.9156
2005-11-22,0.7929
2005-11-21,0.6804
2005-11-18,0.5834
2005-11-17,0.4003
2005-11-16,0.2607
2005-11-15,0.1218
2005-11-14,0.0251
2005-11-11,0.0089
2005-11-10,0.0291
2005-11-09,0.0801
2005-11-08,0.1569
2005-11-07,0.2136
2005-11-04,0.2621
2005-11-03,0.3649
2005-11-02,0.4581
2005-11-01,0.5850
2005-10-31,0.7008
2005-10-28,0.7916
2005-10-27,0.8886
2005-10-26,1.0209
2005-10-25,1.0335
2005-10-24,0.9885
2005-10-21,0.8885
2005-10-20,0.8034
2005-10-19,0.7251
2005-10-18,0.6329
2005-10-17,0.5323
2005-10-14,0.4591
2005-10-13,0.3672
2005-10-12,0.2102
2005-10-11,0.0277
2005-10-10,-0.1216
2005-10-07,-0.2185
2005-10-06,-0.3475
2005-10-05,-0.4072
2005-10-04,-0.4542
2005-10-03,-0.4501
2005-09-30,-0.4820
2005-09-29,-0.4927
2005-09-28,-0.5091
2005-09-27,-0.4854
2005-09-26,-0.4317
2005-09-23,-0.3600
2005-09-22,-0.2973
2005-09-21,-0.2377
2005-09-20,-0.2541
2005-09-19,-0.2873
2005-09-16,-0.3002
2005-09-15,-0.3248
2005-09-14,-0.3368
2005-09-13,-0.3984
2005-09-12,-0.4312
2005-09-09,-0.4667
2005-09-08,-0.4894
2005-09-07,-0.4578
2005-09-06,-0.4259
2005-09-02,-0.4648
2005-09-01,-0.4678
2005-08-31,-0.4741
2005-08-30,-0.4587
2005-08-29,-0.4564
2005-08-26,-0.4572
2005-08-25,-0.4624
2005-08-24,-0.4246
2005-08-23,-0.3801
2005-08-22,-0.3232
2005-08-19,-0.3011
2005-08-18,-0.2431
2005-08-17,-0.1607
2005-08-16,-0.0488
2005-08-15,0.0858
2005-08-12,0.2005
2005-08-11,0.3635
2005-08-10,0.5574
2005-08-09,0.7898
2005-08-08,1.0006
2005-08-05,1.2222
2005-08-04,1.4465
2005-08-03,1.6264
2005-08-02,1.7316
2005-08-01,1.8760
2005-07-29,1.9916
2005-07-28,2.0288
2005-07-27,2.0138
2005-07-26,1.9480
2005-07-25,1.8942
2005-07-22,1.7430
2005-07-21,1.5337
2005-07-20,1.3095
2005-07-19,1.0723
2005-07-18,0.8413
2005-07-15,0.6736
2005-07-14,0.5198
2005-07-13,0.2993
2005-07-12,0.1076
2005-07-11,-0.0070
2005-07-08,-0.0494
2005-07-07,-0.1248
2005-07-06,-0.1241
2005-07-05,-0.1248
2005-07-01,-0.0743
2005-06-30,-0.0307
2005-06-29,-0.0329
2005-06-28,-0.0545
2005-06-27,-0.0992
2005-06-24,-0.1192
2005-06-23,-0.1318
2005-06-22,-0.1255
2005-06-21,-0.1640
2005-06-20,-0.1262
2005-06-17,-0.0139
2005-06-16,0.0670
2005-06-15,0.0769
2005-06-14,0.1375
2005-06-13,0.2268
2005-06-10,0.2626
2005-06-09,0.2656
2005-06-08,0.3069
2005-06-07,0.3462
2005-06-06,0.4147
2005-06-03,0.4590
2005-06-02,0.3737
2005-06-01,0.2864
2005-05-31,0.1765
2005-05-27,0.0811
2005-05-26,-0.0176
2005-05-25,-0.0771
2005-05-24,-0.1066
2005-05-23,-0.1428
2005-05-20,-0.1946
2005-05-19,-0.3135
2005-05-18,-0.4943
2005-05-17,-0.6782
2005-05-16,-0.8287
2005-05-13,-1.0281
2005-05-12,-1.1681
2005-05-11,-1.3760
2005-05-10,-1.6456
2005-05-09,-1.9476
2005-05-06,-2.2998
2005-05-05,-2.7623
2005-05-04,-3.0633
2005-05-03,-3.3490
2005-05-02,-3.6272
2005-04-29,-3.6024
2005-04-28,-3.5311
2005-04-27,-3.3783
2005-04-26,-3.2326
2005-04-25,-2.9852
2005-04-22,-2.6942
2005-04-21,-2.3857
2005-04-20,-2.0624
2005-04-19,-1.6713
2005-04-18,-1.3474
2005-04-15,-1.0280
2005-04-14,-0.7385
2005-04-13,-0.6082
2005-04-12,-0.4701
2005-04-11,-0.3889
2005-04-08,-0.3266
2005-04-07,-0.3504
2005-04-06,-0.4007
2005-04-05,-0.4595
2005-04-04,-0.5109
2005-04-01,-0.5426
2005-03-31,-0.5352
2005-03-30,-0.5315
2005-03-29,-0.5471
2005-03-28,-0.5319
2005-03-24,-0.5466
2005-03-23,-0.5571
2005-03-22,-0.5711
2005-03-21,-0.5233
2005-03-18,-0.4633
2005-03-17,-0.3750
2005-03-16,-0.3121
2005-03-15,-0.3025
2005-03-14,-0.3000
2005-03-11,-0.2972
2005-03-10,-0.3236
2005-03-09,-0.3525
2005-03-08,-0.3308
2005-03-07,-0.2729
2005-03-04,-0.1476
2005-03-03,-0.0518
2005-03-02,0.0057
2005-03-01,0.0478
2005-02-28,0.0463
2005-02-25,0.0467
2005-02-24,0.1012
2005-02-23,0.1333
2005-02-22,0.1929
2005-02-18,0.1989
2005-02-17,0.2006
2005-02-16,0.1765
2005-02-15,0.1001
2005-02-14,0.0058
2005-02-11,-0.1182
2005-02-10,-0.2432
2005-02-09,-0.3494
2005-02-08,-0.4920
2005-02-07,-0.6588
2005-02-04,-0.7986
2005-02-03,-0.9313
2005-02-02,-0.9671
2005-02-01,-1.0388
2005-01-31,-1.0897
2005-01-28,-1.0959
2005-01-27,-1.0872
2005-01-26,-1.0192
2005-01-25,-0.9393
2005-01-24,-0.8716
2005-01-21,-0.7796
2005-01-20,-0.6922
2005-01-19,-0.5572
2005-01-18,-0.3933
2005-01-14,-0.2994
2005-01-13,-0.1753
2005-01-12,-0.0433
2005-01-11,0.0061
2005-01-10,0.0813
2005-01-07,0.1623
2005-01-06,0.2133
2005-01-05,0.2670
2005-01-04,0.2739
2005-01-03,0.3450
2004-12-31,0.3722
2004-12-30,0.3830
2004-12-29,0.3669
2004-12-28,0.3759
2004-12-27,0.4053
2004-12-23,0.4092
2004-12-22,0.3958
2004-12-21,0.4317
2004-12-20,0.4678
2004-12-17,0.4688
2004-12-16,0.5062
2004-12-15,0.4495
2004-12-14,0.4494
2004-12-13,0.4217
2004-12-10,0.4632
2004-12-09,0.5152
2004-12-08,0.5549
2004-12-07,0.5933
2004-12-06,0.6793
2004-12-03,0.7494
2004-12-02,0.7989
2004-12-01,0.9425
2004-11-30,1.0690
2004-11-29,1.2310
2004-11-26,1.2995
2004-11-24,1.3616
2004-11-23,1.3958
2004-11-22,1.4906
2004-11-19,1.5719
2004-11-18,1.6195
2004-11-17,1.6170
2004-11-16,1.5708
2004-11-15,1.5100
2004-11-12,1.4132
2004-11-11,1.3375
2004-11-10,1.2192
2004-11-09,1.1179
2004-11-08,0.9809
2004-11-05,0.8828
2004-11-04,0.8410
2004-11-03,0.8583
2004-11-02,0.7653
2004-11-01,0.6498
2004-10-29,0.5342
2004-10-28,0.4463
2004-10-27,0.3991
2004-10-26,0.3396
2004-10-25,0.3069
2004-10-22,0.3168
2004-10-21,0.3695
2004-10-20,0.3703
2004-10-19,0.3409
2004-10-18,0.2845
2004-10-15,0.2603
2004-10-14,0.2345
2004-10-13,0.2004
2004-10-12,0.1656
2004-10-11,0.1303
2004-10-08,0.0536
2004-10-07,0.0002
2004-10-06,-0.0186
2004-10-05,-0.0467
2004-10-04,-0.0673
2004-10-01,-0.0630
2004-09-30,-0.0455
2004-09-29,0.0166
2004-09-28,0.0876
2004-09-27,0.1697
2004-09-24,0.2526
2004-09-23,0.2999
2004-09-22,0.3432
2004-09-21,0.3523
2004-09-20,0.3389
2004-09-17,0.3445
2004-09-16,0.3401
2004-09-15,0.2889
2004-09-14,0.2834
2004-09-13,0.2606
2004-09-10,0.2292
2004-09-09,0.1610
2004-09-08,0.1026
2004-09-07,0.0639
2004-09-03,0.0228
2004-09-02,0.0112
2004-09-01,-0.0330
2004-08-31,-0.0706
2004-08-30,-0.1081
2004-08-27,-0.2069
2004-08-26,-0.2786
2004-08-25,-0.2742
2004-08-24,-0.3608
2004-08-23,-0.4213
2004-08-20,-0.3952
2004-08-19,-0.3446
2004-08-18,-0.2990
2004-08-17,-0.2391
2004-08-16,-0.1321
2004-08-13,-0.0166
2004-08-12,0.0669
2004-08-11,0.1574
2004-08-10,0.1734
2004-08-09,0.1230
2004-08-06,0.1481
2004-08-05,0.1297
2004-08-04,0.1186
2004-08-03,0.0362
2004-08-02,-0.1002
2004-07-30,-0.2787
2004-07-29,-0.4770
2004-07-28,-0.6056
2004-07-27,-0.7154
2004-07-26,-0.8823
2004-07-23,-1.0488
2004-07-22,-1.1362
2004-07-21,-1.2395
2004-07-20,-1.2592
2004-07-19,-1.2912
2004-07-16,-1.2640
2004-07-15,-1.2065
2004-07-14,-1.0976
2004-07-13,-0.9342
2004-07-12,-0.7736
2004-07-09,-0.5845
2004-07-08,-0.4066
2004-07-07,-0.2550
2004-07-06,-0.1181
2004-07-02,0.0316
2004-07-01,0.1412
2004-06-30,0.2785
2004-06-29,0.3803
2004-06-28,0.4898
2004-06-25,0.5812
2004-06-24,0.6706
2004-06-23,0.7008
2004-06-22,0.6493
2004-06-21,0.5913
2004-06-18,0.5796
2004-06-17,0.5546
2004-06-16,0.5458
2004-06-15,0.5126
2004-06-14,0.4622
2004-06-10,0.4293
2004-06-09,0.3184
2004-06-08,0.2366
2004-06-07,0.1653
2004-06-04,0.0925
2004-06-03,-0.0237
2004-06-02,-0.1715
2004-06-01,-0.2829
2004-05-28,-0.3809
2004-05-27,-0.4954
2004-05-26,-0.6064
2004-05-25,-0.7105
2004-05-24,-0.7922
2004-05-21,-0.8367
2004-05-20,-0.8972
2004-05-19,-0.9573
2004-05-18,-1.0376
2004-05-17,-1.1025
2004-05-14,-1.1045
2004-05-13,-1.0694
2004-05-12,-1.0346
2004-05-11,-1.0293
2004-05-10,-0.9957
2004-05-07,-0.9434
2004-05-06,-0.8886
2004-05-05,-0.8731
2004-05-04,-0.8194
2004-05-03,-0.7540
2004-04-30,-0.5869
2004-04-29,-0.4225
2004-04-28,-0.2981
2004-04-27,-0.1686
2004-04-26,-0.0932
2004-04-23,-0.0280
2004-04-22,0.0334
2004-04-21,0.1460
2004-04-20,0.2600
2004-04-19,0.2811
2004-04-16,0.2912
2004-04-15,0.2776
2004-04-14,0.2118
2004-04-13,0.1548
2004-04-12,0.0603
2004-04-08,-0.0754
2004-04-07,-0.2248
2004-04-06,-0.3857
2004-04-05,-0.5396
2004-04-02,-0.6416
2004-04-01,-0.7268
2004-03-31,-0.8052
2004-03-30,-0.9032
2004-03-29,-0.9329
2004-03-26,-1.0862
2004-03-25,-1.1725
2004-03-24,-1.1998
2004-03-23,-1.2290
2004-03-22,-1.1756
2004-03-19,-1.1098
2004-03-18,-1.0516
2004-03-17,-1.0154
2004-03-16,-0.9694
2004-03-15,-0.9246
2004-03-12,-0.8483
2004-03-11,-0.8426
2004-03-10,-0.7747
2004-03-09,-0.7725
2004-03-08,-0.7434
2004-03-05,-0.6709
2004-03-04,-0.6024
2004-03-03,-0.5199
2004-03-02,-0.4538
2004-03-01,-0.3665
2004-02-27,-0.2486
2004-02-26,-0.1368
2004-02-25,-0.0481
2004-02-24,0.0809
2004-02-23,0.2194
2004-02-20,0.5059
2004-02-19,0.7654
2004-02-18,0.9517
2004-02-17,1.1236
2004-02-13,1.1861
2004-02-12,1.2193
2004-02-11,1.3166
2004-02-10,1.4436
2004-02-09,1.5252
2004-02-06,1.5832
2004-02-05,1.6505
2004-02-04,1.6804
2004-02-03,1.6165
2004-02-02,1.5142
2004-01-30,1.2582
2004-01-29,0.9682
2004-01-28,0.7895
2004-01-27,0.6188
2004-01-26,0.4802
2004-01-23,0.2951
2004-01-22,0.2032
2004-01-21,0.1080
2004-01-20,-0.0492
2004-01-16,-0.1316
2004-01-15,-0.1538
2004-01-14,-0.1198
2004-01-13,-0.0164
2004-01-12,0.0589
2004-01-09,0.1360
2004-01-08,0.2375
2004-01-07,0.2815
2004-01-06,0.3232
2004-01-05,0.3994
2004-01-02,0.5097
2003-12-31,0.5705
2003-12-30,0.6510
2003-12-29,0.7243
2003-12-26,0.7290
2003-12-24,0.7101
2003-12-23,0.7130
2003-12-22,0.6716
2003-12-19,0.6330
2003-12-18,0.5605
2003-12-17,0.5425
2003-12-16,0.5086
2003-12-15,0.4747
2003-12-12,0.4356
2003-12-11,0.3822
2003-12-10,0.3329
2003-12-09,0.2447
2003-12-08,0.1753
2003-12-05,0.1428
2003-12-04,0.0996
2003-12-03,0.0638
2003-12-02,0.0997
2003-12-01,0.1628
2003-11-28,0.2083
2003-11-26,0.2021
2003-11-25,0.2261
2003-11-24,0.1880
2003-11-21,0.1859
2003-11-20,0.1637
2003-11-19,0.1068
2003-11-18,0.0501
2003-11-17,-0.0141
2003-11-14,-0.1027
2003-11-13,-0.1879
2003-11-12,-0.2727
2003-11-11,-0.3881
2003-11-10,-0.4671
2003-11-07,-0.5605
2003-11-06,-0.5912
2003-11-05,-0.6319
2003-11-04,-0.6072
2003-11-03,-0.6095
2003-10-31,-0.6141
2003-10-30,-0.4747
2003-10-29,-0.3277
2003-10-28,-0.2033
2003-10-27,-0.1151
2003-10-24,-0.0417
2003-10-23,0.0679
2003-10-22,0.1697
2003-10-21,0.2491
2003-10-20,0.3302
2003-10-17,0.3818
2003-10-16,0.4548
2003-10-15,0.4427
2003-10-14,0.3683
2003-10-13,0.2836
2003-10-10,0.2453
2003-10-09,0.1998
2003-10-08,0.2724
2003-10-07,0.3535
2003-10-06,0.6098
2003-10-03,0.8259
2003-10-02,0.9944
2003-10-01,1.1514
2003-09-30,1.2367
2003-09-29,1.3571
2003-09-26,1.4213
2003-09-25,1.4873
2003-09-24,1.6160
2003-09-23,1.7182
2003-09-22,1.7190
2003-09-19,1.7637
2003-09-18,1.7055
2003-09-17,1.6463
2003-09-16,1.4691
2003-09-15,1.2977
2003-09-12,1.1753
2003-09-11,1.0877
2003-09-10,0.9961
2003-09-09,0.9242
2003-09-08,0.8084
2003-09-05,0.7089
2003-09-04,0.6555
2003-09-03,0.5922
2003-09-02,0.4772
2003-08-29,0.3458
2003-08-28,0.3245
2003-08-27,0.3034
2003-08-26,0.2680
2003-08-25,0.2026
2003-08-22,0.1177
2003-08-21,-0.0224
2003-08-20,-0.2289
2003-08-19,-0.3799
2003-08-18,-0.5006
2003-08-15,-0.6271
2003-08-14,-0.7096
2003-08-13,-0.7795
2003-08-12,-0.8251
2003-08-11,-0.8319
2003-08-08,-0.8720
2003-08-07,-0.8910
2003-08-06,-0.9022
2003-08-05,-0.8433
2003-08-04,-0.7494
2003-08-01,-0.7192
2003-07-31,-0.5118
2003-07-30,-0.3389
2003-07-29,-0.1937
2003-07-28,-0.1240
2003-07-25,-0.1002
2003-07-24,-0.0415
2003-07-23,0.1044
2003-07-22,0.2217
2003-07-21,0.2929
2003-07-18,0.3593
2003-07-17,0.3489
2003-07-16,0.3454
2003-07-15,0.2976
2003-07-14,0.3339
2003-07-11,0.2787
2003-07-10,0.2379
2003-07-09,0.2061
2003-07-08,0.1466
2003-07-07,0.0398
2003-07-03,-0.0437
2003-07-02,-0.0995
2003-07-01,-0.1672
2003-06-30,-0.2353
2003-06-27,-0.2438
2003-06-26,-0.2744
