time,FAMA,MAMA
2016-04-08,99.5398,90.1160
2016-04-07,99.5871,90.0695
2016-04-06,99.6349,90.0295
2016-04-05,99.6832,89.9777
2016-04-04,99.7320,89.9256
2016-04-01,99.7813,89.8597
2016-03-31,99.8311,89.7902
2016-03-30,99.8816,89.7269
2016-03-29,99.9326,89.6824
2016-03-28,99.9841,89.6316
2016-03-24,100.0361,89.5862
2016-03-23,100.0886,89.5433
2016-03-22,100.1416,89.5163
2016-03-21,100.1950,89.4716
2016-03-18,100.2489,89.4232
2016-03-17,100.3033,89.3841
2016-03-16,100.3582,89.3449
2016-03-15,100.4135,89.3198
2016-03-14,100.4693,89.3061
2016-03-11,100.5254,89.2935
2016-03-10,100.5818,89.2834
2016-03-09,100.6386,89.2871
2016-03-08,100.6956,89.2894
2016-03-07,100.7529,89.3004
2016-03-04,100.8105,89.3045
2016-03-03,100.8683,89.3237
2016-03-02,100.9263,89.3431
2016-03-01,100.9845,89.3724
2016-02-29,101.0429,89.4143
2016-02-26,101.1013,89.4780
2016-02-25,101.1597,89.5359
2016-02-24,101.2181,89.5787
2016-02-23,101.2766,89.6327
2016-02-22,101.3351,89.6898
2016-02-19,101.3937,89.7388
2016-02-18,101.4522,89.7926
2016-02-17,101.5108,89.8511
2016-02-16,101.5694,89.9508
2016-02-12,101.6278,90.0730
2016-02-11,101.6859,90.2074
2016-02-10,101.7435,90.3636
2016-02-09,101.8007,90.5063
2016-02-08,101.8575,90.6257
2016-02-05,101.9139,90.7275
2016-02-04,101.9701,90.8286
2016-02-03,102.0261,90.9366
2016-02-02,102.0819,91.0642
2016-02-01,102.1372,91.2044
2016-01-29,102.1922,91.3340
2016-01-28,102.2467,91.4652
2016-01-27,102.3009,91.6140
2016-01-26,102.3546,91.7723
2016-01-25,102.4078,91.9219
2016-01-22,102.4605,92.0762
2016-01-21,102.5127,92.2294
2016-01-20,102.5643,92.3815
2016-01-19,102.6155,92.5419
2016-01-15,102.6661,92.6642
2016-01-14,102.7164,92.7756
2016-01-13,102.7663,92.8699
2016-01-12,102.8161,92.9761
2016-01-11,102.8655,93.0724
2016-01-08,102.9147,93.1677
2016-01-07,102.9637,93.2740
2016-01-06,103.0124,93.3736
2016-01-05,103.0608,93.4595
2016-01-04,103.1091,93.5421
2015-12-31,103.1572,93.6248
2015-12-30,103.2051,93.6977
2015-12-29,103.2528,93.7605
2015-12-28,103.3005,93.8212
2015-12-24,103.3482,93.8962
2015-12-23,103.3957,93.9679
2015-12-22,103.4430,94.0385
2015-12-21,103.4903,94.1136
2015-12-18,103.5374,94.2050
2015-12-17,103.5843,94.3010
2015-12-16,103.6310,94.3864
2015-12-15,103.6774,94.4564
2015-12-14,103.7238,94.5367
2015-12-11,103.7699,94.6296
2015-12-10,103.8159,94.7320
2015-12-09,103.8615,94.8215
2015-12-08,103.9069,94.9130
2015-12-07,103.9521,94.9962
2015-12-04,103.9971,95.0708
2015-12-03,104.0420,95.1405
2015-12-02,104.0867,95.2206
2015-12-01,104.1313,95.2964
2015-11-30,104.1757,95.3631
2015-11-27,104.2200,95.4422
2015-11-25,104.2641,95.5282
2015-11-24,104.3080,95.6180
2015-11-23,104.3516,95.7048
2015-11-20,104.3951,95.7935
2015-11-19,104.4383,95.8828
2015-11-18,104.4813,95.9841
2015-11-17,104.5240,96.0923
2015-11-16,104.5664,96.2143
2015-11-13,104.6083,96.3382
2015-11-12,104.6499,96.4758
2015-11-11,104.6910,96.6066
2015-11-10,104.7316,96.7262
2015-11-09,104.7718,96.8441
2015-11-06,104.8117,96.9642
2015-11-05,104.8511,97.0669
2015-11-04,104.8902,97.1685
2015-11-03,104.9290,97.2602
2015-11-02,104.9676,97.3513
2015-10-30,105.0058,97.4527
2015-10-29,105.0438,97.5570
2015-10-28,105.0814,97.6594
2015-10-27,105.1187,97.7611
2015-10-26,105.1557,97.8825
2015-10-23,105.1922,97.9686
2015-10-22,105.2285,98.0492
2015-10-21,105.2646,98.1344
2015-10-20,105.3004,98.2403
2015-10-19,105.3359,98.3490
2015-10-16,105.3710,98.4049
2015-10-15,105.4060,98.4541
2015-10-14,105.4410,98.5056
2015-10-13,105.4758,98.5582
2015-10-12,105.5106,98.6137
2015-10-09,105.5452,98.6602
2015-10-08,105.5798,98.6994
2015-10-07,105.6144,98.7396
2015-10-06,105.6489,98.7940
2015-10-05,105.6834,98.8572
2015-10-02,105.7177,98.9194
2015-10-01,105.7519,99.0103
2015-09-30,105.7857,99.1083
2015-09-29,105.8193,99.1986
2015-09-28,105.8526,99.3055
2015-09-25,105.8855,99.4132
2015-09-24,105.9180,99.5037
2015-09-23,105.9502,99.6015
2015-09-22,105.9821,99.7051
2015-09-21,106.0137,99.8048
2015-09-18,106.0449,99.8926
2015-09-17,106.0758,99.9937
2015-09-16,106.1063,100.0731
2015-09-15,106.1367,100.1515
2015-09-14,106.1667,100.2363
2015-09-11,106.1965,100.3337
2015-09-10,106.2260,100.4213
2015-09-09,106.2552,100.5171
2015-09-08,106.2840,100.6212
2015-09-04,106.3125,100.7125
2015-09-03,106.3406,100.8270
2015-09-02,106.3683,100.9233
2015-09-01,106.3957,101.0315
2015-08-31,106.4226,101.1556
2015-08-28,106.4491,101.2482
2015-08-27,106.4752,101.3412
2015-08-26,106.5010,101.4316
2015-08-25,106.5265,101.5345
2015-08-24,106.5516,101.6745
2015-08-21,106.5761,101.8002
2015-08-20,106.6001,101.8933
2015-08-19,106.6237,101.9634
2015-08-18,106.6472,102.0262
2015-08-17,106.6704,102.0766
2015-08-14,106.6935,102.1257
2015-08-13,106.7164,102.1787
2015-08-12,106.7392,102.2366
2015-08-11,106.7618,102.2882
2015-08-10,106.7843,102.3444
2015-08-07,106.8066,102.3934
2015-08-06,106.8288,102.4531
2015-08-05,106.8508,102.5059
2015-08-04,106.8726,102.5574
2015-08-03,106.8943,102.6114
2015-07-31,106.9158,102.6590
2015-07-30,106.9372,102.6866
2015-07-29,106.9586,102.7209
2015-07-28,106.9799,102.7548
2015-07-27,107.0011,102.7955
2015-07-24,107.0223,102.8427
2015-07-23,107.0433,102.8861
2015-07-22,107.0641,102.9177
2015-07-21,107.0850,102.9581
2015-07-20,107.1057,102.9821
2015-07-17,107.1264,102.9430
2015-07-16,107.1475,102.9079
2015-07-15,107.1688,102.8820
2015-07-14,107.1903,102.8711
2015-07-13,107.2120,102.8596
2015-07-10,107.2339,102.8432
2015-07-09,107.2560,102.8418
2015-07-08,107.2781,102.8597
2015-07-07,107.3003,102.8821
2015-07-06,107.3225,102.8932
2015-07-02,107.3448,102.9061
2015-07-01,107.3671,102.9169
2015-06-30,107.3895,102.9316
2015-06-29,107.4119,102.9578
2015-06-26,107.4342,102.9824
2015-06-25,107.4566,102.9916
2015-06-24,107.4791,102.9971
2015-06-23,107.5016,102.9972
2015-06-22,107.5242,102.9869
2015-06-19,107.5470,102.9821
2015-06-18,107.5700,102.9818
2015-06-17,107.5930,102.9737
2015-06-16,107.6162,102.9722
2015-06-15,107.6396,102.9728
2015-06-12,107.6630,102.9770
2015-06-11,107.6866,102.9767
2015-06-10,107.7102,102.9652
2015-06-09,107.7341,102.9528
2015-06-08,107.7581,102.9604
2015-06-05,107.7822,102.9702
2015-06-04,107.8064,102.9672
2015-06-03,107.8307,102.9582
2015-06-02,107.8552,102.9394
2015-06-01,107.8799,102.9222
2015-05-29,107.9048,102.9014
2015-05-28,107.9299,102.8838
2015-05-27,107.9553,102.8531
2015-05-26,107.9809,102.8203
2015-05-22,108.0069,102.7989
2015-05-21,108.0330,102.7642
2015-05-20,108.0595,102.7221
2015-05-19,108.0863,102.6771
2015-05-18,108.1135,102.6333
2015-05-15,108.1411,102.5917
2015-05-14,108.1690,102.5484
2015-05-13,108.1972,102.4998
2015-05-12,108.2258,102.4617
2015-05-11,108.2548,102.4340
2015-05-08,108.2840,102.4025
2015-05-07,108.3136,102.3609
2015-05-06,108.3435,102.3295
2015-05-05,108.3737,102.3035
2015-05-04,108.4042,102.2667
2015-05-01,108.4351,102.2239
2015-04-30,108.4663,102.1826
2015-04-29,108.4979,102.1556
2015-04-28,108.5297,102.1090
2015-04-27,108.5620,102.0650
2015-04-24,108.5947,102.0402
2015-04-23,108.6276,102.0211
2015-04-22,108.6608,101.9989
2015-04-21,108.6943,102.0067
2015-04-20,108.7279,102.0214
2015-04-17,108.7616,102.0244
2015-04-16,108.7954,102.0615
2015-04-15,108.8293,102.0837
2015-04-14,108.8632,102.0999
2015-04-13,108.8971,102.1277
2015-04-10,108.9312,102.1552
2015-04-09,108.9652,102.1800
2015-04-08,108.9993,102.2083
2015-04-07,109.0334,102.2399
2015-04-06,109.0676,102.2704
2015-04-02,109.1017,102.3015
2015-04-01,109.1359,102.3427
2015-03-31,109.1700,102.3922
2015-03-30,109.2041,102.4340
2015-03-27,109.2381,102.4628
2015-03-26,109.2722,102.5059
2015-03-25,109.3062,102.5483
2015-03-24,109.3401,102.5997
2015-03-23,109.3740,102.6282
2015-03-20,109.4079,102.6468
2015-03-19,109.4419,102.6765
2015-03-18,109.4759,102.7254
2015-03-17,109.5098,102.7749
2015-03-16,109.5436,102.8424
2015-03-13,109.5773,102.9100
2015-03-12,109.6108,102.9955
2015-03-11,109.6441,103.0589
2015-03-10,109.6772,103.1304
2015-03-09,109.7100,103.1963
2015-03-06,109.7428,103.2445
2015-03-05,109.7754,103.3073
2015-03-04,109.8079,103.3541
2015-03-03,109.8404,103.4123
2015-03-02,109.8727,103.4612
2015-02-27,109.9049,103.5139
2015-02-26,109.9370,103.5581
2015-02-25,109.9691,103.6094
2015-02-24,110.0010,103.6493
2015-02-23,110.0329,103.6770
2015-02-20,110.0649,103.7169
2015-02-19,110.0968,103.7526
2015-02-18,110.1287,103.7872
2015-02-17,110.1605,103.8326
2015-02-13,110.1923,103.8861
2015-02-12,110.2240,103.9436
2015-02-11,110.2556,104.0134
2015-02-10,110.2869,104.0858
2015-02-09,110.3181,104.1567
2015-02-06,110.3491,104.2457
2015-02-05,110.3797,104.3296
2015-02-04,110.4101,104.4138
2015-02-03,110.4403,104.5047
2015-02-02,110.4701,104.5872
2015-01-30,110.4997,104.6940
2015-01-29,110.5288,104.8101
2015-01-28,110.5576,104.9141
2015-01-27,110.5859,105.0432
2015-01-26,110.6138,105.1606
2015-01-23,110.6412,105.2628
2015-01-22,110.6682,105.3689
2015-01-21,110.6948,105.4791
2015-01-20,110.7211,105.6106
2015-01-16,110.7467,105.7137
2015-01-15,110.7720,105.8166
2015-01-14,110.7969,105.9363
2015-01-13,110.8214,106.0497
2015-01-12,110.8453,106.1580
2015-01-09,110.8689,106.2697
2015-01-08,110.8920,106.3661
2015-01-07,110.9147,106.4678
2015-01-06,110.9371,106.5911
2015-01-05,110.9589,106.7095
2015-01-02,110.9803,106.8079
2014-12-31,111.0012,106.8916
2014-12-30,111.0219,106.9862
2014-12-29,111.0422,107.0841
2014-12-26,111.0621,107.1801
2014-12-24,111.0816,107.2659
2014-12-23,111.1007,107.3557
2014-12-22,111.1196,107.4439
2014-12-19,111.1380,107.5379
2014-12-18,111.1561,107.6508
2014-12-17,111.1737,107.7700
2014-12-16,111.1908,107.9257
2014-12-15,111.2073,108.0861
2014-12-12,111.2229,108.2380
2014-12-11,111.2379,108.3772
2014-12-10,111.2523,108.4829
2014-12-09,111.2662,108.5931
2014-12-08,111.2797,108.6892
2014-12-05,111.2927,108.7931
2014-12-04,111.3052,108.8895
2014-12-03,111.3174,108.9821
2014-12-02,111.3291,109.0727
2014-12-01,111.3405,109.1756
2014-11-28,111.3513,109.2864
2014-11-26,111.3617,109.3945
2014-11-25,111.3716,109.5051
2014-11-24,111.3810,109.6179
2014-11-21,111.3898,109.7295
2014-11-20,111.3982,109.8497
2014-11-19,111.4060,109.9729
2014-11-18,111.4132,110.0925
2014-11-17,111.4198,110.2105
2014-11-14,111.4259,110.3157
2014-11-13,111.4315,110.4220
2014-11-12,111.4365,110.5378
2014-11-11,111.4410,110.6601
2014-11-10,111.4450,110.7751
2014-11-07,111.4483,110.8902
2014-11-06,111.4511,111.0151
2014-11-05,111.4533,111.1450
2014-11-04,111.4549,111.2808
2014-11-03,111.4558,111.4128
2014-10-31,111.4560,111.5358
2014-10-30,111.4556,111.6598
2014-10-29,111.4545,111.7853
2014-10-28,111.4529,111.9175
2014-10-27,111.4505,112.0502
2014-10-24,111.4475,112.1948
2014-10-23,111.4438,112.3396
2014-10-22,111.4393,112.4852
2014-10-21,111.4340,112.6347
2014-10-20,111.4280,112.7769
2014-10-17,111.4212,112.8847
2014-10-16,111.4139,112.9147
2014-10-15,111.4063,112.9584
2014-10-14,111.3985,112.9909
2014-10-13,111.3905,113.0113
2014-10-10,111.3824,113.0335
2014-10-09,111.3741,113.0413
2014-10-08,111.3657,113.0462
2014-10-07,111.3572,113.0332
2014-10-06,111.3488,113.0423
2014-10-03,111.3403,113.0312
2014-10-02,111.3318,113.0223
2014-10-01,111.3233,113.0240
2014-09-30,111.3148,113.0241
2014-09-29,111.3062,113.0080
2014-09-26,111.2976,112.9929
2014-09-25,111.2891,112.9751
2014-09-24,111.2806,112.9635
2014-09-23,111.2722,112.9317
2014-09-22,111.2638,112.9037
2014-09-19,111.2556,112.8664
2014-09-18,111.2475,112.8233
2014-09-17,111.2396,112.7813
2014-09-16,111.2318,112.7446
2014-09-15,111.2242,112.7066
2014-09-12,111.2168,112.6752
2014-09-11,111.2095,112.6468
2014-09-10,111.2022,112.6153
2014-09-09,111.1951,112.5847
2014-09-08,111.1882,112.5632
2014-09-05,111.1812,112.5405
2014-09-04,111.1744,112.5112
2014-09-03,111.1677,112.4848
2014-09-02,111.1611,112.4503
2014-08-29,111.1546,112.4178
2014-08-28,111.1483,112.3806
2014-08-27,111.1421,112.3447
2014-08-26,111.1360,112.3070
2014-08-25,111.1301,112.2644
2014-08-22,111.1244,112.2325
2014-08-21,111.1189,112.2049
2014-08-20,111.1134,112.1720
2014-08-19,111.1081,112.1457
2014-08-18,111.1029,112.1192
2014-08-15,111.0978,112.0969
2014-08-14,111.0927,112.0863
2014-08-13,111.0878,112.0727
2014-08-12,111.0828,112.0584
2014-08-11,111.0779,112.0478
2014-08-08,111.0730,112.0362
2014-08-07,111.0682,112.0296
2014-08-06,111.0634,112.0372
2014-08-05,111.0585,112.0347
2014-08-04,111.0536,112.0320
2014-08-01,111.0486,112.0138
2014-07-31,111.0438,111.9985
2014-07-30,111.0390,111.9677
2014-07-29,111.0343,111.9224
2014-07-28,111.0299,111.8733
2014-07-25,111.0256,111.8163
2014-07-24,111.0217,111.7671
2014-07-23,111.0179,111.7123
2014-07-22,111.0144,111.6667
2014-07-21,111.0111,111.6179
2014-07-18,111.0081,111.5882
2014-07-17,111.0052,111.5483
2014-07-16,111.0024,111.5079
2014-07-15,110.9999,111.4680
2014-07-14,110.9976,111.4511
2014-07-11,110.9953,111.4258
2014-07-10,110.9931,111.4114
2014-07-09,110.9910,111.3988
2014-07-08,110.9890,111.3816
2014-07-07,110.9870,111.3716
2014-07-03,110.9851,111.3564
2014-07-02,110.9832,111.3382
2014-07-01,110.9814,111.3206
2014-06-30,110.9797,111.3152
2014-06-27,110.9780,111.3406
2014-06-26,110.9762,111.3635
2014-06-25,110.9742,111.3948
2014-06-24,110.9721,111.4243
2014-06-23,110.9699,111.4531
2014-06-20,110.9674,111.4746
2014-06-19,110.9649,111.4998
2014-06-18,110.9622,111.5177
2014-06-17,110.9594,111.5309
2014-06-16,110.9565,111.5525
2014-06-13,110.9535,111.5737
2014-06-12,110.9504,111.5938
2014-06-11,110.9472,111.6223
2014-06-10,110.9438,111.6448
2014-06-09,110.9403,111.6551
2014-06-06,110.9367,111.6539
2014-06-05,110.9331,111.6518
2014-06-04,110.9295,111.6520
2014-06-03,110.9258,111.6611
2014-06-02,110.9221,111.6711
2014-05-30,110.9184,111.6733
2014-05-29,110.9146,111.6835
2014-05-28,110.9107,111.6975
2014-05-27,110.9068,111.7157
2014-05-23,110.9027,111.7238
2014-05-22,110.8986,111.7250
2014-05-21,110.8944,111.7278
2014-05-20,110.8902,111.7262
2014-05-19,110.8860,111.7338
2014-05-16,110.8818,111.7286
2014-05-15,110.8775,111.7231
2014-05-14,110.8733,111.7211
2014-05-13,110.8690,111.7053
2014-05-12,110.8648,111.6684
2014-05-09,110.8608,111.6288
2014-05-08,110.8569,111.6039
2014-05-07,110.8532,111.5859
2014-05-06,110.8495,111.5653
2014-05-05,110.8459,111.5467
2014-05-02,110.8424,111.5205
2014-05-01,110.8389,111.4930
2014-04-30,110.8357,111.4526
2014-04-29,110.8326,111.3941
2014-04-28,110.8297,111.3431
2014-04-25,110.8272,111.3036
2014-04-24,110.8248,111.2848
2014-04-23,110.8224,111.2622
2014-04-22,110.8202,111.2303
2014-04-21,110.8182,111.1956
2014-04-17,110.8163,111.1598
2014-04-16,110.8146,111.1372
2014-04-15,110.8129,111.0759
2014-04-14,110.8116,111.0102
2014-04-11,110.8106,110.9394
2014-04-10,110.8100,110.8834
2014-04-09,110.8096,110.8239
2014-04-08,110.8095,110.7580
2014-04-07,110.8098,110.7116
2014-04-04,110.8103,110.6573
2014-04-03,110.8110,110.6191
2014-04-02,110.8120,110.5749
2014-04-01,110.8132,110.5251
2014-03-31,110.8147,110.4691
2014-03-28,110.8164,110.4246
2014-03-27,110.8184,110.3920
2014-03-26,110.8205,110.3627
2014-03-25,110.8228,110.3164
2014-03-24,110.8253,110.2550
2014-03-21,110.8282,110.2339
2014-03-20,110.8312,110.2222
2014-03-19,110.8343,110.2029
2014-03-18,110.8374,110.2026
2014-03-17,110.8406,110.1897
2014-03-14,110.8439,110.1826
2014-03-13,110.8472,110.1972
2014-03-12,110.8505,110.2018
2014-03-11,110.8537,110.1924
2014-03-10,110.8571,110.1797
2014-03-07,110.8605,110.1690
2014-03-06,110.8639,110.1505
2014-03-05,110.8675,110.1320
2014-03-04,110.8712,110.1164
2014-03-03,110.8750,110.1048
2014-02-28,110.8789,110.1063
2014-02-27,110.8828,110.1023
2014-02-26,110.8867,110.0976
2014-02-25,110.8907,110.1002
2014-02-24,110.8946,110.1078
2014-02-21,110.8986,110.1142
2014-02-20,110.9025,110.1246
2014-02-19,110.9064,110.1262
2014-02-18,110.9104,110.1358
2014-02-14,110.9142,110.1440
2014-02-13,110.9181,110.1493
2014-02-12,110.9220,110.1658
2014-02-11,110.9258,110.1921
2014-02-10,110.9295,110.2219
2014-02-07,110.9330,110.2675
2014-02-06,110.9364,110.3128
2014-02-05,110.9395,110.3742
2014-02-04,110.9423,110.4444
2014-02-03,110.9448,110.5238
2014-01-31,110.9470,110.6036
2014-01-30,110.9487,110.6615
2014-01-29,110.9501,110.7160
2014-01-28,110.9513,110.7767
2014-01-27,110.9522,110.8354
2014-01-24,110.9528,110.8884
2014-01-23,110.9531,110.9315
2014-01-22,110.9532,110.9564
2014-01-21,110.9532,110.9845
2014-01-17,110.9530,110.9759
2014-01-16,110.9529,110.9572
2014-01-15,110.9529,110.9463
2014-01-14,110.9529,110.9414
2014-01-13,110.9530,110.9473
2014-01-10,110.9530,110.9639
2014-01-09,110.9530,110.9621
2014-01-08,110.9529,110.9595
2014-01-07,110.9529,110.9533
2014-01-06,110.9529,110.9367
2014-01-03,110.9530,110.9421
2014-01-02,110.9530,110.9438
2013-12-31,110.9531,110.9521
2013-12-30,110.9531,110.9483
2013-12-27,110.9531,110.9513
2013-12-26,110.9531,110.9624
2013-12-24,110.9531,110.9720
2013-12-23,110.9530,110.9945
2013-12-20,110.9527,111.0231
2013-12-19,110.9524,111.0653
2013-12-18,110.9518,111.1066
2013-12-17,110.9510,111.1576
2013-12-16,110.9500,111.2266
2013-12-13,110.9486,111.2838
2013-12-12,110.9469,111.3719
2013-12-11,110.9448,111.4575
2013-12-10,110.9422,111.5329
2013-12-09,110.9393,111.5976
2013-12-06,110.9359,111.6609
2013-12-05,110.9323,111.7236
2013-12-04,110.9283,111.7964
2013-12-03,110.9240,111.8721
2013-12-02,110.9192,111.9464
2013-11-29,110.9140,112.0131
2013-11-27,110.9085,112.0673
2013-11-26,110.9027,112.1263
2013-11-25,110.8965,112.1959
2013-11-22,110.8900,112.2564
2013-11-21,110.8831,112.3033
2013-11-20,110.8760,112.3337
2013-11-19,110.8687,112.3581
2013-11-18,110.8612,112.3824
2013-11-15,110.8536,112.4116
2013-11-14,110.8457,112.4488
2013-11-13,110.8377,112.4922
2013-11-12,110.8294,112.5281
2013-11-11,110.8208,112.5671
2013-11-08,110.8120,112.6077
2013-11-07,110.8030,112.6661
2013-11-06,110.7937,112.7250
2013-11-05,110.7840,112.7893
2013-11-04,110.7739,112.8679
2013-11-01,110.7634,112.9329
2013-10-31,110.7525,113.0048
2013-10-30,110.7411,113.0774
2013-10-29,110.7294,113.1453
2013-10-28,110.7173,113.2020
2013-10-25,110.7048,113.2878
2013-10-24,110.6918,113.3774
2013-10-23,110.6783,113.4623
2013-10-22,110.6643,113.5601
2013-10-21,110.6498,113.6637
2013-10-18,110.6346,113.7810
2013-10-17,110.6188,113.8939
2013-10-16,110.6023,114.0017
2013-10-15,110.5853,114.0396
2013-10-14,110.5679,114.0902
2013-10-11,110.5502,114.1276
2013-10-10,110.5322,114.1702
2013-10-09,110.5139,114.2215
2013-10-08,110.4953,114.2939
2013-10-07,110.4762,114.3826
2013-10-04,110.4566,114.4525
2013-10-03,110.4365,114.5106
2013-10-02,110.4160,114.5708
2013-10-01,110.3952,114.6250
2013-09-30,110.3739,114.6713
2013-09-27,110.3523,114.7253
2013-09-26,110.3303,114.7693
2013-09-25,110.3080,114.7942
2013-09-24,110.2855,114.8238
2013-09-23,110.2627,114.8507
2013-09-20,110.2396,114.8718
2013-09-19,110.2163,114.8989
2013-09-18,110.1928,114.9061
2013-09-17,110.1691,114.9073
2013-09-16,110.1453,114.9220
2013-09-13,110.1213,114.9309
2013-09-12,110.0971,114.9458
2013-09-11,110.0728,114.9694
2013-09-10,110.0482,114.9934
2013-09-09,110.0233,115.0421
2013-09-06,109.9981,115.1010
2013-09-05,109.9725,115.1721
2013-09-04,109.9463,115.2372
2013-09-03,109.9197,115.3091
2013-08-30,109.8927,115.3767
2013-08-29,109.8651,115.4551
2013-08-28,109.8370,115.5321
2013-08-27,109.8084,115.6127
2013-08-26,109.7792,115.6907
2013-08-23,109.7495,115.7576
2013-08-22,109.7193,115.8210
2013-08-21,109.6887,115.8865
2013-08-20,109.6575,115.9546
2013-08-19,109.6259,116.0252
2013-08-16,109.5937,116.0985
2013-08-15,109.5610,116.1658
2013-08-14,109.5278,116.2312
2013-08-13,109.4942,116.2869
2013-08-12,109.4600,116.3378
2013-08-09,109.4255,116.3853
2013-08-08,109.3905,116.4408
2013-08-07,109.3551,116.4962
2013-08-06,109.3192,116.5484
2013-08-05,109.2829,116.5923
2013-08-02,109.2461,116.6099
2013-08-01,109.2091,116.6298
2013-07-31,109.1718,116.6459
2013-07-30,109.1343,116.6668
2013-07-29,109.0964,116.6822
2013-07-26,109.0583,116.6965
2013-07-25,109.0199,116.7042
2013-07-24,108.9813,116.7128
2013-07-23,108.9424,116.7250
2013-07-22,108.9033,116.7471
2013-07-19,108.8639,116.7746
2013-07-18,108.8242,116.8057
2013-07-17,108.7841,116.8107
2013-07-16,108.7437,116.8362
2013-07-15,108.7031,116.8661
2013-07-12,108.6620,116.8954
2013-07-11,108.6207,116.9364
2013-07-10,108.5789,116.9735
2013-07-09,108.5367,117.0143
2013-07-08,108.4941,117.0611
2013-07-05,108.4510,117.0866
2013-07-03,108.4077,117.1126
2013-07-02,108.3639,117.1488
2013-07-01,108.3198,117.1958
2013-06-28,108.2752,117.2446
2013-06-27,108.2301,117.2948
2013-06-26,108.1845,117.3187
2013-06-25,108.1386,117.3474
2013-06-24,108.0924,117.3758
2013-06-21,108.0457,117.4129
2013-06-20,107.9986,117.4391
2013-06-19,107.9512,117.4543
2013-06-18,107.9034,117.4424
2013-06-17,107.8555,117.4130
2013-06-14,107.8075,117.3942
2013-06-13,107.7593,117.3802
2013-06-12,107.7110,117.3567
2013-06-11,107.6625,117.3482
2013-06-10,107.6138,117.3232
2013-06-07,107.5650,117.2917
2013-06-06,107.5162,117.2520
2013-06-05,107.4672,117.2270
2013-06-04,107.4182,117.2081
2013-06-03,107.3690,117.1685
2013-05-31,107.3197,117.1122
2013-05-30,107.2705,117.0608
2013-05-29,107.2213,117.0009
2013-05-28,107.1722,116.9489
2013-05-24,107.1231,116.8973
2013-05-23,107.0739,116.8574
2013-05-22,107.0248,116.8144
2013-05-21,106.9756,116.7661
2013-05-20,106.9264,116.7075
2013-05-17,106.8772,116.6544
2013-05-16,106.8281,116.5959
2013-05-15,106.7790,116.5590
2013-05-14,106.7299,116.5299
2013-05-13,106.6806,116.5012
2013-05-10,106.6313,116.4765
2013-05-09,106.5818,116.4398
2013-05-08,106.5323,116.4099
2013-05-07,106.4826,116.3704
2013-05-06,106.4330,116.3431
2013-05-03,106.3832,116.3206
2013-05-02,106.3332,116.2876
2013-05-01,106.2832,116.2668
2013-04-30,106.2330,116.2621
2013-04-29,106.1826,116.2402
2013-04-26,106.1321,116.2381
2013-04-25,106.0813,116.2645
2013-04-24,106.0301,116.2933
2013-04-23,105.9786,116.3357
2013-04-22,105.9265,116.3790
2013-04-19,105.8740,116.4452
2013-04-18,105.8209,116.4992
2013-04-17,105.7672,116.4524
2013-04-16,105.7135,116.3903
2013-04-15,105.6599,116.3138
2013-04-12,105.6063,116.2527
2013-04-11,105.5528,116.1784
2013-04-10,105.4994,116.0943
2013-04-09,105.4462,116.0148
2013-04-08,105.3931,115.9509
2013-04-05,105.3400,115.8858
2013-04-04,105.2870,115.8195
